Time [sec]	Acceleration [g]
5.04300	-0.71038
5.04400	-0.72673
5.04500	-0.74232
5.04600	-0.75711
5.04700	-0.77112
5.04800	-0.78431
5.04900	-0.79669
5.05000	-0.80825
5.05100	-0.81899
5.05200	-0.82891
5.05300	-0.83803
5.05400	-0.84634
5.05500	-0.85386
5.05600	-0.86060
5.05700	-0.86658
5.05800	-0.87181
5.05900	-0.87632
5.06000	-0.88012
5.06100	-0.88325
5.06200	-0.88572
5.06300	-0.88755
5.06400	-0.88879
5.06500	-0.88944
5.06600	-0.88954
5.06700	-0.88911
5.06800	-0.88819
5.06900	-0.88678
5.07000	-0.88493
5.07100	-0.88265
5.07200	-0.87997
5.07300	-0.87690
5.07400	-0.87347
5.07500	-0.86970
5.07600	-0.86560
5.07700	-0.86120
5.07800	-0.85651
5.07900	-0.85154
5.08000	-0.84630
5.08100	-0.84081
5.08200	-0.83507
5.08300	-0.82911
5.08400	-0.82291
5.08500	-0.81650
5.08600	-0.80987
5.08700	-0.80303
5.08800	-0.79598
5.08900	-0.78873
5.09000	-0.78128
5.09100	-0.77363
5.09200	-0.76577
5.09300	-0.75772
5.09400	-0.74946
5.09500	-0.74100
5.09600	-0.73234
5.09700	-0.72347
5.09800	-0.71439
5.09900	-0.70509
5.10000	-0.69558
5.10100	-0.68585
5.10200	-0.67591
5.10300	-0.66574
5.10400	-0.65535
5.10500	-0.64474
5.10600	-0.63390
5.10700	-0.62285
5.10800	-0.61159
5.10900	-0.60012
5.11000	-0.58844
5.11100	-0.57658
5.11200	-0.56453
5.11300	-0.55232
5.11400	-0.53995
5.11500	-0.52746
5.11600	-0.51485
5.11700	-0.50216
5.11800	-0.48940
5.11900	-0.47661
5.12000	-0.46382
5.12100	-0.45105
5.12200	-0.43834
5.12300	-0.42572
5.12400	-0.41323
5.12500	-0.40090
5.12600	-0.38876
5.12700	-0.37687
5.12800	-0.36524
5.12900	-0.35391
5.13000	-0.34292
5.13100	-0.33229
5.13200	-0.32206
5.13300	-0.31225
5.13400	-0.30288
5.13500	-0.29398
5.13600	-0.28555
5.13700	-0.27762
5.13800	-0.27017
5.13900	-0.26321
5.14000	-0.25672
5.14100	-0.25068
5.14200	-0.24505
5.14300	-0.23979
5.14400	-0.23484
5.14500	-0.23013
5.14600	-0.22557
5.14700	-0.22105
5.14800	-0.21648
5.14900	-0.21172
5.15000	-0.20663
5.15100	-0.20108
5.15200	-0.19489
5.15300	-0.18792
5.15400	-0.17999
5.15500	-0.17094
5.15600	-0.16061
5.15700	-0.14883
5.15800	-0.13546
5.15900	-0.12035
5.16000	-0.10338
5.16100	-0.08443
5.16200	-0.06341
5.16300	-0.04025
5.16400	-0.01491
5.16500	0.01264
5.16600	0.04241
5.16700	0.07435
5.16800	0.10841
5.16900	0.14451
5.17000	0.18253
5.17100	0.22235
5.17200	0.26380
5.17300	0.30669
5.17400	0.35083
5.17500	0.39598
5.17600	0.44191
5.17700	0.48837
5.17800	0.53508
5.17900	0.58179
5.18000	0.62821
5.18100	0.67408
5.18200	0.71911
5.18300	0.76304
5.18400	0.80561
5.18500	0.84658
5.18600	0.88571
5.18700	0.92279
5.18800	0.95762
5.18900	0.99003
5.19000	1.01985
5.19100	1.04697
5.19200	1.07128
5.19300	1.09270
5.19400	1.11117
5.19500	1.12668
5.19600	1.13921
5.19700	1.14880
5.19800	1.15549
5.19900	1.15935
5.20000	1.16047
5.20100	1.15896
5.20200	1.15496
5.20300	1.14861
5.20400	1.14007
5.20500	1.12951
5.20600	1.11711
5.20700	1.10307
5.20800	1.08757
5.20900	1.07081
5.21000	1.05299
5.21100	1.03431
5.21200	1.01496
5.21300	0.99513
5.21400	0.97500
5.21500	0.95474
5.21600	0.93453
5.21700	0.91450
5.21800	0.89482
5.21900	0.87560
5.22000	0.85696
5.22100	0.83900
5.22200	0.82182
5.22300	0.80548
5.22400	0.79005
5.22500	0.77558
5.22600	0.76209
5.22700	0.74961
5.22800	0.73815
5.22900	0.72771
5.23000	0.71826
5.23100	0.70978
5.23200	0.70225
5.23300	0.69561
5.23400	0.68983
5.23500	0.68483
5.23600	0.68057
5.23700	0.67698
5.23800	0.67398
5.23900	0.67151
5.24000	0.66950
5.24100	0.66787
5.24200	0.66655
5.24300	0.66546
5.24400	0.66455
5.24500	0.66374
5.24600	0.66296
5.24700	0.66216
5.24800	0.66128
5.24900	0.66026
5.25000	0.65905
5.25100	0.65763
5.25200	0.65593
5.25300	0.65393
5.25400	0.65161
5.25500	0.64893
5.25600	0.64587
5.25700	0.64243
5.25800	0.63859
5.25900	0.63435
5.26000	0.62970
5.26100	0.62464
5.26200	0.61918
5.26300	0.61334
5.26400	0.60711
5.26500	0.60052
5.26600	0.59358
5.26700	0.58631
5.26800	0.57873
5.26900	0.57085
5.27000	0.56271
5.27100	0.55433
5.27200	0.54573
5.27300	0.53693
5.27400	0.52797
5.27500	0.51887
5.27600	0.50966
5.27700	0.50036
5.27800	0.49102
5.27900	0.48165
5.28000	0.47228
5.28100	0.46296
5.28200	0.45370
5.28300	0.44455
5.28400	0.43553
5.28500	0.42667
5.28600	0.41800
5.28700	0.40956
5.28800	0.40137
5.28900	0.39346
5.29000	0.38587
5.29100	0.37861
5.29200	0.37170
5.29300	0.36518
5.29400	0.35905
5.29500	0.35334
5.29600	0.34804
5.29700	0.34319
5.29800	0.33877
5.29900	0.33478
5.30000	0.33123
5.30100	0.32809
5.30200	0.32536
5.30300	0.32302
5.30400	0.32104
5.30500	0.31938
5.30600	0.31800
5.30700	0.31688
5.30800	0.31594
5.30900	0.31515
5.31000	0.31445
5.31100	0.31376
5.31200	0.31302
5.31300	0.31216
5.31400	0.31110
5.31500	0.30978
5.31600	0.30810
5.31700	0.30600
5.31800	0.30338
5.31900	0.30018
5.32000	0.29631
5.32100	0.29171
5.32200	0.28630
5.32300	0.28001
5.32400	0.27279
5.32500	0.26458
5.32600	0.25533
5.32700	0.24500
5.32800	0.23357
5.32900	0.22100
5.33000	0.20729
5.33100	0.19243
5.33200	0.17642
5.33300	0.15930
5.33400	0.14108
5.33500	0.12180
5.33600	0.10151
5.33700	0.08027
5.33800	0.05814
5.33900	0.03521
5.34000	0.01155
5.34100	-0.01274
5.34200	-0.03758
5.34300	-0.06286
5.34400	-0.08848
5.34500	-0.11434
5.34600	-0.14033
5.34700	-0.16636
5.34800	-0.19232
5.34900	-0.21813
5.35000	-0.24370
5.35100	-0.26894
5.35200	-0.29378
5.35300	-0.31817
5.35400	-0.34205
5.35500	-0.36537
5.35600	-0.38812
5.35700	-0.41026
5.35800	-0.43181
5.35900	-0.45275
5.36000	-0.47312
5.36100	-0.49293
5.36200	-0.51223
5.36300	-0.53106
5.36400	-0.54949
5.36500	-0.56757
5.36600	-0.58538
5.36700	-0.60299
5.36800	-0.62049
5.36900	-0.63795
5.37000	-0.65546
5.37100	-0.67310
5.37200	-0.69096
5.37300	-0.70910
5.37400	-0.72761
5.37500	-0.74656
5.37600	-0.76600
5.37700	-0.78601
5.37800	-0.80661
5.37900	-0.82787
5.38000	-0.84980
5.38100	-0.87243
5.38200	-0.89578
5.38300	-0.91986
5.38400	-0.94465
5.38500	-0.97015
5.38600	-0.99633
5.38700	-1.02317
5.38800	-1.05063
5.38900	-1.07867
5.39000	-1.10723
5.39100	-1.13627
5.39200	-1.16573
5.39300	-1.19553
5.39400	-1.22562
5.39500	-1.25593
5.39600	-1.28638
5.39700	-1.31691
5.39800	-1.34745
5.39900	-1.37792
5.40000	-1.40825
5.40100	-1.43838
5.40200	-1.46824
5.40300	-1.49777
5.40400	-1.52690
5.40500	-1.55558
5.40600	-1.58374
5.40700	-1.61132
5.40800	-1.63826
5.40900	-1.66448
5.41000	-1.68992
5.41100	-1.71449
5.41200	-1.73812
5.41300	-1.76070
5.41400	-1.78211
5.41500	-1.80223
5.41600	-1.82090
5.41700	-1.83798
5.41800	-1.85329
5.41900	-1.86664
5.42000	-1.87780
5.42100	-1.88656
5.42200	-1.89268
5.42300	-1.89590
5.42400	-1.89599
5.42500	-1.89268
5.42600	-1.88574
5.42700	-1.87492
5.42800	-1.85999
5.42900	-1.84076
5.43000	-1.81703
5.43100	-1.78868
5.43200	-1.75559
5.43300	-1.71769
5.43400	-1.67496
5.43500	-1.62742
5.43600	-1.57514
5.43700	-1.51826
5.43800	-1.45695
5.43900	-1.39146
5.44000	-1.32208
5.44100	-1.24913
5.44200	-1.17300
5.44300	-1.09411
5.44400	-1.01293
5.44500	-0.92996
5.44600	-0.84573
5.44700	-0.76078
5.44800	-0.67567
5.44900	-0.59096
5.45000	-0.50721
5.45100	-0.42500
5.45200	-0.34487
5.45300	-0.26735
5.45400	-0.19292
5.45500	-0.12205
5.45600	-0.05516
5.45700	0.00735
5.45800	0.06517
5.45900	0.11800
5.46000	0.16563
5.46100	0.20789
5.46200	0.24467
5.46300	0.27594
5.46400	0.30170
5.46500	0.32204
5.46600	0.33707
5.46700	0.34701
5.46800	0.35208
5.46900	0.35259
5.47000	0.34888
5.47100	0.34133
5.47200	0.33034
5.47300	0.31637
5.47400	0.29988
5.47500	0.28136
5.47600	0.26130
5.47700	0.24019
5.47800	0.21854
5.47900	0.19682
5.48000	0.17549
5.48100	0.15502
5.48200	0.13581
5.48300	0.11826
5.48400	0.10271
5.48500	0.08948
5.48600	0.07882
5.48700	0.07097
5.48800	0.06610
5.48900	0.06434
5.49000	0.06578
5.49100	0.07044
5.49200	0.07831
5.49300	0.08934
5.49400	0.10343
5.49500	0.12046
5.49600	0.14023
5.49700	0.16257
5.49800	0.18723
5.49900	0.21396
5.50000	0.24250
5.50100	0.27256
5.50200	0.30384
5.50300	0.33605
5.50400	0.36889
5.50500	0.40207
5.50600	0.43529
5.50700	0.46829
5.50800	0.50081
5.50900	0.53261
5.51000	0.56346
5.51100	0.59316
5.51200	0.62156
5.51300	0.64849
5.51400	0.67384
5.51500	0.69751
5.51600	0.71943
5.51700	0.73956
5.51800	0.75787
5.51900	0.77436
5.52000	0.78907
5.52100	0.80202
5.52200	0.81327
5.52300	0.82289
5.52400	0.83097
5.52500	0.83759
5.52600	0.84285
5.52700	0.84686
5.52800	0.84971
5.52900	0.85151
5.53000	0.85237
5.53100	0.85238
5.53200	0.85163
5.53300	0.85021
5.53400	0.84821
5.53500	0.84569
5.53600	0.84272
5.53700	0.83935
5.53800	0.83563
5.53900	0.83159
5.54000	0.82727
5.54100	0.82267
5.54200	0.81781
5.54300	0.81269
5.54400	0.80731
5.54500	0.80165
5.54600	0.79569
5.54700	0.78942
5.54800	0.78280
5.54900	0.77580
5.55000	0.76840
5.55100	0.76055
5.55200	0.75222
5.55300	0.74337
5.55400	0.73396
5.55500	0.72396
5.55600	0.71332
5.55700	0.70202
5.55800	0.69002
5.55900	0.67730
5.56000	0.66381
5.56100	0.64955
5.56200	0.63449
5.56300	0.61861
5.56400	0.60190
5.56500	0.58435
5.56600	0.56596
5.56700	0.54674
5.56800	0.52667
5.56900	0.50580
5.57000	0.48412
5.57100	0.46169
5.57200	0.43853
5.57300	0.41470
5.57400	0.39025
5.57500	0.36527
5.57600	0.33983
5.57700	0.31403
5.57800	0.28800
5.57900	0.26186
5.58000	0.23573
5.58100	0.20979
5.58200	0.18419
5.58300	0.15912
5.58400	0.13476
5.58500	0.11133
5.58600	0.08900
5.58700	0.06800
5.58800	0.04854
5.58900	0.03081
5.59000	0.01503
5.59100	0.00139
5.59200	-0.00994
5.59300	-0.01879
5.59400	-0.02502
5.59500	-0.02850
5.59600	-0.02913
5.59700	-0.02685
5.59800	-0.02160
5.59900	-0.01338
5.60000	-0.00221
5.60100	0.01185
5.60200	0.02872
5.60300	0.04827
5.60400	0.07036
5.60500	0.09481
5.60600	0.12140
5.60700	0.14989
5.60800	0.18004
5.60900	0.21157
5.61000	0.24419
5.61100	0.27759
5.61200	0.31146
5.61300	0.34551
5.61400	0.37940
5.61500	0.41284
5.61600	0.44553
5.61700	0.47720
5.61800	0.50756
5.61900	0.53638
5.62000	0.56343
5.62100	0.58851
5.62200	0.61145
5.62300	0.63210
5.62400	0.65035
5.62500	0.66611
5.62600	0.67933
5.62700	0.68999
5.62800	0.69808
5.62900	0.70365
5.63000	0.70674
5.63100	0.70746
5.63200	0.70589
5.63300	0.70218
5.63400	0.69647
5.63500	0.68891
5.63600	0.67970
5.63700	0.66901
5.63800	0.65705
5.63900	0.64400
5.64000	0.63007
5.64100	0.61547
5.64200	0.60039
5.64300	0.58503
5.64400	0.56957
5.64500	0.55421
5.64600	0.53910
5.64700	0.52441
5.64800	0.51028
5.64900	0.49684
5.65000	0.48422
5.65100	0.47252
5.65200	0.46181
5.65300	0.45219
5.65400	0.44370
5.65500	0.43639
5.65600	0.43028
5.65700	0.42540
5.65800	0.42173
5.65900	0.41928
5.66000	0.41800
5.66100	0.41788
5.66200	0.41886
5.66300	0.42090
5.66400	0.42392
5.66500	0.42786
5.66600	0.43265
5.66700	0.43821
5.66800	0.44445
5.66900	0.45129
5.67000	0.45864
5.67100	0.46642
5.67200	0.47452
5.67300	0.48287
5.67400	0.49138
5.67500	0.49995
5.67600	0.50851
5.67700	0.51697
5.67800	0.52525
5.67900	0.53328
5.68000	0.54098
5.68100	0.54826
5.68200	0.55508
5.68300	0.56136
5.68400	0.56703
5.68500	0.57203
5.68600	0.57630
5.68700	0.57979
5.68800	0.58244
5.68900	0.58421
5.69000	0.58504
5.69100	0.58490
5.69200	0.58373
5.69300	0.58151
5.69400	0.57821
5.69500	0.57379
5.69600	0.56824
5.69700	0.56152
5.69800	0.55365
5.69900	0.54459
5.70000	0.53436
5.70100	0.52295
5.70200	0.51038
5.70300	0.49667
5.70400	0.48183
5.70500	0.46589
5.70600	0.44889
5.70700	0.43087
5.70800	0.41187
5.70900	0.39195
5.71000	0.37116
5.71100	0.34955
5.71200	0.32720
5.71300	0.30417
5.71400	0.28052
5.71500	0.25634
5.71600	0.23169
5.71700	0.20664
5.71800	0.18127
5.71900	0.15566
5.72000	0.12987
5.72100	0.10397
5.72200	0.07802
5.72300	0.05210
5.72400	0.02625
5.72500	0.00054
5.72600	-0.02500
5.72700	-0.05032
5.72800	-0.07538
5.72900	-0.10015
5.73000	-0.12462
5.73100	-0.14876
5.73200	-0.17258
5.73300	-0.19606
5.73400	-0.21923
5.73500	-0.24208
5.73600	-0.26465
5.73700	-0.28696
5.73800	-0.30904
5.73900	-0.33094
5.74000	-0.35270
5.74100	-0.37437
5.74200	-0.39601
5.74300	-0.41765
5.74400	-0.43937
5.74500	-0.46120
5.74600	-0.48320
5.74700	-0.50541
5.74800	-0.52787
5.74900	-0.55060
5.75000	-0.57361
5.75100	-0.59691
5.75200	-0.62045
5.75300	-0.64422
5.75400	-0.66816
5.75500	-0.69217
5.75600	-0.71615
5.75700	-0.73996
5.75800	-0.76345
5.75900	-0.78644
5.76000	-0.80874
5.76100	-0.83013
5.76200	-0.85036
5.76300	-0.86920
5.76400	-0.88638
5.76500	-0.90165
5.76600	-0.91475
5.76700	-0.92543
5.76800	-0.93345
5.76900	-0.93858
5.77000	-0.94062
5.77100	-0.93939
5.77200	-0.93474
5.77300	-0.92657
5.77400	-0.91480
5.77500	-0.89941
5.77600	-0.88039
5.77700	-0.85780
5.77800	-0.83173
5.77900	-0.80233
5.78000	-0.76978
5.78100	-0.73431
5.78200	-0.69617
5.78300	-0.65567
5.78400	-0.61312
5.78500	-0.56887
5.78600	-0.52332
5.78700	-0.47684
5.78800	-0.42984
5.78900	-0.38274
5.79000	-0.33594
5.79100	-0.28984
5.79200	-0.24485
5.79300	-0.20134
5.79400	-0.15968
5.79500	-0.12022
5.79600	-0.08325
5.79700	-0.04906
5.79800	-0.01790
5.79900	0.01002
5.80000	0.03453
5.80100	0.05548
5.80200	0.07278
5.80300	0.08638
5.80400	0.09626
5.80500	0.10243
5.80600	0.10495
5.80700	0.10391
5.80800	0.09944
5.80900	0.09168
5.81000	0.08081
5.81100	0.06705
5.81200	0.05060
5.81300	0.03172
5.81400	0.01064
5.81500	-0.01236
5.81600	-0.03702
5.81700	-0.06306
5.81800	-0.09023
5.81900	-0.11825
5.82000	-0.14687
5.82100	-0.17583
5.82200	-0.20491
5.82300	-0.23388
5.82400	-0.26254
5.82500	-0.29069
5.82600	-0.31818
5.82700	-0.34484
5.82800	-0.37056
5.82900	-0.39522
5.83000	-0.41872
5.83100	-0.44100
5.83200	-0.46198
5.83300	-0.48163
5.83400	-0.49991
5.83500	-0.51679
5.83600	-0.53226
5.83700	-0.54631
5.83800	-0.55893
5.83900	-0.57012
5.84000	-0.57987
5.84100	-0.58816
5.84200	-0.59499
5.84300	-0.60032
5.84400	-0.60415
5.84500	-0.60642
5.84600	-0.60710
5.84700	-0.60613
5.84800	-0.60346
5.84900	-0.59902
5.85000	-0.59275
5.85100	-0.58456
5.85200	-0.57439
5.85300	-0.56217
5.85400	-0.54781
5.85500	-0.53127
5.85600	-0.51247
5.85700	-0.49139
5.85800	-0.46800
5.85900	-0.44228
5.86000	-0.41424
5.86100	-0.38391
5.86200	-0.35134
5.86300	-0.31661
5.86400	-0.27982
5.86500	-0.24109
5.86600	-0.20060
5.86700	-0.15850
5.86800	-0.11500
5.86900	-0.07033
5.87000	-0.02472
5.87100	0.02154
5.87200	0.06820
5.87300	0.11495
5.87400	0.16150
5.87500	0.20755
5.87600	0.25279
5.87700	0.29692
5.87800	0.33964
5.87900	0.38066
5.88000	0.41973
5.88100	0.45657
5.88200	0.49096
5.88300	0.52269
5.88400	0.55156
5.88500	0.57741
5.88600	0.60012
5.88700	0.61959
5.88800	0.63575
5.88900	0.64855
5.89000	0.65800
5.89100	0.66411
5.89200	0.66694
5.89300	0.66657
5.89400	0.66311
5.89500	0.65668
5.89600	0.64745
5.89700	0.63559
5.89800	0.62128
5.89900	0.60474
5.90000	0.58617
5.90100	0.56581
5.90200	0.54389
5.90300	0.52063
5.90400	0.49627
5.90500	0.47103
5.90600	0.44515
5.90700	0.41884
5.90800	0.39229
5.90900	0.36571
5.91000	0.33926
5.91100	0.31312
5.91200	0.28743
5.91300	0.26231
5.91400	0.23788
5.91500	0.21421
5.91600	0.19139
5.91700	0.16947
5.91800	0.14847
5.91900	0.12842
5.92000	0.10930
5.92100	0.09110
5.92200	0.07380
5.92300	0.05733
5.92400	0.04164
5.92500	0.02667
5.92600	0.01233
5.92700	-0.00146
5.92800	-0.01478
5.92900	-0.02774
5.93000	-0.04043
5.93100	-0.05294
5.93200	-0.06536
5.93300	-0.07779
5.93400	-0.09032
5.93500	-0.10301
5.93600	-0.11595
5.93700	-0.12920
5.93800	-0.14282
5.93900	-0.15686
5.94000	-0.17137
5.94100	-0.18636
5.94200	-0.20186
5.94300	-0.21789
5.94400	-0.23445
5.94500	-0.25152
5.94600	-0.26909
5.94700	-0.28713
5.94800	-0.30562
5.94900	-0.32451
5.95000	-0.34375
5.95100	-0.36329
5.95200	-0.38306
5.95300	-0.40300
5.95400	-0.42304
5.95500	-0.44310
5.95600	-0.46309
5.95700	-0.48295
5.95800	-0.50258
5.95900	-0.52190
5.96000	-0.54081
5.96100	-0.55924
5.96200	-0.57708
5.96300	-0.59426
5.96400	-0.61070
5.96500	-0.62629
5.96600	-0.64097
5.96700	-0.65466
5.96800	-0.66728
5.96900	-0.67877
5.97000	-0.68905
5.97100	-0.69808
5.97200	-0.70580
5.97300	-0.71216
5.97400	-0.71712
5.97500	-0.72065
5.97600	-0.72273
5.97700	-0.72332
5.97800	-0.72243
5.97900	-0.72003
5.98000	-0.71615
5.98100	-0.71077
5.98200	-0.70393
5.98300	-0.69564
5.98400	-0.68594
5.98500	-0.67485
5.98600	-0.66242
5.98700	-0.64871
5.98800	-0.63376
5.98900	-0.61764
5.99000	-0.60043
5.99100	-0.58219
5.99200	-0.56300
5.99300	-0.54296
5.99400	-0.52216
5.99500	-0.50068
5.99600	-0.47864
5.99700	-0.45614
5.99800	-0.43328
5.99900	-0.41017
6.00000	-0.38692
6.00100	-0.36364
6.00200	-0.34044
6.00300	-0.31742
6.00400	-0.29468
6.00500	-0.27232
6.00600	-0.25042
6.00700	-0.22908
6.00800	-0.20836
6.00900	-0.18833
6.01000	-0.16905
6.01100	-0.15056
6.01200	-0.13289
6.01300	-0.11607
6.01400	-0.10010
6.01500	-0.08500
6.01600	-0.07074
6.01700	-0.05730
6.01800	-0.04466
6.01900	-0.03277
6.02000	-0.02159
6.02100	-0.01106
6.02200	-0.00113
6.02300	0.00826
6.02400	0.01718
6.02500	0.02569
6.02600	0.03384
6.02700	0.04170
6.02800	0.04932
6.02900	0.05673
6.03000	0.06398
6.03100	0.07110
6.03200	0.07810
6.03300	0.08500
6.03400	0.09178
6.03500	0.09844
6.03600	0.10496
6.03700	0.11130
6.03800	0.11741
6.03900	0.12324
6.04000	0.12873
6.04100	0.13381
6.04200	0.13840
6.04300	0.14242
6.04400	0.14579
6.04500	0.14842
6.04600	0.15022
6.04700	0.15111
6.04800	0.15101
6.04900	0.14983
6.05000	0.14750
6.05100	0.14396
6.05200	0.13914
6.05300	0.13299
6.05400	0.12548
6.05500	0.11657
6.05600	0.10625
6.05700	0.09450
6.05800	0.08133
6.05900	0.06675
6.06000	0.05080
6.06100	0.03351
6.06200	0.01494
6.06300	-0.00484
6.06400	-0.02575
6.06500	-0.04770
6.06600	-0.07059
6.06700	-0.09430
6.06800	-0.11870
6.06900	-0.14365
6.07000	-0.16899
6.07100	-0.19456
6.07200	-0.22021
6.07300	-0.24574
6.07400	-0.27098
6.07500	-0.29574
6.07600	-0.31982
6.07700	-0.34305
6.07800	-0.36522
6.07900	-0.38616
6.08000	-0.40568
6.08100	-0.42361
6.08200	-0.43979
6.08300	-0.45406
6.08400	-0.46630
6.08500	-0.47638
6.08600	-0.48419
6.08700	-0.48965
6.08800	-0.49271
6.08900	-0.49330
6.09000	-0.49142
6.09100	-0.48706
6.09200	-0.48024
6.09300	-0.47102
6.09400	-0.45945
6.09500	-0.44563
6.09600	-0.42966
6.09700	-0.41166
6.09800	-0.39179
6.09900	-0.37019
6.10000	-0.34704
6.10100	-0.32251
6.10200	-0.29680
6.10300	-0.27009
6.10400	-0.24259
6.10500	-0.21449
6.10600	-0.18599
6.10700	-0.15728
6.10800	-0.12855
6.10900	-0.09997
6.11000	-0.07170
6.11100	-0.04391
6.11200	-0.01672
6.11300	0.00973
6.11400	0.03533
6.11500	0.06001
6.11600	0.08368
6.11700	0.10629
6.11800	0.12781
6.11900	0.14822
6.12000	0.16751
6.12100	0.18570
6.12200	0.20282
6.12300	0.21893
6.12400	0.23407
6.12500	0.24832
6.12600	0.26176
6.12700	0.27449
6.12800	0.28659
6.12900	0.29817
6.13000	0.30934
6.13100	0.32020
6.13200	0.33087
6.13300	0.34144
6.13400	0.35202
6.13500	0.36272
6.13600	0.37362
6.13700	0.38480
6.13800	0.39634
6.13900	0.40832
6.14000	0.42077
6.14100	0.43375
6.14200	0.44729
6.14300	0.46141
6.14400	0.47612
6.14500	0.49141
6.14600	0.50726
6.14700	0.52366
6.14800	0.54055
6.14900	0.55789
6.15000	0.57563
6.15100	0.59369
6.15200	0.61201
6.15300	0.63050
6.15400	0.64906
6.15500	0.66763
6.15600	0.68610
6.15700	0.70437
6.15800	0.72236
6.15900	0.73997
6.16000	0.75710
6.16100	0.77368
6.16200	0.78961
6.16300	0.80482
6.16400	0.81923
6.16500	0.83278
6.16600	0.84540
6.16700	0.85705
6.16800	0.86767
6.16900	0.87723
6.17000	0.88571
6.17100	0.89307
6.17200	0.89930
6.17300	0.90439
6.17400	0.90835
6.17500	0.91117
6.17600	0.91288
6.17700	0.91348
6.17800	0.91299
6.17900	0.91145
6.18000	0.90887
6.18100	0.90529
6.18200	0.90075
6.18300	0.89527
6.18400	0.88890
6.18500	0.88167
6.18600	0.87362
6.18700	0.86479
6.18800	0.85521
6.18900	0.84491
6.19000	0.83394
6.19100	0.82233
6.19200	0.81010
6.19300	0.79729
6.19400	0.78393
6.19500	0.77004
6.19600	0.75566
6.19700	0.74079
6.19800	0.72548
6.19900	0.70973
6.20000	0.69356
6.20100	0.67700
6.20200	0.66006
6.20300	0.64276
6.20400	0.62511
6.20500	0.60712
6.20600	0.58881
6.20700	0.57019
6.20800	0.55127
6.20900	0.53207
6.21000	0.51259
6.21100	0.49284
6.21200	0.47285
6.21300	0.45262
6.21400	0.43216
6.21500	0.41149
6.21600	0.39062
6.21700	0.36958
6.21800	0.34838
6.21900	0.32705
6.22000	0.30562
6.22100	0.28412
6.22200	0.26258
6.22300	0.24105
6.22400	0.21959
6.22500	0.19823
6.22600	0.17705
6.22700	0.15610
6.22800	0.13546
6.22900	0.11521
6.23000	0.09544
6.23100	0.07622
6.23200	0.05767
6.23300	0.03986
6.23400	0.02292
6.23500	0.00693
6.23600	-0.00800
6.23700	-0.02176
6.23800	-0.03424
6.23900	-0.04534
6.24000	-0.05498
6.24100	-0.06304
6.24200	-0.06945
6.24300	-0.07411
6.24400	-0.07696
6.24500	-0.07792
6.24600	-0.07695
6.24700	-0.07399
6.24800	-0.06901
6.24900	-0.06199
6.25000	-0.05292
6.25100	-0.04179
6.25200	-0.02863
6.25300	-0.01346
6.25400	0.00367
6.25500	0.02269
6.25600	0.04355
6.25700	0.06614
6.25800	0.09037
6.25900	0.11612
6.26000	0.14326
6.26100	0.17165
6.26200	0.20112
6.26300	0.23151
6.26400	0.26264
6.26500	0.29432
6.26600	0.32636
6.26700	0.35855
6.26800	0.39068
6.26900	0.42253
6.27000	0.45390
6.27100	0.48458
6.27200	0.51434
6.27300	0.54299
6.27400	0.57033
6.27500	0.59617
6.27600	0.62034
6.27700	0.64267
6.27800	0.66303
6.27900	0.68129
6.28000	0.69734
6.28100	0.71112
6.28200	0.72254
6.28300	0.73160
6.28400	0.73828
6.28500	0.74260
6.28600	0.74461
6.28700	0.74438
6.28800	0.74200
6.28900	0.73761
6.29000	0.73133
6.29100	0.72334
6.29200	0.71383
6.29300	0.70298
6.29400	0.69101
6.29500	0.67815
6.29600	0.66461
6.29700	0.65063
6.29800	0.63645
6.29900	0.62228
6.30000	0.60834
6.30100	0.59485
6.30200	0.58199
6.30300	0.56994
6.30400	0.55886
6.30500	0.54888
6.30600	0.54011
6.30700	0.53262
6.30800	0.52649
6.30900	0.52172
6.31000	0.51833
6.31100	0.51628
6.31200	0.51552
6.31300	0.51596
6.31400	0.51750
6.31500	0.52001
6.31600	0.52334
6.31700	0.52731
6.31800	0.53176
6.31900	0.53647
6.32000	0.54125
6.32100	0.54588
6.32200	0.55015
6.32300	0.55384
6.32400	0.55675
6.32500	0.55866
6.32600	0.55938
6.32700	0.55872
6.32800	0.55651
6.32900	0.55260
6.33000	0.54684
6.33100	0.53911
6.33200	0.52932
6.33300	0.51739
6.33400	0.50325
6.33500	0.48687
6.33600	0.46823
6.33700	0.44735
6.33800	0.42426
6.33900	0.39899
6.34000	0.37163
6.34100	0.34225
6.34200	0.31097
6.34300	0.27789
6.34400	0.24315
6.34500	0.20691
6.34600	0.16930
6.34700	0.13051
6.34800	0.09068
6.34900	0.05001
6.35000	0.00866
6.35100	-0.03318
6.35200	-0.07533
6.35300	-0.11763
6.35400	-0.15990
6.35500	-0.20198
6.35600	-0.24371
6.35700	-0.28494
6.35800	-0.32553
6.35900	-0.36536
6.36000	-0.40429
6.36100	-0.44224
6.36200	-0.47909
6.36300	-0.51477
6.36400	-0.54921
6.36500	-0.58234
6.36600	-0.61412
6.36700	-0.64451
6.36800	-0.67348
6.36900	-0.70102
6.37000	-0.72712
6.37100	-0.75177
6.37200	-0.77497
6.37300	-0.79675
6.37400	-0.81712
6.37500	-0.83609
6.37600	-0.85369
6.37700	-0.86994
6.37800	-0.88488
6.37900	-0.89853
6.38000	-0.91091
6.38100	-0.92207
6.38200	-0.93202
6.38300	-0.94080
