Time [sec]	Acceleration [g]
5.75500	-0.05141
5.75600	-0.04963
5.75700	-0.03477
5.75800	-0.02027
5.75900	-0.00605
5.76000	0.00781
5.76100	0.02139
5.76200	0.03464
5.76300	0.05668
5.76400	0.07845
5.76500	0.09993
5.76600	0.12113
5.76700	0.14209
5.76800	0.16276
5.76900	0.18497
5.77000	0.20696
5.77100	0.22872
5.77200	0.25028
5.77300	0.27163
5.77400	0.29280
5.77500	0.30872
5.77600	0.32445
5.77700	0.34003
5.77800	0.35547
5.77900	0.37078
5.78000	0.38597
5.78100	0.39190
5.78200	0.39775
5.78300	0.40348
5.78400	0.40916
5.78500	0.41478
5.78600	0.42034
5.78700	0.41613
5.78800	0.41186
5.78900	0.40759
5.79000	0.40333
5.79100	0.39906
5.79200	0.39480
5.79300	0.38304
5.79400	0.37131
5.79500	0.35962
5.79600	0.34798
5.79700	0.33644
5.79800	0.32498
5.79900	0.30963
5.80000	0.29437
5.80100	0.27920
5.80200	0.26417
5.80300	0.24924
5.80400	0.23446
5.80500	0.21909
5.80600	0.20387
5.80700	0.18880
5.80800	0.17388
5.80900	0.15912
5.81000	0.14451
5.81100	0.13110
5.81200	0.11787
5.81300	0.10477
5.81400	0.09189
5.81500	0.07917
5.81600	0.06663
5.81700	0.05552
5.81800	0.04457
5.81900	0.03381
5.82000	0.02322
5.82100	0.01282
5.82200	0.00261
5.82300	-0.00595
5.82400	-0.01433
5.82500	-0.02255
5.82600	-0.03059
5.82700	-0.03846
5.82800	-0.04616
5.82900	-0.05031
5.83000	-0.05431
5.83100	-0.05815
5.83200	-0.06185
5.83300	-0.06542
5.83400	-0.06884
5.83500	-0.06598
5.83600	-0.06300
5.83700	-0.05988
5.83800	-0.05666
5.83900	-0.05334
5.84000	-0.04991
5.84100	-0.03847
5.84200	-0.02694
5.84300	-0.01531
5.84400	-0.00362
5.84500	0.00812
5.84600	0.01992
5.84700	0.03828
5.84800	0.05671
5.84900	0.07517
5.85000	0.09360
5.85100	0.11210
5.85200	0.13058
5.85300	0.15093
5.85400	0.17127
5.85500	0.19159
5.85600	0.21189
5.85700	0.23215
5.85800	0.25235
5.85900	0.26888
5.86000	0.28534
5.86100	0.30173
5.86200	0.31803
5.86300	0.33425
5.86400	0.35039
5.86500	0.35892
5.86600	0.36734
5.86700	0.37567
5.86800	0.38385
5.86900	0.39195
5.87000	0.39988
5.87100	0.39937
5.87200	0.39873
5.87300	0.39794
5.87400	0.39700
5.87500	0.39588
5.87600	0.39463
5.87700	0.38679
5.87800	0.37879
5.87900	0.37063
5.88000	0.36228
5.88100	0.35376
5.88200	0.34506
5.88300	0.33307
5.88400	0.32090
5.88500	0.30856
5.88600	0.29601
5.88700	0.28331
5.88800	0.27042
5.88900	0.25751
5.89000	0.24439
5.89100	0.23112
5.89200	0.21769
5.89300	0.20405
5.89400	0.19025
5.89500	0.17858
5.89600	0.16676
5.89700	0.15479
5.89800	0.14263
5.89900	0.13032
5.90000	0.11788
5.90100	0.10804
5.90200	0.09805
5.90300	0.08793
5.90400	0.07768
5.90500	0.06729
5.90600	0.05676
5.90700	0.04793
5.90800	0.03897
5.90900	0.02989
5.91000	0.02073
5.91100	0.01146
5.91200	0.00211
5.91300	-0.00709
5.91400	-0.01639
5.91500	-0.02573
5.91600	-0.03514
5.91700	-0.04462
5.91800	-0.05412
5.91900	-0.06468
5.92000	-0.07525
5.92100	-0.08585
5.92200	-0.09645
5.92300	-0.10708
5.92400	-0.11772
5.92500	-0.12979
5.92600	-0.14184
5.92700	-0.15388
5.92800	-0.16589
5.92900	-0.17786
5.93000	-0.18980
5.93100	-0.20289
5.93200	-0.21594
5.93300	-0.22890
5.93400	-0.24180
5.93500	-0.25463
5.93600	-0.26739
5.93700	-0.28055
5.93800	-0.29359
5.93900	-0.30655
5.94000	-0.31940
5.94100	-0.33216
5.94200	-0.34481
5.94300	-0.35663
5.94400	-0.36832
5.94500	-0.37989
5.94600	-0.39133
5.94700	-0.40266
5.94800	-0.41383
5.94900	-0.42272
5.95000	-0.43144
5.95100	-0.44004
5.95200	-0.44850
5.95300	-0.45679
5.95400	-0.46493
5.95500	-0.46965
5.95600	-0.47420
5.95700	-0.47860
5.95800	-0.48284
5.95900	-0.48692
5.96000	-0.49082
5.96100	-0.49089
5.96200	-0.49080
5.96300	-0.49053
5.96400	-0.49011
5.96500	-0.48953
5.96600	-0.48881
5.96700	-0.48441
5.96800	-0.47987
5.96900	-0.47515
5.97000	-0.47029
5.97100	-0.46530
5.97200	-0.46014
5.97300	-0.45200
5.97400	-0.44372
5.97500	-0.43529
5.97600	-0.42675
5.97700	-0.41803
5.97800	-0.40923
5.97900	-0.39880
5.98000	-0.38826
5.98100	-0.37761
5.98200	-0.36681
5.98300	-0.35593
5.98400	-0.34491
5.98500	-0.33439
5.98600	-0.32376
5.98700	-0.31304
5.98800	-0.30222
5.98900	-0.29128
5.99000	-0.28027
5.99100	-0.27133
5.99200	-0.26227
5.99300	-0.25317
5.99400	-0.24396
5.99500	-0.23473
5.99600	-0.22540
5.99700	-0.21821
5.99800	-0.21095
5.99900	-0.20365
6.00000	-0.19629
6.00100	-0.18892
6.00200	-0.18148
6.00300	-0.17506
6.00400	-0.16860
6.00500	-0.16212
6.00600	-0.15560
6.00700	-0.14909
6.00800	-0.14254
6.00900	-0.13567
6.01000	-0.12882
6.01100	-0.12192
6.01200	-0.11504
6.01300	-0.10818
6.01400	-0.10130
6.01500	-0.09394
6.01600	-0.08662
6.01700	-0.07930
6.01800	-0.07199
6.01900	-0.06470
6.02000	-0.05742
6.02100	-0.05099
6.02200	-0.04457
6.02300	-0.03818
6.02400	-0.03180
6.02500	-0.02546
6.02600	-0.01918
6.02700	-0.01549
6.02800	-0.01185
6.02900	-0.00826
6.03000	-0.00469
6.03100	-0.00117
6.03200	0.00231
6.03300	0.00181
6.03400	0.00129
6.03500	0.00069
6.03600	0.00007
6.03700	-0.00059
6.03800	-0.00128
6.03900	-0.00633
6.04000	-0.01142
6.04100	-0.01654
6.04200	-0.02171
6.04300	-0.02692
6.04400	-0.03216
6.04500	-0.04110
6.04600	-0.05012
6.04700	-0.05913
6.04800	-0.06821
6.04900	-0.07729
6.05000	-0.08642
6.05100	-0.09785
6.05200	-0.10927
6.05300	-0.12074
6.05400	-0.13224
6.05500	-0.14375
6.05600	-0.15531
6.05700	-0.16626
6.05800	-0.17721
6.05900	-0.18820
6.06000	-0.19921
6.06100	-0.21021
6.06200	-0.22124
6.06300	-0.22794
6.06400	-0.23461
6.06500	-0.24132
6.06600	-0.24800
6.06700	-0.25472
6.06800	-0.26141
6.06900	-0.26155
6.07000	-0.26168
6.07100	-0.26180
6.07200	-0.26192
6.07300	-0.26205
6.07400	-0.26214
6.07500	-0.25598
6.07600	-0.24985
6.07700	-0.24367
6.07800	-0.23748
6.07900	-0.23125
6.08000	-0.22502
6.08100	-0.21503
6.08200	-0.20500
6.08300	-0.19496
6.08400	-0.18488
6.08500	-0.17476
6.08600	-0.16463
6.08700	-0.15406
6.08800	-0.14346
6.08900	-0.13282
6.09000	-0.12213
6.09100	-0.11143
6.09200	-0.10066
6.09300	-0.09215
6.09400	-0.08359
6.09500	-0.07500
6.09600	-0.06639
6.09700	-0.05770
6.09800	-0.04897
6.09900	-0.04349
6.10000	-0.03799
6.10100	-0.03242
6.10200	-0.02680
6.10300	-0.02114
6.10400	-0.01545
6.10500	-0.01236
6.10600	-0.00924
6.10700	-0.00608
6.10800	-0.00287
6.10900	0.00039
6.11000	0.00370
6.11100	0.00594
6.11200	0.00819
6.11300	0.01050
6.11400	0.01286
6.11500	0.01526
6.11600	0.01772
6.11700	0.02070
6.11800	0.02376
6.11900	0.02684
6.12000	0.02995
6.12100	0.03311
6.12200	0.03630
6.12300	0.04108
6.12400	0.04589
6.12500	0.05075
6.12600	0.05563
6.12700	0.06055
6.12800	0.06549
6.12900	0.07189
6.13000	0.07832
6.13100	0.08478
6.13200	0.09124
6.13300	0.09775
6.13400	0.10429
6.13500	0.11114
6.13600	0.11802
6.13700	0.12493
6.13800	0.13184
6.13900	0.13879
6.14000	0.14576
6.14100	0.15164
6.14200	0.15755
6.14300	0.16347
6.14400	0.16942
6.14500	0.17537
6.14600	0.18132
6.14700	0.18517
6.14800	0.18902
6.14900	0.19288
6.15000	0.19674
6.15100	0.20061
6.15200	0.20449
6.15300	0.20587
6.15400	0.20726
6.15500	0.20865
6.15600	0.21005
6.15700	0.21144
6.15800	0.21280
6.15900	0.21191
6.16000	0.21101
6.16100	0.21008
6.16200	0.20916
6.16300	0.20823
6.16400	0.20724
6.16500	0.20440
6.16600	0.20153
6.16700	0.19865
6.16800	0.19575
6.16900	0.19283
6.17000	0.18986
6.17100	0.18542
6.17200	0.18096
6.17300	0.17645
6.17400	0.17192
6.17500	0.16735
6.17600	0.16278
6.17700	0.15705
6.17800	0.15132
6.17900	0.14555
6.18000	0.13973
6.18100	0.13389
6.18200	0.12800
6.18300	0.12130
6.18400	0.11456
6.18500	0.10779
6.18600	0.10098
6.18700	0.09412
6.18800	0.08725
6.18900	0.07981
6.19000	0.07229
6.19100	0.06478
6.19200	0.05720
6.19300	0.04957
6.19400	0.04190
6.19500	0.03388
6.19600	0.02578
6.19700	0.01764
6.19800	0.00945
6.19900	0.00124
6.20000	-0.00704
6.20100	-0.01556
6.20200	-0.02413
6.20300	-0.03274
6.20400	-0.04143
6.20500	-0.05014
6.20600	-0.05892
6.20700	-0.06748
6.20800	-0.07611
6.20900	-0.08478
6.21000	-0.09351
6.21100	-0.10228
6.21200	-0.11110
6.21300	-0.11821
6.21400	-0.12540
6.21500	-0.13260
6.21600	-0.13988
6.21700	-0.14721
6.21800	-0.15459
6.21900	-0.15808
6.22000	-0.16163
6.22100	-0.16522
6.22200	-0.16889
6.22300	-0.17261
6.22400	-0.17638
6.22500	-0.17446
6.22600	-0.17261
6.22700	-0.17081
6.22800	-0.16909
6.22900	-0.16742
6.23000	-0.16580
6.23100	-0.15774
6.23200	-0.14973
6.23300	-0.14181
6.23400	-0.13393
6.23500	-0.12610
6.23600	-0.11835
6.23700	-0.10464
6.23800	-0.09097
6.23900	-0.07739
6.24000	-0.06383
6.24100	-0.05034
6.24200	-0.03694
6.24300	-0.01928
6.24400	-0.00166
6.24500	0.01587
6.24600	0.03335
6.24700	0.05081
6.24800	0.06816
6.24900	0.08653
6.25000	0.10482
6.25100	0.12308
6.25200	0.14127
6.25300	0.15940
6.25400	0.17747
6.25500	0.19248
6.25600	0.20742
6.25700	0.22235
6.25800	0.23719
6.25900	0.25197
6.26000	0.26671
6.26100	0.27520
6.26200	0.28362
6.26300	0.29201
6.26400	0.30031
6.26500	0.30859
6.26600	0.31682
6.26700	0.31818
6.26800	0.31951
6.26900	0.32078
6.27000	0.32197
6.27100	0.32314
6.27200	0.32427
6.27300	0.32107
6.27400	0.31781
6.27500	0.31449
6.27600	0.31114
6.27700	0.30774
6.27800	0.30429
6.27900	0.30069
6.28000	0.29707
6.28100	0.29339
6.28200	0.28965
6.28300	0.28589
6.28400	0.28207
6.28500	0.28168
6.28600	0.28129
6.28700	0.28081
6.28800	0.28031
6.28900	0.27978
6.29000	0.27922
6.29100	0.28285
6.29200	0.28644
6.29300	0.28999
6.29400	0.29351
6.29500	0.29701
6.29600	0.30047
6.29700	0.30591
6.29800	0.31129
6.29900	0.31665
6.30000	0.32197
6.30100	0.32726
6.30200	0.33255
6.30300	0.33619
6.30400	0.33980
6.30500	0.34340
6.30600	0.34698
6.30700	0.35050
6.30800	0.35401
6.30900	0.35280
6.31000	0.35159
6.31100	0.35034
6.31200	0.34906
6.31300	0.34776
6.31400	0.34645
6.31500	0.33890
6.31600	0.33134
6.31700	0.32379
6.31800	0.31620
6.31900	0.30859
6.32000	0.30097
6.32100	0.28749
6.32200	0.27399
6.32300	0.26048
6.32400	0.24697
6.32500	0.23343
6.32600	0.21989
6.32700	0.20230
6.32800	0.18469
6.32900	0.16707
6.33000	0.14944
6.33100	0.13185
6.33200	0.11422
6.33300	0.09513
6.33400	0.07607
6.33500	0.05701
6.33600	0.03794
6.33700	0.01887
6.33800	-0.00021
6.33900	-0.01818
6.34000	-0.03616
6.34100	-0.05415
6.34200	-0.07213
6.34300	-0.09009
6.34400	-0.10806
6.34500	-0.12330
6.34600	-0.13855
6.34700	-0.15377
6.34800	-0.16900
6.34900	-0.18420
6.35000	-0.19940
6.35100	-0.21137
6.35200	-0.22333
6.35300	-0.23527
6.35400	-0.24719
6.35500	-0.25908
6.35600	-0.27097
6.35700	-0.27971
6.35800	-0.28839
6.35900	-0.29708
6.36000	-0.30571
6.36100	-0.31434
6.36200	-0.32295
6.36300	-0.32840
6.36400	-0.33380
6.36500	-0.33920
6.36600	-0.34455
6.36700	-0.34987
6.36800	-0.35519
6.36900	-0.35733
6.37000	-0.35944
6.37100	-0.36152
6.37200	-0.36356
6.37300	-0.36556
6.37400	-0.36757
6.37500	-0.36661
6.37600	-0.36565
6.37700	-0.36464
6.37800	-0.36361
6.37900	-0.36252
6.38000	-0.36140
6.38100	-0.35806
6.38200	-0.35467
6.38300	-0.35124
6.38400	-0.34780
6.38500	-0.34430
6.38600	-0.34077
6.38700	-0.33609
6.38800	-0.33138
6.38900	-0.32662
6.39000	-0.32183
6.39100	-0.31699
6.39200	-0.31209
6.39300	-0.30722
6.39400	-0.30230
6.39500	-0.29732
6.39600	-0.29232
6.39700	-0.28723
6.39800	-0.28212
6.39900	-0.27783
6.40000	-0.27349
6.40100	-0.26911
6.40200	-0.26466
6.40300	-0.26018
6.40400	-0.25565
6.40500	-0.25230
6.40600	-0.24889
6.40700	-0.24540
6.40800	-0.24191
6.40900	-0.23834
6.41000	-0.23471
6.41100	-0.23235
6.41200	-0.22993
6.41300	-0.22746
6.41400	-0.22493
6.41500	-0.22237
6.41600	-0.21974
6.41700	-0.21842
6.41800	-0.21707
6.41900	-0.21567
6.42000	-0.21418
6.42100	-0.21267
6.42200	-0.21110
6.42300	-0.21085
6.42400	-0.21055
6.42500	-0.21021
6.42600	-0.20980
6.42700	-0.20936
6.42800	-0.20883
6.42900	-0.20926
6.43000	-0.20964
6.43100	-0.20997
6.43200	-0.21024
6.43300	-0.21045
6.43400	-0.21061
6.43500	-0.21085
6.43600	-0.21106
6.43700	-0.21119
6.43800	-0.21129
6.43900	-0.21133
6.44000	-0.21132
6.44100	-0.21043
6.44200	-0.20951
6.44300	-0.20854
6.44400	-0.20751
6.44500	-0.20642
6.44600	-0.20531
6.44700	-0.20266
6.44800	-0.19995
6.44900	-0.19719
6.45000	-0.19437
6.45100	-0.19152
6.45200	-0.18861
6.45300	-0.18398
6.45400	-0.17932
6.45500	-0.17460
6.45600	-0.16982
6.45700	-0.16499
6.45800	-0.16013
6.45900	-0.15379
6.46000	-0.14742
6.46100	-0.14099
6.46200	-0.13453
6.46300	-0.12800
6.46400	-0.12143
6.46500	-0.11401
6.46600	-0.10653
6.46700	-0.09900
6.46800	-0.09144
6.46900	-0.08383
6.47000	-0.07619
6.47100	-0.06876
6.47200	-0.06131
6.47300	-0.05383
6.47400	-0.04629
6.47500	-0.03870
6.47600	-0.03108
6.47700	-0.02525
6.47800	-0.01936
6.47900	-0.01341
6.48000	-0.00746
6.48100	-0.00143
6.48200	0.00460
6.48300	0.00758
6.48400	0.01058
6.48500	0.01361
6.48600	0.01671
6.48700	0.01983
6.48800	0.02298
6.48900	0.02253
6.49000	0.02208
6.49100	0.02166
6.49200	0.02130
6.49300	0.02096
6.49400	0.02065
6.49500	0.01702
6.49600	0.01342
6.49700	0.00984
6.49800	0.00632
6.49900	0.00280
6.50000	-0.00069
6.50100	-0.00655
6.50200	-0.01240
6.50300	-0.01823
6.50400	-0.02402
6.50500	-0.02979
6.50600	-0.03554
6.50700	-0.04251
6.50800	-0.04946
6.50900	-0.05639
6.51000	-0.06328
6.51100	-0.07017
6.51200	-0.07704
6.51300	-0.08396
6.51400	-0.09085
6.51500	-0.09772
6.51600	-0.10455
6.51700	-0.11139
6.51800	-0.11823
6.51900	-0.12369
6.52000	-0.12915
6.52100	-0.13458
6.52200	-0.13999
6.52300	-0.14540
6.52400	-0.15080
6.52500	-0.15357
6.52600	-0.15634
6.52700	-0.15908
6.52800	-0.16182
6.52900	-0.16453
6.53000	-0.16724
6.53100	-0.16676
6.53200	-0.16626
6.53300	-0.16578
6.53400	-0.16525
6.53500	-0.16475
6.53600	-0.16422
6.53700	-0.16080
6.53800	-0.15736
6.53900	-0.15391
6.54000	-0.15047
6.54100	-0.14702
6.54200	-0.14358
6.54300	-0.13816
6.54400	-0.13271
6.54500	-0.12725
6.54600	-0.12183
6.54700	-0.11638
6.54800	-0.11096
6.54900	-0.10465
6.55000	-0.09835
6.55100	-0.09208
6.55200	-0.08577
6.55300	-0.07950
6.55400	-0.07322
6.55500	-0.06687
6.55600	-0.06054
6.55700	-0.05420
6.55800	-0.04787
6.55900	-0.04157
6.56000	-0.03524
6.56100	-0.02858
6.56200	-0.02192
6.56300	-0.01529
6.56400	-0.00863
6.56500	-0.00200
6.56600	0.00461
6.56700	0.01176
6.56800	0.01889
6.56900	0.02599
6.57000	0.03311
6.57100	0.04019
6.57200	0.04728
6.57300	0.05405
6.57400	0.06079
6.57500	0.06754
6.57600	0.07428
6.57700	0.08096
6.57800	0.08768
6.57900	0.09271
6.58000	0.09772
6.58100	0.10273
6.58200	0.10774
6.58300	0.11270
6.58400	0.11765
6.58500	0.11983
6.58600	0.12201
6.58700	0.12414
6.58800	0.12626
6.58900	0.12839
6.59000	0.13045
6.59100	0.12934
6.59200	0.12819
6.59300	0.12702
6.59400	0.12582
6.59500	0.12461
6.59600	0.12336
6.59700	0.11924
6.59800	0.11510
6.59900	0.11093
6.60000	0.10674
6.60100	0.10249
6.60200	0.09826
6.60300	0.09198
6.60400	0.08566
6.60500	0.07932
6.60600	0.07295
6.60700	0.06656
6.60800	0.06014
6.60900	0.05275
6.61000	0.04534
6.61100	0.03787
6.61200	0.03040
6.61300	0.02291
6.61400	0.01536
6.61500	0.00786
6.61600	0.00036
6.61700	-0.00719
6.61800	-0.01477
6.61900	-0.02237
6.62000	-0.03003
6.62100	-0.03676
6.62200	-0.04352
6.62300	-0.05033
6.62400	-0.05716
6.62500	-0.06403
6.62600	-0.07092
6.62700	-0.07584
6.62800	-0.08081
6.62900	-0.08580
6.63000	-0.09083
6.63100	-0.09591
6.63200	-0.10099
6.63300	-0.10280
6.63400	-0.10461
6.63500	-0.10648
6.63600	-0.10837
6.63700	-0.11029
6.63800	-0.11227
6.63900	-0.10988
6.64000	-0.10754
6.64100	-0.10520
6.64200	-0.10292
6.64300	-0.10069
6.64400	-0.09847
6.64500	-0.09168
6.64600	-0.08489
6.64700	-0.07816
6.64800	-0.07146
6.64900	-0.06478
6.65000	-0.05816
6.65100	-0.04755
6.65200	-0.03697
6.65300	-0.02645
6.65400	-0.01595
6.65500	-0.00549
6.65600	0.00496
6.65700	0.01814
6.65800	0.03128
6.65900	0.04438
6.66000	0.05746
6.66100	0.07048
6.66200	0.08351
6.66300	0.09765
6.66400	0.11175
6.66500	0.12581
6.66600	0.13988
6.66700	0.15387
6.66800	0.16785
6.66900	0.18082
6.67000	0.19373
6.67100	0.20664
6.67200	0.21950
6.67300	0.23233
6.67400	0.24510
6.67500	0.25466
6.67600	0.26417
6.67700	0.27365
6.67800	0.28310
6.67900	0.29252
6.68000	0.30189
6.68100	0.30653
6.68200	0.31112
6.68300	0.31570
6.68400	0.32024
6.68500	0.32474
6.68600	0.32922
6.68700	0.32867
6.68800	0.32809
6.68900	0.32748
6.69000	0.32685
6.69100	0.32616
6.69200	0.32545
6.69300	0.32058
6.69400	0.31566
6.69500	0.31071
6.69600	0.30574
6.69700	0.30071
6.69800	0.29568
6.69900	0.28799
6.70000	0.28026
6.70100	0.27252
6.70200	0.26471
6.70300	0.25691
6.70400	0.24907
6.70500	0.24017
6.70600	0.23127
6.70700	0.22234
6.70800	0.21335
6.70900	0.20437
6.71000	0.19535
6.71100	0.18653
6.71200	0.17768
6.71300	0.16883
6.71400	0.15993
6.71500	0.15100
6.71600	0.14207
6.71700	0.13399
6.71800	0.12588
6.71900	0.11778
6.72000	0.10962
6.72100	0.10145
6.72200	0.09324
6.72300	0.08601
6.72400	0.07876
6.72500	0.07147
6.72600	0.06416
6.72700	0.05683
6.72800	0.04946
6.72900	0.04309
6.73000	0.03671
6.73100	0.03031
6.73200	0.02388
6.73300	0.01742
6.73400	0.01094
6.73500	0.00621
6.73600	0.00145
6.73700	-0.00330
6.73800	-0.00811
6.73900	-0.01292
6.74000	-0.01773
6.74100	-0.01957
6.74200	-0.02144
6.74300	-0.02331
6.74400	-0.02518
6.74500	-0.02710
6.74600	-0.02900
6.74700	-0.02697
6.74800	-0.02493
6.74900	-0.02293
6.75000	-0.02093
6.75100	-0.01895
6.75200	-0.01697
6.75300	-0.01106
6.75400	-0.00519
6.75500	0.00069
6.75600	0.00657
6.75700	0.01242
6.75800	0.01827
6.75900	0.02690
6.76000	0.03553
6.76100	0.04413
6.76200	0.05275
6.76300	0.06135
6.76400	0.06992
6.76500	0.07959
6.76600	0.08926
6.76700	0.09893
6.76800	0.10858
6.76900	0.11822
6.77000	0.12786
6.77100	0.13690
6.77200	0.14594
6.77300	0.15495
6.77400	0.16399
6.77500	0.17300
6.77600	0.18204
6.77700	0.18899
6.77800	0.19594
6.77900	0.20289
6.78000	0.20984
6.78100	0.21679
6.78200	0.22374
6.78300	0.22759
6.78400	0.23144
6.78500	0.23528
6.78600	0.23913
6.78700	0.24297
6.78800	0.24682
6.78900	0.24723
6.79000	0.24762
6.79100	0.24803
6.79200	0.24844
6.79300	0.24888
6.79400	0.24929
6.79500	0.24665
6.79600	0.24404
6.79700	0.24143
6.79800	0.23882
6.79900	0.23624
6.80000	0.23366
6.80100	0.22890
6.80200	0.22420
6.80300	0.21948
6.80400	0.21478
6.80500	0.21011
6.80600	0.20541
6.80700	0.19967
6.80800	0.19395
6.80900	0.18824
6.81000	0.18255
6.81100	0.17686
6.81200	0.17118
6.81300	0.16538
6.81400	0.15958
6.81500	0.15379
6.81600	0.14804
6.81700	0.14227
6.81800	0.13656
6.81900	0.13126
6.82000	0.12595
6.82100	0.12071
6.82200	0.11546
6.82300	0.11021
6.82400	0.10502
6.82500	0.10040
6.82600	0.09581
6.82700	0.09125
6.82800	0.08672
6.82900	0.08221
6.83000	0.07771
6.83100	0.07370
6.83200	0.06971
6.83300	0.06576
6.83400	0.06180
6.83500	0.05790
6.83600	0.05400
6.83700	0.05034
6.83800	0.04672
6.83900	0.04312
6.84000	0.03955
6.84100	0.03597
6.84200	0.03246
6.84300	0.02924
6.84400	0.02603
6.84500	0.02287
6.84600	0.01971
6.84700	0.01661
6.84800	0.01353
6.84900	0.01136
6.85000	0.00924
6.85100	0.00715
6.85200	0.00509
6.85300	0.00306
6.85400	0.00106
6.85500	0.00081
6.85600	0.00062
6.85700	0.00042
6.85800	0.00029
6.85900	0.00018
6.86000	0.00012
6.86100	0.00221
6.86200	0.00435
6.86300	0.00652
6.86400	0.00872
6.86500	0.01098
6.86600	0.01326
6.86700	0.01749
6.86800	0.02177
6.86900	0.02606
6.87000	0.03040
6.87100	0.03480
6.87200	0.03922
6.87300	0.04493
6.87400	0.05070
6.87500	0.05650
6.87600	0.06235
6.87700	0.06823
6.87800	0.07417
6.87900	0.08093
6.88000	0.08774
6.88100	0.09458
6.88200	0.10148
6.88300	0.10840
6.88400	0.11538
6.88500	0.12302
6.88600	0.13071
6.88700	0.13843
6.88800	0.14621
6.88900	0.15401
6.89000	0.16187
6.89100	0.16975
6.89200	0.17769
6.89300	0.18569
6.89400	0.19369
6.89500	0.20174
6.89600	0.20984
6.89700	0.21671
6.89800	0.22361
6.89900	0.23056
6.90000	0.23754
6.90100	0.24454
6.90200	0.25160
6.90300	0.25614
6.90400	0.26070
6.90500	0.26529
6.90600	0.26993
6.90700	0.27460
6.90800	0.27933
6.90900	0.28075
6.91000	0.28221
6.91100	0.28372
6.91200	0.28529
6.91300	0.28685
6.91400	0.28847
6.91500	0.28688
6.91600	0.28532
6.91700	0.28378
6.91800	0.28229
6.91900	0.28084
6.92000	0.27941
6.92100	0.27551
6.92200	0.27166
6.92300	0.26781
6.92400	0.26402
6.92500	0.26029
6.92600	0.25655
6.92700	0.25155
6.92800	0.24658
6.92900	0.24160
6.93000	0.23671
6.93100	0.23182
6.93200	0.22699
6.93300	0.22207
6.93400	0.21721
6.93500	0.21234
6.93600	0.20754
6.93700	0.20275
6.93800	0.19800
6.93900	0.19410
6.94000	0.19025
6.94100	0.18641
6.94200	0.18259
6.94300	0.17880
6.94400	0.17506
6.94500	0.17256
6.94600	0.17009
6.94700	0.16764
6.94800	0.16520
6.94900	0.16281
6.95000	0.16044
6.95100	0.15924
6.95200	0.15805
6.95300	0.15690
6.95400	0.15575
6.95500	0.15465
6.95600	0.15355
6.95700	0.15319
6.95800	0.15286
6.95900	0.15256
6.96000	0.15226
6.96100	0.15198
6.96200	0.15174
6.96300	0.15160
6.96400	0.15149
6.96500	0.15138
6.96600	0.15130
6.96700	0.15124
6.96800	0.15119
6.96900	0.15064
6.97000	0.15009
6.97100	0.14956
6.97200	0.14904
6.97300	0.14852
6.97400	0.14803
6.97500	0.14660
6.97600	0.14517
6.97700	0.14377
6.97800	0.14234
6.97900	0.14094
6.98000	0.13954
6.98100	0.13709
6.98200	0.13465
6.98300	0.13220
6.98400	0.12976
6.98500	0.12731
6.98600	0.12487
6.98700	0.12154
6.98800	0.11822
6.98900	0.11486
6.99000	0.11154
6.99100	0.10822
6.99200	0.10486
6.99300	0.10099
6.99400	0.09709
6.99500	0.09319
6.99600	0.08929
6.99700	0.08538
6.99800	0.08146
6.99900	0.07736
7.00000	0.07324
7.00100	0.06915
7.00200	0.06500
7.00300	0.06088
7.00400	0.05673
7.00500	0.05272
7.00600	0.04868
7.00700	0.04464
7.00800	0.04057
7.00900	0.03651
7.01000	0.03241
7.01100	0.02870
7.01200	0.02497
7.01300	0.02123
7.01400	0.01747
7.01500	0.01368
7.01600	0.00986
7.01700	0.00656
7.01800	0.00326
7.01900	-0.00006
7.02000	-0.00341
7.02100	-0.00682
7.02200	-0.01023
7.02300	-0.01309
7.02400	-0.01600
7.02500	-0.01894
7.02600	-0.02190
7.02700	-0.02487
7.02800	-0.02789
7.02900	-0.03050
7.03000	-0.03314
7.03100	-0.03578
7.03200	-0.03850
7.03300	-0.04122
7.03400	-0.04397
7.03500	-0.04649
7.03600	-0.04905
7.03700	-0.05163
7.03800	-0.05424
7.03900	-0.05691
7.04000	-0.05960
7.04100	-0.06224
7.04200	-0.06487
7.04300	-0.06759
7.04400	-0.07031
7.04500	-0.07312
7.04600	-0.07592
7.04700	-0.07872
7.04800	-0.08158
7.04900	-0.08446
7.05000	-0.08740
7.05100	-0.09037
7.05200	-0.09339
7.05300	-0.09625
7.05400	-0.09916
7.05500	-0.10210
7.05600	-0.10510
7.05700	-0.10812
7.05800	-0.11122
7.05900	-0.11392
7.06000	-0.11664
7.06100	-0.11941
7.06200	-0.12224
7.06300	-0.12513
7.06400	-0.12804
7.06500	-0.13037
7.06600	-0.13274
7.06700	-0.13518
7.06800	-0.13766
7.06900	-0.14018
7.07000	-0.14277
7.07100	-0.14469
7.07200	-0.14667
7.07300	-0.14867
7.07400	-0.15076
7.07500	-0.15290
7.07600	-0.15507
7.07700	-0.15672
7.07800	-0.15840
7.07900	-0.16013
7.08000	-0.16192
7.08100	-0.16376
7.08200	-0.16565
7.08300	-0.16719
7.08400	-0.16878
7.08500	-0.17043
7.08600	-0.17214
7.08700	-0.17389
7.08800	-0.17571
7.08900	-0.17741
7.09000	-0.17920
7.09100	-0.18101
7.09200	-0.18288
