element_id,node_i,node_j,element_type,tower,connection,length
638,265,266,beam_y,tower1,rigid,7.7
639,268,269,beam_y,tower1,rigid,7.7
640,271,272,beam_y,tower1,rigid,7.7
641,258,282,brace_xz,tower1,pin,7.0491
642,261,279,brace_xz,tower1,pin,7.0491
643,261,285,brace_xz,tower1,pin,7.0491
644,264,282,brace_xz,tower1,pin,7.0491
645,260,284,brace_xz,tower1,pin,7.0491
646,263,281,brace_xz,tower1,pin,7.0491
647,263,287,brace_xz,tower1,pin,7.0491
648,266,284,brace_xz,tower1,pin,7.0491
649,273,294,column,tower1,rigid,6.0
650,274,295,column,tower1,rigid,6.0
651,275,296,column,tower1,rigid,6.0
652,276,297,column,tower1,rigid,6.0
653,277,298,column,tower1,rigid,6.0
654,278,299,column,tower1,rigid,6.0
655,279,300,column,tower1,rigid,6.0
656,280,301,column,tower1,rigid,6.0
657,281,302,column,tower1,rigid,6.0
658,282,303,column,tower1,rigid,6.0
659,283,304,column,tower1,rigid,6.0
660,284,305,column,tower1,rigid,6.0
661,285,306,column,tower1,rigid,6.0
662,286,307,column,tower1,rigid,6.0
663,287,308,column,tower1,rigid,6.0
664,288,309,column,tower1,rigid,6.0
665,289,310,column,tower1,rigid,6.0
666,290,311,column,tower1,rigid,6.0
667,291,312,column,tower1,rigid,6.0
668,292,313,column,tower1,rigid,6.0
669,293,314,column,tower1,rigid,6.0
670,273,276,beam_x,tower1,rigid,2.7
671,275,278,beam_x,tower1,rigid,2.7
672,276,279,beam_x,tower1,rigid,8.3
673,278,281,beam_x,tower1,rigid,8.3
674,279,282,beam_x,tower1,rigid,3.7
675,281,284,beam_x,tower1,rigid,3.7
676,282,285,beam_x,tower1,rigid,3.7
677,284,287,beam_x,tower1,rigid,3.7
678,285,288,beam_x,tower1,rigid,8.3
679,287,290,beam_x,tower1,rigid,8.3
680,288,291,beam_x,tower1,rigid,2.7
681,290,293,beam_x,tower1,rigid,2.7
682,273,274,beam_y,tower1,rigid,7.7
683,291,292,beam_y,tower1,rigid,7.7
684,274,275,beam_y,tower1,rigid,7.7
685,292,293,beam_y,tower1,rigid,7.7
686,294,315,column,tower1,rigid,6.0
687,295,316,column,tower1,rigid,6.0
688,296,317,column,tower1,rigid,6.0
689,297,318,column,tower1,rigid,6.0
690,298,319,column,tower1,rigid,6.0
691,299,320,column,tower1,rigid,6.0
692,300,321,column,tower1,rigid,6.0
693,301,322,column,tower1,rigid,6.0
694,302,323,column,tower1,rigid,6.0
695,303,324,column,tower1,rigid,6.0
696,304,325,column,tower1,rigid,6.0
697,305,326,column,tower1,rigid,6.0
698,306,327,column,tower1,rigid,6.0
699,307,328,column,tower1,rigid,6.0
700,308,329,column,tower1,rigid,6.0
701,309,330,column,tower1,rigid,6.0
702,310,331,column,tower1,rigid,6.0
703,311,332,column,tower1,rigid,6.0
704,312,333,column,tower1,rigid,6.0
705,313,334,column,tower1,rigid,6.0
706,314,335,column,tower1,rigid,6.0
707,294,297,beam_x,tower1,rigid,2.7
708,296,299,beam_x,tower1,rigid,2.7
709,297,300,beam_x,tower1,rigid,8.3
710,299,302,beam_x,tower1,rigid,8.3
711,300,303,beam_x,tower1,rigid,3.7
712,302,305,beam_x,tower1,rigid,3.7
713,303,306,beam_x,tower1,rigid,3.7
714,305,308,beam_x,tower1,rigid,3.7
715,306,309,beam_x,tower1,rigid,8.3
716,308,311,beam_x,tower1,rigid,8.3
717,309,312,beam_x,tower1,rigid,2.7
718,311,314,beam_x,tower1,rigid,2.7
719,294,295,beam_y,tower1,rigid,7.7
720,312,313,beam_y,tower1,rigid,7.7
721,295,296,beam_y,tower1,rigid,7.7
722,313,314,beam_y,tower1,rigid,7.7
723,315,336,column,tower1,rigid,6.0
724,316,337,column,tower1,rigid,6.0
725,317,338,column,tower1,rigid,6.0
726,318,339,column,tower1,rigid,6.0
727,319,340,column,tower1,rigid,6.0
728,320,341,column,tower1,rigid,6.0
729,321,342,column,tower1,rigid,6.0
730,322,343,column,tower1,rigid,6.0
731,323,344,column,tower1,rigid,6.0
732,324,345,column,tower1,rigid,6.0
733,325,346,column,tower1,rigid,6.0
734,326,347,column,tower1,rigid,6.0
735,327,348,column,tower1,rigid,6.0
736,328,349,column,tower1,rigid,6.0
737,329,350,column,tower1,rigid,6.0
738,330,351,column,tower1,rigid,6.0
739,331,352,column,tower1,rigid,6.0
740,332,353,column,tower1,rigid,6.0
741,333,354,column,tower1,rigid,6.0
742,334,355,column,tower1,rigid,6.0
743,335,356,column,tower1,rigid,6.0
744,315,318,beam_x,tower1,rigid,2.7
745,317,320,beam_x,tower1,rigid,2.7
746,318,321,beam_x,tower1,rigid,8.3
747,320,323,beam_x,tower1,rigid,8.3
748,321,324,beam_x,tower1,rigid,3.7
749,323,326,beam_x,tower1,rigid,3.7
750,324,327,beam_x,tower1,rigid,3.7
751,326,329,beam_x,tower1,rigid,3.7
752,327,330,beam_x,tower1,rigid,8.3
753,329,332,beam_x,tower1,rigid,8.3
754,330,333,beam_x,tower1,rigid,2.7
755,332,335,beam_x,tower1,rigid,2.7
756,315,316,beam_y,tower1,rigid,7.7
757,333,334,beam_y,tower1,rigid,7.7
758,316,317,beam_y,tower1,rigid,7.7
759,334,335,beam_y,tower1,rigid,7.7
760,336,357,column,tower1,rigid,6.0
761,337,358,column,tower1,rigid,6.0
762,338,359,column,tower1,rigid,6.0
763,339,360,column,tower1,rigid,6.0
764,340,361,column,tower1,rigid,6.0
765,341,362,column,tower1,rigid,6.0
766,342,363,column,tower1,rigid,6.0
767,343,364,column,tower1,rigid,6.0
768,344,365,column,tower1,rigid,6.0
769,345,366,column,tower1,rigid,6.0
770,346,367,column,tower1,rigid,6.0
771,347,368,column,tower1,rigid,6.0
772,348,369,column,tower1,rigid,6.0
773,349,370,column,tower1,rigid,6.0
774,350,371,column,tower1,rigid,6.0
775,351,372,column,tower1,rigid,6.0
776,352,373,column,tower1,rigid,6.0
777,353,374,column,tower1,rigid,6.0
778,354,375,column,tower1,rigid,6.0
779,355,376,column,tower1,rigid,6.0
780,356,377,column,tower1,rigid,6.0
781,336,339,beam_x,tower1,rigid,2.7
782,337,340,beam_x,tower1,rigid,2.7
783,338,341,beam_x,tower1,rigid,2.7
784,339,342,beam_x,tower1,rigid,8.3
785,340,343,beam_x,tower1,rigid,8.3
786,341,344,beam_x,tower1,rigid,8.3
787,342,345,beam_x,tower1,rigid,3.7
788,343,346,beam_x,tower1,rigid,3.7
789,344,347,beam_x,tower1,rigid,3.7
790,345,348,beam_x,tower1,rigid,3.7
791,346,349,beam_x,tower1,rigid,3.7
792,347,350,beam_x,tower1,rigid,3.7
793,348,351,beam_x,tower1,rigid,8.3
794,349,352,beam_x,tower1,rigid,8.3
795,350,353,beam_x,tower1,rigid,8.3
796,351,354,beam_x,tower1,rigid,2.7
797,352,355,beam_x,tower1,rigid,2.7
798,353,356,beam_x,tower1,rigid,2.7
799,336,337,beam_y,tower1,rigid,7.7
800,339,340,beam_y,tower1,rigid,7.7
801,342,343,beam_y,tower1,rigid,7.7
802,345,346,beam_y,tower1,rigid,7.7
803,348,349,beam_y,tower1,rigid,7.7
804,351,352,beam_y,tower1,rigid,7.7
805,354,355,beam_y,tower1,rigid,7.7
806,337,338,beam_y,tower1,rigid,7.7
807,340,341,beam_y,tower1,rigid,7.7
808,343,344,beam_y,tower1,rigid,7.7
809,346,347,beam_y,tower1,rigid,7.7
810,349,350,beam_y,tower1,rigid,7.7
811,352,353,beam_y,tower1,rigid,7.7
812,355,356,beam_y,tower1,rigid,7.7
813,357,378,column,tower1,rigid,6.0
814,358,379,column,tower1,rigid,6.0
815,359,380,column,tower1,rigid,6.0
816,360,381,column,tower1,rigid,6.0
817,361,382,column,tower1,rigid,6.0
818,362,383,column,tower1,rigid,6.0
819,363,384,column,tower1,rigid,6.0
820,364,385,column,tower1,rigid,6.0
821,365,386,column,tower1,rigid,6.0
822,366,387,column,tower1,rigid,6.0
823,367,388,column,tower1,rigid,6.0
824,368,389,column,tower1,rigid,6.0
825,369,390,column,tower1,rigid,6.0
826,370,391,column,tower1,rigid,6.0
827,371,392,column,tower1,rigid,6.0
828,372,393,column,tower1,rigid,6.0
829,373,394,column,tower1,rigid,6.0
830,374,395,column,tower1,rigid,6.0
831,375,396,column,tower1,rigid,6.0
832,376,397,column,tower1,rigid,6.0
833,377,398,column,tower1,rigid,6.0
834,357,360,beam_x,tower1,rigid,2.7
835,359,362,beam_x,tower1,rigid,2.7
836,360,363,beam_x,tower1,rigid,8.3
837,362,365,beam_x,tower1,rigid,8.3
838,363,366,beam_x,tower1,rigid,3.7
839,365,368,beam_x,tower1,rigid,3.7
840,366,369,beam_x,tower1,rigid,3.7
841,368,371,beam_x,tower1,rigid,3.7
842,369,372,beam_x,tower1,rigid,8.3
843,371,374,beam_x,tower1,rigid,8.3
844,372,375,beam_x,tower1,rigid,2.7
845,374,377,beam_x,tower1,rigid,2.7
846,357,358,beam_y,tower1,rigid,7.7
847,375,376,beam_y,tower1,rigid,7.7
848,358,359,beam_y,tower1,rigid,7.7
849,376,377,beam_y,tower1,rigid,7.7
850,378,399,column,tower1,rigid,6.0
851,379,400,column,tower1,rigid,6.0
852,380,401,column,tower1,rigid,6.0
853,381,402,column,tower1,rigid,6.0
854,382,403,column,tower1,rigid,6.0
855,383,404,column,tower1,rigid,6.0
856,384,405,column,tower1,rigid,6.0
857,385,406,column,tower1,rigid,6.0
858,386,407,column,tower1,rigid,6.0
859,387,408,column,tower1,rigid,6.0
860,388,409,column,tower1,rigid,6.0
861,389,410,column,tower1,rigid,6.0
862,390,411,column,tower1,rigid,6.0
863,391,412,column,tower1,rigid,6.0
864,392,413,column,tower1,rigid,6.0
865,393,414,column,tower1,rigid,6.0
866,394,415,column,tower1,rigid,6.0
867,395,416,column,tower1,rigid,6.0
868,396,417,column,tower1,rigid,6.0
869,397,418,column,tower1,rigid,6.0
870,398,419,column,tower1,rigid,6.0
871,378,381,beam_x,tower1,rigid,2.7
872,380,383,beam_x,tower1,rigid,2.7
873,381,384,beam_x,tower1,rigid,8.3
874,383,386,beam_x,tower1,rigid,8.3
875,384,387,beam_x,tower1,rigid,3.7
876,386,389,beam_x,tower1,rigid,3.7
877,387,390,beam_x,tower1,rigid,3.7
878,389,392,beam_x,tower1,rigid,3.7
879,390,393,beam_x,tower1,rigid,8.3
880,392,395,beam_x,tower1,rigid,8.3
881,393,396,beam_x,tower1,rigid,2.7
882,395,398,beam_x,tower1,rigid,2.7
883,378,379,beam_y,tower1,rigid,7.7
884,396,397,beam_y,tower1,rigid,7.7
885,379,380,beam_y,tower1,rigid,7.7
886,397,398,beam_y,tower1,rigid,7.7
887,399,420,column,tower1,rigid,6.0
888,400,421,column,tower1,rigid,6.0
889,401,422,column,tower1,rigid,6.0
890,402,423,column,tower1,rigid,6.0
891,403,424,column,tower1,rigid,6.0
892,404,425,column,tower1,rigid,6.0
893,405,426,column,tower1,rigid,6.0
894,406,427,column,tower1,rigid,6.0
895,407,428,column,tower1,rigid,6.0
896,408,429,column,tower1,rigid,6.0
897,409,430,column,tower1,rigid,6.0
898,410,431,column,tower1,rigid,6.0
899,411,432,column,tower1,rigid,6.0
900,412,433,column,tower1,rigid,6.0
901,413,434,column,tower1,rigid,6.0
902,414,435,column,tower1,rigid,6.0
903,415,436,column,tower1,rigid,6.0
904,416,437,column,tower1,rigid,6.0
905,417,438,column,tower1,rigid,6.0
906,418,439,column,tower1,rigid,6.0
907,419,440,column,tower1,rigid,6.0
908,399,402,beam_x,tower1,rigid,2.7
909,401,404,beam_x,tower1,rigid,2.7
910,402,405,beam_x,tower1,rigid,8.3
911,404,407,beam_x,tower1,rigid,8.3
912,405,408,beam_x,tower1,rigid,3.7
913,407,410,beam_x,tower1,rigid,3.7
914,408,411,beam_x,tower1,rigid,3.7
915,410,413,beam_x,tower1,rigid,3.7
916,411,414,beam_x,tower1,rigid,8.3
917,413,416,beam_x,tower1,rigid,8.3
918,414,417,beam_x,tower1,rigid,2.7
919,416,419,beam_x,tower1,rigid,2.7
920,399,400,beam_y,tower1,rigid,7.7
921,417,418,beam_y,tower1,rigid,7.7
922,400,401,beam_y,tower1,rigid,7.7
923,418,419,beam_y,tower1,rigid,7.7
924,420,441,column,tower1,rigid,6.0
925,421,442,column,tower1,rigid,6.0
926,422,443,column,tower1,rigid,6.0
927,423,444,column,tower1,rigid,6.0
928,424,445,column,tower1,rigid,6.0
929,425,446,column,tower1,rigid,6.0
930,426,447,column,tower1,rigid,6.0
931,427,448,column,tower1,rigid,6.0
932,428,449,column,tower1,rigid,6.0
933,429,450,column,tower1,rigid,6.0
934,430,451,column,tower1,rigid,6.0
935,431,452,column,tower1,rigid,6.0
936,432,453,column,tower1,rigid,6.0
937,433,454,column,tower1,rigid,6.0
938,434,455,column,tower1,rigid,6.0
939,435,456,column,tower1,rigid,6.0
940,436,457,column,tower1,rigid,6.0
941,437,458,column,tower1,rigid,6.0
942,438,459,column,tower1,rigid,6.0
943,439,460,column,tower1,rigid,6.0
944,440,461,column,tower1,rigid,6.0
945,420,423,beam_x,tower1,rigid,2.7
946,421,424,beam_x,tower1,rigid,2.7
947,422,425,beam_x,tower1,rigid,2.7
948,423,426,beam_x,tower1,rigid,8.3
949,424,427,beam_x,tower1,rigid,8.3
950,425,428,beam_x,tower1,rigid,8.3
951,426,429,beam_x,tower1,rigid,3.7
952,427,430,beam_x,tower1,rigid,3.7
953,428,431,beam_x,tower1,rigid,3.7
954,429,432,beam_x,tower1,rigid,3.7
955,430,433,beam_x,tower1,rigid,3.7
956,431,434,beam_x,tower1,rigid,3.7
957,432,435,beam_x,tower1,rigid,8.3
958,433,436,beam_x,tower1,rigid,8.3
959,434,437,beam_x,tower1,rigid,8.3
960,435,438,beam_x,tower1,rigid,2.7
961,436,439,beam_x,tower1,rigid,2.7
962,437,440,beam_x,tower1,rigid,2.7
963,420,421,beam_y,tower1,rigid,7.7
964,423,424,beam_y,tower1,rigid,7.7
965,426,427,beam_y,tower1,rigid,7.7
966,429,430,beam_y,tower1,rigid,7.7
967,432,433,beam_y,tower1,rigid,7.7
968,435,436,beam_y,tower1,rigid,7.7
969,438,439,beam_y,tower1,rigid,7.7
970,421,422,beam_y,tower1,rigid,7.7
971,424,425,beam_y,tower1,rigid,7.7
972,427,428,beam_y,tower1,rigid,7.7
973,430,431,beam_y,tower1,rigid,7.7
974,433,434,beam_y,tower1,rigid,7.7
975,436,437,beam_y,tower1,rigid,7.7
976,439,440,beam_y,tower1,rigid,7.7
977,441,462,column,tower1,rigid,6.0
978,442,463,column,tower1,rigid,6.0
979,443,464,column,tower1,rigid,6.0
980,444,465,column,tower1,rigid,6.0
981,445,466,column,tower1,rigid,6.0
982,446,467,column,tower1,rigid,6.0
983,447,468,column,tower1,rigid,6.0
984,448,469,column,tower1,rigid,6.0
985,449,470,column,tower1,rigid,6.0
986,450,471,column,tower1,rigid,6.0
987,451,472,column,tower1,rigid,6.0
988,452,473,column,tower1,rigid,6.0
989,453,474,column,tower1,rigid,6.0
990,454,475,column,tower1,rigid,6.0
991,455,476,column,tower1,rigid,6.0
992,456,477,column,tower1,rigid,6.0
993,457,478,column,tower1,rigid,6.0
994,458,479,column,tower1,rigid,6.0
995,459,480,column,tower1,rigid,6.0
996,460,481,column,tower1,rigid,6.0
997,461,482,column,tower1,rigid,6.0
998,441,444,beam_x,tower1,rigid,2.7
999,443,446,beam_x,tower1,rigid,2.7
1000,444,447,beam_x,tower1,rigid,8.3
1001,446,449,beam_x,tower1,rigid,8.3
1002,447,450,beam_x,tower1,rigid,3.7
1003,449,452,beam_x,tower1,rigid,3.7
1004,450,453,beam_x,tower1,rigid,3.7
1005,452,455,beam_x,tower1,rigid,3.7
1006,453,456,beam_x,tower1,rigid,8.3
1007,455,458,beam_x,tower1,rigid,8.3
1008,456,459,beam_x,tower1,rigid,2.7
1009,458,461,beam_x,tower1,rigid,2.7
1010,441,442,beam_y,tower1,rigid,7.7
1011,459,460,beam_y,tower1,rigid,7.7
1012,442,443,beam_y,tower1,rigid,7.7
1013,460,461,beam_y,tower1,rigid,7.7
1014,462,483,column,tower1,rigid,6.0
1015,463,484,column,tower1,rigid,6.0
1016,464,485,column,tower1,rigid,6.0
1017,465,486,column,tower1,rigid,6.0
1018,466,487,column,tower1,rigid,6.0
1019,467,488,column,tower1,rigid,6.0
1020,468,489,column,tower1,rigid,6.0
1021,469,490,column,tower1,rigid,6.0
1022,470,491,column,tower1,rigid,6.0
1023,471,492,column,tower1,rigid,6.0
1024,472,493,column,tower1,rigid,6.0
1025,473,494,column,tower1,rigid,6.0
1026,474,495,column,tower1,rigid,6.0
1027,475,496,column,tower1,rigid,6.0
1028,476,497,column,tower1,rigid,6.0
1029,477,498,column,tower1,rigid,6.0
1030,478,499,column,tower1,rigid,6.0
1031,479,500,column,tower1,rigid,6.0
1032,480,501,column,tower1,rigid,6.0
1033,481,502,column,tower1,rigid,6.0
1034,482,503,column,tower1,rigid,6.0
1035,462,465,beam_x,tower1,rigid,2.7
1036,464,467,beam_x,tower1,rigid,2.7
1037,465,468,beam_x,tower1,rigid,8.3
1038,467,470,beam_x,tower1,rigid,8.3
1039,468,471,beam_x,tower1,rigid,3.7
1040,470,473,beam_x,tower1,rigid,3.7
1041,471,474,beam_x,tower1,rigid,3.7
1042,473,476,beam_x,tower1,rigid,3.7
1043,474,477,beam_x,tower1,rigid,8.3
1044,476,479,beam_x,tower1,rigid,8.3
1045,477,480,beam_x,tower1,rigid,2.7
1046,479,482,beam_x,tower1,rigid,2.7
1047,462,463,beam_y,tower1,rigid,7.7
1048,480,481,beam_y,tower1,rigid,7.7
1049,463,464,beam_y,tower1,rigid,7.7
1050,481,482,beam_y,tower1,rigid,7.7
1051,483,504,column,tower1,rigid,6.0
1052,484,505,column,tower1,rigid,6.0
1053,485,506,column,tower1,rigid,6.0
1054,486,507,column,tower1,rigid,6.0
1055,487,508,column,tower1,rigid,6.0
1056,488,509,column,tower1,rigid,6.0
1057,489,510,column,tower1,rigid,6.0
1058,490,511,column,tower1,rigid,6.0
1059,491,512,column,tower1,rigid,6.0
1060,492,513,column,tower1,rigid,6.0
1061,493,514,column,tower1,rigid,6.0
1062,494,515,column,tower1,rigid,6.0
1063,495,516,column,tower1,rigid,6.0
1064,496,517,column,tower1,rigid,6.0
1065,497,518,column,tower1,rigid,6.0
1066,498,519,column,tower1,rigid,6.0
1067,499,520,column,tower1,rigid,6.0
1068,500,521,column,tower1,rigid,6.0
1069,501,522,column,tower1,rigid,6.0
1070,502,523,column,tower1,rigid,6.0
1071,503,524,column,tower1,rigid,6.0
1072,483,486,beam_x,tower1,rigid,2.7
1073,485,488,beam_x,tower1,rigid,2.7
1074,486,489,beam_x,tower1,rigid,8.3
1075,488,491,beam_x,tower1,rigid,8.3
1076,489,492,beam_x,tower1,rigid,3.7
1077,491,494,beam_x,tower1,rigid,3.7
1078,492,495,beam_x,tower1,rigid,3.7
1079,494,497,beam_x,tower1,rigid,3.7
1080,495,498,beam_x,tower1,rigid,8.3
1081,497,500,beam_x,tower1,rigid,8.3
1082,498,501,beam_x,tower1,rigid,2.7
1083,500,503,beam_x,tower1,rigid,2.7
1084,483,484,beam_y,tower1,rigid,7.7
1085,501,502,beam_y,tower1,rigid,7.7
1086,484,485,beam_y,tower1,rigid,7.7
1087,502,503,beam_y,tower1,rigid,7.7
1088,489,513,brace_xz,tower1,pin,7.0491
1089,492,510,brace_xz,tower1,pin,7.0491
1090,492,516,brace_xz,tower1,pin,7.0491
1091,495,513,brace_xz,tower1,pin,7.0491
1092,491,515,brace_xz,tower1,pin,7.0491
1093,494,512,brace_xz,tower1,pin,7.0491
1094,494,518,brace_xz,tower1,pin,7.0491
1095,497,515,brace_xz,tower1,pin,7.0491
1096,504,525,column,tower1,rigid,6.0
1097,505,526,column,tower1,rigid,6.0
1098,506,527,column,tower1,rigid,6.0
1099,507,528,column,tower1,rigid,6.0
1100,508,529,column,tower1,rigid,6.0
1101,509,530,column,tower1,rigid,6.0
1102,510,531,column,tower1,rigid,6.0
1103,511,532,column,tower1,rigid,6.0
1104,512,533,column,tower1,rigid,6.0
1105,513,534,column,tower1,rigid,6.0
1106,514,535,column,tower1,rigid,6.0
1107,515,536,column,tower1,rigid,6.0
1108,516,537,column,tower1,rigid,6.0
1109,517,538,column,tower1,rigid,6.0
1110,518,539,column,tower1,rigid,6.0
1111,519,540,column,tower1,rigid,6.0
1112,520,541,column,tower1,rigid,6.0
1113,521,542,column,tower1,rigid,6.0
1114,522,543,column,tower1,rigid,6.0
1115,523,544,column,tower1,rigid,6.0
1116,524,545,column,tower1,rigid,6.0
1117,504,507,beam_x,tower1,rigid,2.7
1118,505,508,beam_x,tower1,rigid,2.7
1119,506,509,beam_x,tower1,rigid,2.7
1120,507,510,beam_x,tower1,rigid,8.3
1121,508,511,beam_x,tower1,rigid,8.3
1122,509,512,beam_x,tower1,rigid,8.3
1123,510,513,beam_x,tower1,rigid,3.7
1124,511,514,beam_x,tower1,rigid,3.7
1125,512,515,beam_x,tower1,rigid,3.7
1126,513,516,beam_x,tower1,rigid,3.7
1127,514,517,beam_x,tower1,rigid,3.7
1128,515,518,beam_x,tower1,rigid,3.7
1129,516,519,beam_x,tower1,rigid,8.3
1130,517,520,beam_x,tower1,rigid,8.3
1131,518,521,beam_x,tower1,rigid,8.3
1132,519,522,beam_x,tower1,rigid,2.7
1133,520,523,beam_x,tower1,rigid,2.7
1134,521,524,beam_x,tower1,rigid,2.7
1135,504,505,beam_y,tower1,rigid,7.7
1136,507,508,beam_y,tower1,rigid,7.7
1137,510,511,beam_y,tower1,rigid,7.7
1138,513,514,beam_y,tower1,rigid,7.7
1139,516,517,beam_y,tower1,rigid,7.7
1140,519,520,beam_y,tower1,rigid,7.7
1141,522,523,beam_y,tower1,rigid,7.7
1142,505,506,beam_y,tower1,rigid,7.7
1143,508,509,beam_y,tower1,rigid,7.7
1144,511,512,beam_y,tower1,rigid,7.7
1145,514,515,beam_y,tower1,rigid,7.7
1146,517,518,beam_y,tower1,rigid,7.7
1147,520,521,beam_y,tower1,rigid,7.7
1148,523,524,beam_y,tower1,rigid,7.7
1149,510,534,brace_xz,tower1,pin,7.0491
1150,513,531,brace_xz,tower1,pin,7.0491
1151,513,537,brace_xz,tower1,pin,7.0491
1152,516,534,brace_xz,tower1,pin,7.0491
1153,512,536,brace_xz,tower1,pin,7.0491
1154,515,533,brace_xz,tower1,pin,7.0491
1155,515,539,brace_xz,tower1,pin,7.0491
1156,518,536,brace_xz,tower1,pin,7.0491
1157,525,528,beam_x,tower1,rigid,2.7
1158,527,530,beam_x,tower1,rigid,2.7
1159,528,531,beam_x,tower1,rigid,8.3
1160,530,533,beam_x,tower1,rigid,8.3
1161,531,534,beam_x,tower1,rigid,3.7
1162,533,536,beam_x,tower1,rigid,3.7
1163,534,537,beam_x,tower1,rigid,3.7
1164,536,539,beam_x,tower1,rigid,3.7
1165,537,540,beam_x,tower1,rigid,8.3
1166,539,542,beam_x,tower1,rigid,8.3
1167,540,543,beam_x,tower1,rigid,2.7
1168,542,545,beam_x,tower1,rigid,2.7
1169,525,526,beam_y,tower1,rigid,7.7
1170,543,544,beam_y,tower1,rigid,7.7
1171,526,527,beam_y,tower1,rigid,7.7
1172,544,545,beam_y,tower1,rigid,7.7
1173,3,27,brace_xz,tower1,pin,12.243
1174,6,24,brace_xz,tower1,pin,12.243
1175,12,36,brace_xz,tower1,pin,12.243
1176,15,33,brace_xz,tower1,pin,12.243
1177,5,29,brace_xz,tower1,pin,12.243
1178,8,26,brace_xz,tower1,pin,12.243
1179,14,38,brace_xz,tower1,pin,12.243
1180,17,35,brace_xz,tower1,pin,12.243
1181,24,48,brace_xz,tower1,pin,10.2416
1182,27,45,brace_xz,tower1,pin,10.2416
1183,33,57,brace_xz,tower1,pin,10.2416
1184,36,54,brace_xz,tower1,pin,10.2416
1185,26,50,brace_xz,tower1,pin,10.2416
1186,29,47,brace_xz,tower1,pin,10.2416
1187,35,59,brace_xz,tower1,pin,10.2416
1188,38,56,brace_xz,tower1,pin,10.2416
1189,45,69,brace_xz,tower1,pin,10.2416
1190,48,66,brace_xz,tower1,pin,10.2416
1191,54,78,brace_xz,tower1,pin,10.2416
1192,57,75,brace_xz,tower1,pin,10.2416
1193,47,71,brace_xz,tower1,pin,10.2416
1194,50,68,brace_xz,tower1,pin,10.2416
1195,56,80,brace_xz,tower1,pin,10.2416
1196,59,77,brace_xz,tower1,pin,10.2416
1197,66,90,brace_xz,tower1,pin,10.2416
1198,69,87,brace_xz,tower1,pin,10.2416
1199,75,99,brace_xz,tower1,pin,10.2416
1200,78,96,brace_xz,tower1,pin,10.2416
1201,68,92,brace_xz,tower1,pin,10.2416
1202,71,89,brace_xz,tower1,pin,10.2416
1203,77,101,brace_xz,tower1,pin,10.2416
1204,80,98,brace_xz,tower1,pin,10.2416
1205,87,153,brace_xz,tower1,pin,19.8215
1206,90,150,brace_xz,tower1,pin,19.8215
1207,96,162,brace_xz,tower1,pin,19.8215
1208,99,159,brace_xz,tower1,pin,19.8215
1209,89,155,brace_xz,tower1,pin,19.8215
1210,92,152,brace_xz,tower1,pin,19.8215
1211,98,164,brace_xz,tower1,pin,19.8215
1212,101,161,brace_xz,tower1,pin,19.8215
1213,150,216,brace_xz,tower1,pin,19.8215
1214,153,213,brace_xz,tower1,pin,19.8215
1215,159,225,brace_xz,tower1,pin,19.8215
1216,162,222,brace_xz,tower1,pin,19.8215
1217,152,218,brace_xz,tower1,pin,19.8215
1218,155,215,brace_xz,tower1,pin,19.8215
1219,161,227,brace_xz,tower1,pin,19.8215
1220,164,224,brace_xz,tower1,pin,19.8215
1221,213,279,brace_xz,tower1,pin,19.8215
1222,216,276,brace_xz,tower1,pin,19.8215
1223,222,288,brace_xz,tower1,pin,19.8215
1224,225,285,brace_xz,tower1,pin,19.8215
1225,215,281,brace_xz,tower1,pin,19.8215
1226,218,278,brace_xz,tower1,pin,19.8215
1227,224,290,brace_xz,tower1,pin,19.8215
1228,227,287,brace_xz,tower1,pin,19.8215
1229,276,342,brace_xz,tower1,pin,19.8215
1230,279,339,brace_xz,tower1,pin,19.8215
1231,285,351,brace_xz,tower1,pin,19.8215
1232,288,348,brace_xz,tower1,pin,19.8215
1233,278,344,brace_xz,tower1,pin,19.8215
1234,281,341,brace_xz,tower1,pin,19.8215
1235,287,353,brace_xz,tower1,pin,19.8215
1236,290,350,brace_xz,tower1,pin,19.8215
1237,339,405,brace_xz,tower1,pin,19.8215
1238,342,402,brace_xz,tower1,pin,19.8215
1239,348,414,brace_xz,tower1,pin,19.8215
1240,351,411,brace_xz,tower1,pin,19.8215
1241,341,407,brace_xz,tower1,pin,19.8215
1242,344,404,brace_xz,tower1,pin,19.8215
1243,350,416,brace_xz,tower1,pin,19.8215
1244,353,413,brace_xz,tower1,pin,19.8215
1245,402,468,brace_xz,tower1,pin,19.8215
1246,405,465,brace_xz,tower1,pin,19.8215
1247,411,477,brace_xz,tower1,pin,19.8215
1248,414,474,brace_xz,tower1,pin,19.8215
1249,404,470,brace_xz,tower1,pin,19.8215
1250,407,467,brace_xz,tower1,pin,19.8215
1251,413,479,brace_xz,tower1,pin,19.8215
1252,416,476,brace_xz,tower1,pin,19.8215
1253,465,531,brace_xz,tower1,pin,19.8215
1254,468,528,brace_xz,tower1,pin,19.8215
1255,474,540,brace_xz,tower1,pin,19.8215
1256,477,537,brace_xz,tower1,pin,19.8215
1257,467,533,brace_xz,tower1,pin,19.8215
1258,470,530,brace_xz,tower1,pin,19.8215
1259,476,542,brace_xz,tower1,pin,19.8215
1260,479,539,brace_xz,tower1,pin,19.8215
1261,0,43,brace_yz,tower1,pin,16.8609
