element_id,element_type,is_truss,ni,nj,mid_x,mid_y,mid_z,x1,y1,z1,x2,y2,z2,sigma_axial_kPa,sigma_bending_kPa,sigma_combined_kPa,sigma_combined_MPa
1746,column,False,719,740,0.03,0.397,0.54,0.03,0.397,0.51,0.03,0.397,0.5700000000000001,-44.35096588882816,1355.7285772561875,1400.0795431450156,1.4000795431450155
1747,column,False,720,741,0.113,0.24300000000000002,0.54,0.113,0.24300000000000002,0.51,0.113,0.24300000000000002,0.5700000000000001,-0.5163947111616958,17.43522374887332,17.951618460035014,0.017951618460035016
1748,column,False,721,742,0.113,0.32,0.54,0.113,0.32,0.51,0.113,0.32,0.5700000000000001,3.293108537212713,175.09401780080543,178.38712633801813,0.17838712633801815
1749,column,False,722,743,0.113,0.397,0.54,0.113,0.397,0.51,0.113,0.397,0.5700000000000001,0.7007503987957149,23.27907964918711,23.979830047982826,0.023979830047982827
1750,column,False,723,744,0.15,0.24300000000000002,0.54,0.15,0.24300000000000002,0.51,0.15,0.24300000000000002,0.5700000000000001,0.25155080489155024,7.623896222831892,7.8754470277234425,0.007875447027723442
1751,column,False,724,745,0.15,0.32,0.54,0.15,0.32,0.51,0.15,0.32,0.5700000000000001,-5.162751868004501,287.8283838317561,292.9911356997606,0.2929911356997606
1752,column,False,725,746,0.15,0.397,0.54,0.15,0.397,0.51,0.15,0.397,0.5700000000000001,-0.19181867927288018,21.267441039133264,21.459259718406145,0.021459259718406145
1753,column,False,726,747,0.187,0.24300000000000002,0.54,0.187,0.24300000000000002,0.51,0.187,0.24300000000000002,0.5700000000000001,1.0974915453451246,35.7349099290821,36.83240147442722,0.03683240147442722
1754,column,False,727,748,0.187,0.32,0.54,0.187,0.32,0.51,0.187,0.32,0.5700000000000001,7.4569335080366494,421.131887011469,428.58882051950565,0.42858882051950564
1755,column,False,728,749,0.187,0.397,0.54,0.187,0.397,0.51,0.187,0.397,0.5700000000000001,-1.208622155234391,38.38305294830636,39.59167510354075,0.03959167510354075
1756,column,False,729,750,0.27,0.24300000000000002,0.54,0.27,0.24300000000000002,0.51,0.27,0.24300000000000002,0.5700000000000001,-45.968480234094415,1396.318974355322,1442.2874545894165,1.4422874545894164
1757,column,False,730,751,0.27,0.32,0.54,0.27,0.32,0.51,0.27,0.32,0.5700000000000001,-14.668340019036142,851.8247487952755,866.4930888143116,0.8664930888143116
1758,column,False,731,752,0.27,0.397,0.54,0.27,0.397,0.51,0.27,0.397,0.5700000000000001,42.73124912122436,1304.9352345992577,1347.6664837204821,1.3476664837204821
1759,column,False,732,753,0.297,0.24300000000000002,0.54,0.297,0.24300000000000002,0.51,0.297,0.24300000000000002,0.5700000000000001,-51.09748674458195,1550.334235508412,1601.431722252994,1.601431722252994
1760,column,False,733,754,0.297,0.32,0.54,0.297,0.32,0.51,0.297,0.32,0.5700000000000001,1.6314881022275614,129.77708124967762,131.4085693519052,0.13140856935190517
1761,column,False,734,755,0.297,0.397,0.54,0.297,0.397,0.51,0.297,0.397,0.5700000000000001,47.54764434433044,1453.9617993860556,1501.509443730386,1.501509443730386
1762,beam_x,False,714,717,0.0165,0.24300000000000002,0.51,0.003,0.24300000000000002,0.51,0.03,0.24300000000000002,0.51,6.433986600642338,3328.0788535065117,3334.512840107154,3.3345128401071538
1763,beam_x,False,715,718,0.0165,0.32,0.51,0.003,0.32,0.51,0.03,0.32,0.51,1.287203510154708,396.9554075885526,398.2426110987073,0.3982426110987073
1764,beam_x,False,716,719,0.0165,0.397,0.51,0.003,0.397,0.51,0.03,0.397,0.51,-6.819335018249195,3187.0696054429386,3193.8889404611878,3.193888940461188
1765,beam_x,False,717,720,0.07150000000000001,0.24300000000000002,0.51,0.03,0.24300000000000002,0.51,0.113,0.24300000000000002,0.51,13.126176471068556,414.3161103313056,427.44228680237416,0.42744228680237417
1766,beam_x,False,718,721,0.07150000000000001,0.32,0.51,0.03,0.32,0.51,0.113,0.32,0.51,2.4397926348050327,136.96959303636854,139.40938567117357,0.13940938567117356
1767,beam_x,False,719,722,0.07150000000000001,0.397,0.51,0.03,0.397,0.51,0.113,0.397,0.51,-14.168430502348343,390.3427094354946,404.5111399378429,0.40451113993784293
1768,beam_x,False,720,723,0.1315,0.24300000000000002,0.51,0.113,0.24300000000000002,0.51,0.15,0.24300000000000002,0.51,291.8189119391698,65.4307248780222,357.249636817192,0.357249636817192
1769,beam_x,False,721,724,0.1315,0.32,0.51,0.113,0.32,0.51,0.15,0.32,0.51,-2.0625384411976877,161.01221028665103,163.07474872784871,0.16307474872784872
1770,beam_x,False,722,725,0.1315,0.397,0.51,0.113,0.397,0.51,0.15,0.397,0.51,-445.39464812580417,49.107124931448254,494.5017730572524,0.4945017730572524
1771,beam_x,False,723,726,0.16849999999999998,0.24300000000000002,0.51,0.15,0.24300000000000002,0.51,0.187,0.24300000000000002,0.51,289.5584588682726,100.73784905038292,390.29630791865554,0.39029630791865555
1772,beam_x,False,724,727,0.16849999999999998,0.32,0.51,0.15,0.32,0.51,0.187,0.32,0.51,2.6334742592335116,243.76809793569527,246.40157219492878,0.24640157219492878
1773,beam_x,False,725,728,0.16849999999999998,0.397,0.51,0.15,0.397,0.51,0.187,0.397,0.51,-442.91100864478676,84.8859836219723,527.796992266759,0.527796992266759
1774,beam_x,False,726,729,0.2285,0.24300000000000002,0.51,0.187,0.24300000000000002,0.51,0.27,0.24300000000000002,0.51,6.40388460852339,430.9842174715534,437.3881020800768,0.4373881020800768
1775,beam_x,False,727,730,0.2285,0.32,0.51,0.187,0.32,0.51,0.27,0.32,0.51,-5.526382198227131,129.2092844813107,134.73566667953784,0.13473566667953785
1776,beam_x,False,728,731,0.2285,0.397,0.51,0.187,0.397,0.51,0.27,0.397,0.51,-10.893571206932709,397.18887821471066,408.0824494216434,0.4080824494216434
1777,beam_x,False,729,732,0.2835,0.24300000000000002,0.51,0.27,0.24300000000000002,0.51,0.297,0.24300000000000002,0.51,4.277596688752344,3296.624197905785,3300.9017945945375,3.3009017945945374
1778,beam_x,False,730,733,0.2835,0.32,0.51,0.27,0.32,0.51,0.297,0.32,0.51,8.502820717553766,765.0541542755301,773.5569749930838,0.7735569749930838
1779,beam_x,False,731,734,0.2835,0.397,0.51,0.27,0.397,0.51,0.297,0.397,0.51,-6.351142872642639,3107.4310182112326,3113.782161083875,3.113782161083875
1780,beam_y,False,714,715,0.003,0.28150000000000003,0.51,0.003,0.24300000000000002,0.51,0.003,0.32,0.51,-1.472021915329761,57.989404404158776,59.46142631948854,0.05946142631948854
1781,beam_y,False,717,718,0.03,0.28150000000000003,0.51,0.03,0.24300000000000002,0.51,0.03,0.32,0.51,-2.738760356108238,106.3175203324512,109.05628068855944,0.10905628068855944
1782,beam_y,False,720,721,0.113,0.28150000000000003,0.51,0.113,0.24300000000000002,0.51,0.113,0.32,0.51,-3.7394524778985194,148.37952073617,152.11897321406852,0.15211897321406853
1783,beam_y,False,723,724,0.15,0.28150000000000003,0.51,0.15,0.24300000000000002,0.51,0.15,0.32,0.51,-4.205249070712487,165.67693313335295,169.88218220406543,0.16988218220406542
1784,beam_y,False,726,727,0.187,0.28150000000000003,0.51,0.187,0.24300000000000002,0.51,0.187,0.32,0.51,-4.356901430627158,177.7909588872289,182.14786031785604,0.18214786031785604
1785,beam_y,False,729,730,0.27,0.28150000000000003,0.51,0.27,0.24300000000000002,0.51,0.27,0.32,0.51,-2.3157151460672054,94.06504548607946,96.38076063214666,0.09638076063214666
1786,beam_y,False,732,733,0.297,0.28150000000000003,0.51,0.297,0.24300000000000002,0.51,0.297,0.32,0.51,-1.026282275436608,41.7442821311676,42.77056440660421,0.042770564406604206
1787,beam_y,False,715,716,0.003,0.35850000000000004,0.51,0.003,0.32,0.51,0.003,0.397,0.51,-0.5423657440112482,24.677839711172442,25.22020545518369,0.025220205455183692
1788,beam_y,False,718,719,0.03,0.35850000000000004,0.51,0.03,0.32,0.51,0.03,0.397,0.51,-1.749416262964583,72.49422661758354,74.24364288054812,0.07424364288054812
1789,beam_y,False,721,722,0.113,0.35850000000000004,0.51,0.113,0.32,0.51,0.113,0.397,0.51,-2.841594673859767,118.75512465060056,121.59671932446034,0.12159671932446034
1790,beam_y,False,724,725,0.15,0.35850000000000004,0.51,0.15,0.32,0.51,0.15,0.397,0.51,-3.498100657178761,140.24639330540091,143.74449396257967,0.14374449396257966
1791,beam_y,False,727,728,0.187,0.35850000000000004,0.51,0.187,0.32,0.51,0.187,0.397,0.51,-3.938203871711899,161.22836093585002,165.1665648075619,0.16516656480756192
1792,beam_y,False,730,731,0.27,0.35850000000000004,0.51,0.27,0.32,0.51,0.27,0.397,0.51,-1.6491617180380507,65.33043827186427,66.97959998990231,0.06697959998990231
1793,beam_y,False,733,734,0.297,0.35850000000000004,0.51,0.297,0.32,0.51,0.297,0.397,0.51,-0.46917554363175873,19.914421051104167,20.383596594735927,0.020383596594735928
1794,brace_xz,True,720,744,0.1315,0.24300000000000002,0.54,0.113,0.24300000000000002,0.51,0.15,0.24300000000000002,0.5700000000000001,222.83793609935685,0.0,222.83793609935685,0.22283793609935684
1795,brace_xz,True,723,741,0.1315,0.24300000000000002,0.54,0.15,0.24300000000000002,0.51,0.113,0.24300000000000002,0.5700000000000001,266.72037781583913,0.0,266.72037781583913,0.2667203778158391
1796,brace_xz,True,723,747,0.16849999999999998,0.24300000000000002,0.54,0.15,0.24300000000000002,0.51,0.187,0.24300000000000002,0.5700000000000001,231.66049327476327,0.0,231.66049327476327,0.23166049327476326
1797,brace_xz,True,726,744,0.16849999999999998,0.24300000000000002,0.54,0.187,0.24300000000000002,0.51,0.15,0.24300000000000002,0.5700000000000001,252.8607666191396,0.0,252.8607666191396,0.2528607666191396
1798,brace_xz,True,722,746,0.1315,0.397,0.54,0.113,0.397,0.51,0.15,0.397,0.5700000000000001,-376.83573540565277,0.0,376.83573540565277,0.3768357354056528
1799,brace_xz,True,725,743,0.1315,0.397,0.54,0.15,0.397,0.51,0.113,0.397,0.5700000000000001,-412.2743503673993,0.0,412.2743503673993,0.4122743503673993
1800,brace_xz,True,725,749,0.16849999999999998,0.397,0.54,0.15,0.397,0.51,0.187,0.397,0.5700000000000001,-381.10535549529357,0.0,381.10535549529357,0.38110535549529356
1801,brace_xz,True,728,746,0.16849999999999998,0.397,0.54,0.187,0.397,0.51,0.15,0.397,0.5700000000000001,-398.86101451478385,0.0,398.86101451478385,0.39886101451478384
1802,column,False,735,756,0.003,0.24300000000000002,0.6000000000000001,0.003,0.24300000000000002,0.5700000000000001,0.003,0.24300000000000002,0.63,53.484059306815176,1649.0111299034136,1702.4951892102288,1.7024951892102287
1803,column,False,736,757,0.003,0.32,0.6000000000000001,0.003,0.32,0.5700000000000001,0.003,0.32,0.63,2.6135268643420244,127.11975518031522,129.73328204465724,0.12973328204465726
1804,column,False,737,758,0.003,0.397,0.6000000000000001,0.003,0.397,0.5700000000000001,0.003,0.397,0.63,-50.34499146369715,1554.0612343424018,1604.406225806099,1.604406225806099
1805,column,False,738,759,0.03,0.24300000000000002,0.6000000000000001,0.03,0.24300000000000002,0.5700000000000001,0.03,0.24300000000000002,0.63,47.405998532442574,1453.9945270576998,1501.4005255901423,1.5014005255901421
1806,column,False,739,760,0.03,0.32,0.6000000000000001,0.03,0.32,0.5700000000000001,0.03,0.32,0.63,-1.4840834993232572,121.66792424843105,123.15200774775431,0.12315200774775431
1807,column,False,740,761,0.03,0.397,0.6000000000000001,0.03,0.397,0.5700000000000001,0.03,0.397,0.63,-43.92518054579264,1348.7074439124253,1392.632624458218,1.3926326244582181
1808,column,False,741,762,0.113,0.24300000000000002,0.6000000000000001,0.113,0.24300000000000002,0.5700000000000001,0.113,0.24300000000000002,0.63,-0.9153533008687816,29.72341838550634,30.63877168637512,0.03063877168637512
1809,column,False,742,763,0.113,0.32,0.6000000000000001,0.113,0.32,0.5700000000000001,0.113,0.32,0.63,3.2931085372127127,220.0790063157159,223.3721148529286,0.2233721148529286
1810,column,False,743,764,0.113,0.397,0.6000000000000001,0.113,0.397,0.5700000000000001,0.113,0.397,0.63,1.0957326663699716,36.37311381776085,37.46884648413082,0.03746884648413082
1811,column,False,744,765,0.15,0.24300000000000002,0.6000000000000001,0.15,0.24300000000000002,0.5700000000000001,0.15,0.24300000000000002,0.63,0.34132423349498764,13.686375638081243,14.02769987157623,0.01402769987157623
1812,column,False,745,766,0.15,0.32,0.6000000000000001,0.15,0.32,0.5700000000000001,0.15,0.32,0.63,-5.162751868004501,331.70184042499926,336.86459229300374,0.33686459229300375
1813,column,False,746,767,0.15,0.397,0.6000000000000001,0.15,0.397,0.5700000000000001,0.15,0.397,0.63,-0.15221255044352283,26.362257671869603,26.514470222313125,0.026514470222313125
1814,column,False,747,768,0.187,0.24300000000000002,0.6000000000000001,0.187,0.24300000000000002,0.5700000000000001,0.187,0.24300000000000002,0.63,1.58779989287018,50.25827115787546,51.84607105074564,0.051846071050745644
1815,column,False,748,769,0.187,0.32,0.6000000000000001,0.187,0.32,0.5700000000000001,0.187,0.32,0.63,7.4569335080366645,473.7001338192932,481.1570673273299,0.48115706732732993
1816,column,False,749,770,0.187,0.397,0.6000000000000001,0.187,0.397,0.5700000000000001,0.187,0.397,0.63,-1.5126896982060132,46.05972047525269,47.5724101734587,0.0475724101734587
1817,column,False,750,771,0.27,0.24300000000000002,0.6000000000000001,0.27,0.24300000000000002,0.5700000000000001,0.27,0.24300000000000002,0.63,-47.326777539497535,1450.1960274450178,1497.5228049845152,1.4975228049845153
1818,column,False,751,772,0.27,0.32,0.6000000000000001,0.27,0.32,0.5700000000000001,0.27,0.32,0.63,-14.668340019036151,908.3760534397024,923.0443934587386,0.9230443934587386
1819,column,False,752,773,0.27,0.397,0.6000000000000001,0.27,0.397,0.5700000000000001,0.27,0.397,0.63,41.61471514334207,1273.2700379099879,1314.8847530533299,1.3148847530533299
1820,column,False,753,774,0.297,0.24300000000000002,0.6000000000000001,0.297,0.24300000000000002,0.5700000000000001,0.297,0.24300000000000002,0.63,-53.64226129061053,1651.493752455802,1705.1360137464126,1.7051360137464127
1821,column,False,754,775,0.297,0.32,0.6000000000000001,0.297,0.32,0.5700000000000001,0.297,0.32,0.63,-4.877464177585152,155.54770869308112,160.42517287066627,0.16042517287066627
1822,column,False,755,776,0.297,0.397,0.6000000000000001,0.297,0.397,0.5700000000000001,0.297,0.397,0.63,47.83361649490199,1470.3499804148598,1518.1835969097617,1.5181835969097617
1823,beam_x,False,735,738,0.0165,0.24300000000000002,0.5700000000000001,0.003,0.24300000000000002,0.5700000000000001,0.03,0.24300000000000002,0.5700000000000001,-1.1512249240244434,3271.006030427331,3272.1572553513556,3.2721572553513556
1824,beam_x,False,737,740,0.0165,0.397,0.5700000000000001,0.003,0.397,0.5700000000000001,0.03,0.397,0.5700000000000001,0.899029989229082,3095.588160022371,3096.4871900116,3.0964871900116
1825,beam_x,False,738,741,0.07150000000000001,0.24300000000000002,0.5700000000000001,0.03,0.24300000000000002,0.5700000000000001,0.113,0.24300000000000002,0.5700000000000001,-1.391510011669917,448.53751859125833,449.92902860292827,0.44992902860292827
1826,beam_x,False,740,743,0.07150000000000001,0.397,0.5700000000000001,0.03,0.397,0.5700000000000001,0.113,0.397,0.5700000000000001,0.4732446461938874,453.0561959897405,453.5294406359344,0.4535294406359344
1827,beam_x,False,741,744,0.1315,0.24300000000000002,0.5700000000000001,0.113,0.24300000000000002,0.5700000000000001,0.15,0.24300000000000002,0.5700000000000001,234.1417651728619,204.50782544721713,438.64959062007904,0.438649590620079
