time_s,disp_mm,vel_mm_s,accel_m_s2
2.656000000000000139e+00,-3.520988373097629354e-01,-1.032638936711137845e+01,4.425844847471812615e-01
2.657000000000000028e+00,-3.621999742891000573e-01,-9.875884591562817505e+00,4.584250663499441769e-01
2.657999999999999918e+00,-3.718447361039841637e-01,-9.413639038205444010e+00,4.660660403648099193e-01
2.659000000000000252e+00,-3.810304984614267254e-01,-8.957885676679692821e+00,4.454406826866853519e-01
2.660000000000000142e+00,-3.897728974584511175e-01,-8.526912317369086836e+00,4.165060359345266194e-01
2.661000000000000032e+00,-3.981015640010147072e-01,-8.130420767758099743e+00,3.764770632874440137e-01
2.661999999999999922e+00,-4.060537856679334312e-01,-7.774022566079275443e+00,3.363193400702028102e-01
2.663000000000000256e+00,-4.136671532654220829e-01,-7.452712628898124692e+00,3.063005342921004681e-01
2.664000000000000146e+00,-4.209734091311452819e-01,-7.159799102548266347e+00,2.795265184076162202e-01
2.665000000000000036e+00,-4.280012496305801717e-01,-6.895881896321455429e+00,2.483078940460056172e-01
2.665999999999999925e+00,-4.347799332902623215e-01,-6.661485423042901033e+00,2.204850525111031745e-01
2.667000000000000259e+00,-4.413358326573818546e-01,-6.450313311196116395e+00,2.018591711824643253e-01
2.668000000000000149e+00,-4.476915428338873459e-01,-6.261107041814848451e+00,1.765533675800715629e-01
2.669000000000000039e+00,-4.538675381329303482e-01,-6.090883556271204924e+00,1.638936035072172670e-01
2.669999999999999929e+00,-4.598747511545920319e-01,-5.923542487052107397e+00,1.707885349309795631e-01
2.671000000000000263e+00,-4.657067340441164993e-01,-5.740423291996830990e+00,1.954498551795768035e-01
2.672000000000000153e+00,-4.713437509020568794e-01,-5.533610423883978058e+00,2.181758810461272846e-01
2.673000000000000043e+00,-4.767653810444288931e-01,-5.309649860860047532e+00,2.297452450017319903e-01
2.673999999999999932e+00,-4.819604563992263002e-01,-5.080500848734808450e+00,2.285527792487461740e-01
2.675000000000000266e+00,-4.869281002854689566e-01,-4.854786923750482153e+00,2.228750707199064207e-01
2.676000000000000156e+00,-4.916716839221899615e-01,-4.632380349691548105e+00,2.219380773979598986e-01
2.677000000000000046e+00,-4.961942601006819054e-01,-4.412772007292311116e+00,2.172786074005140788e-01
2.677999999999999936e+00,-5.004986081251151520e-01,-4.195924041574246033e+00,2.164173240356160877e-01
2.679000000000000270e+00,-5.045839463976387052e-01,-3.974752503472787524e+00,2.259257521673009306e-01
2.680000000000000160e+00,-5.084421635853669796e-01,-3.741681871983665975e+00,2.402155108109412796e-01
2.681000000000000050e+00,-5.120627924766455452e-01,-3.499575910573631710e+00,2.439964120091263622e-01
2.681999999999999940e+00,-5.154374141007442844e-01,-3.249667337623681984e+00,2.558207338907739770e-01
2.683000000000000274e+00,-5.185567939741067001e-01,-2.989092409101258507e+00,2.653291231540729767e-01
2.684000000000000163e+00,-5.214110367991809936e-01,-2.719393241047194820e+00,2.740692129540535094e-01
2.685000000000000053e+00,-5.239893598042890677e-01,-2.437252769169130140e+00,2.902117308020758513e-01
2.685999999999999943e+00,-5.262793994650054596e-01,-2.142826552263660478e+00,2.986407030088625847e-01
2.687000000000000277e+00,-5.282702470087387026e-01,-1.838868535202780041e+00,3.092753311128982885e-01
2.688000000000000167e+00,-5.299516601423683859e-01,-1.523957732056503422e+00,3.205462751796553933e-01
2.689000000000000057e+00,-5.313092332741573554e-01,-1.191188531521490956e+00,3.449921258903695387e-01
2.689999999999999947e+00,-5.323213798605315183e-01,-8.331046412267326673e-01,3.711756546991465955e-01
2.690999999999999837e+00,-5.329628792027802930e-01,-4.498940432707994042e-01,3.952455412127199308e-01
2.692000000000000171e+00,-5.332068026668198568e-01,-3.795288480848771351e-02,4.286367757119033950e-01
2.693000000000000060e+00,-5.330199147028095163e-01,4.117288128292345695e-01,4.707266195635412265e-01
2.693999999999999950e+00,-5.323642784009169349e-01,8.995437909559474976e-01,5.049033366898846298e-01
2.694999999999999840e+00,-5.312054456639798694e-01,1.418121682918136672e+00,5.322524472344939417e-01
2.696000000000000174e+00,-5.295161231331416696e-01,1.960523378758308066e+00,5.525509444458492903e-01
2.697000000000000064e+00,-5.272731277668949446e-01,2.525467353735167730e+00,5.773370055078700380e-01
2.697999999999999954e+00,-5.244516310845219742e-01,3.117526011010691267e+00,6.067803090431770352e-01
2.698999999999999844e+00,-5.210241546576103167e-01,3.737426842812644701e+00,6.330213545607289438e-01
2.700000000000000178e+00,-5.169648664793909942e-01,4.381149513625943293e+00,6.544239870658682401e-01
2.701000000000000068e+00,-5.122520777408998693e-01,5.044427963356277189e+00,6.721329123947977768e-01
2.701999999999999957e+00,-5.068681410796298525e-01,5.723445359183943815e+00,6.859018792605336978e-01
2.702999999999999847e+00,-5.007989801746707270e-01,6.414876450734259272e+00,6.969603038400972173e-01
2.704000000000000181e+00,-4.940366454254427886e-01,7.109793047721548298e+00,6.928728901344808344e-01
2.705000000000000071e+00,-4.865803082151461956e-01,7.802881372871672383e+00,6.933037601657655591e-01
2.705999999999999961e+00,-4.784297438102125266e-01,8.498247436995644222e+00,6.974283680821816711e-01
2.706999999999999851e+00,-4.695822459985576347e-01,9.196748186314128048e+00,6.995731305547859824e-01
2.708000000000000185e+00,-4.600364184776208898e-01,9.894906855559423065e+00,6.967442079358040496e-01
2.709000000000000075e+00,-4.497978603581613277e-01,1.058220938335964867e+01,6.778608476646436065e-01
2.709999999999999964e+00,-4.388833729872595457e-01,1.124676535844389491e+01,6.512511025038453250e-01
2.710999999999999854e+00,-4.273144885040917051e-01,1.189100360789181465e+01,6.372253963919941588e-01
2.712000000000000188e+00,-4.151098715858316246e-01,1.251823022862829582e+01,6.172278450809646211e-01
2.713000000000000078e+00,-4.022938036963962238e-01,1.311390555024253501e+01,5.741227981475102160e-01
2.713999999999999968e+00,-3.889053857225179267e-01,1.366293039751406724e+01,5.239268963955542313e-01
2.714999999999999858e+00,-3.749886297489758435e-01,1.417058154957016214e+01,4.913754077166355705e-01
2.716000000000000192e+00,-3.605773673827598613e-01,1.465194318286178543e+01,4.713478588666110136e-01
2.717000000000000082e+00,-3.456968318425372999e-01,1.510912789758334718e+01,4.430215705765160328e-01
2.717999999999999972e+00,-3.303720217399607750e-01,1.554049230756961819e+01,4.197072493960295470e-01
2.718999999999999861e+00,-3.146265712814780846e-01,1.595040860939576888e+01,4.001253542562789312e-01
2.720000000000000195e+00,-2.984791157857150656e-01,1.634450238213035078e+01,3.880621912128919826e-01
2.721000000000000085e+00,-2.819443726191916411e-01,1.672498395091644241e+01,3.729009463592983797e-01
2.721999999999999975e+00,-2.650366365573584293e-01,1.709048817274997489e+01,3.581074973077665868e-01
2.722999999999999865e+00,-2.477667105309453444e-01,1.744936388007620209e+01,3.596439173446878135e-01
2.724000000000000199e+00,-2.301379633498441268e-01,1.780813048212624849e+01,3.578892867554049895e-01
2.725000000000000089e+00,-2.121535672967878872e-01,1.816066162398621842e+01,3.471729969645348524e-01
2.725999999999999979e+00,-1.938198637971137450e-01,1.850674537536205833e+01,3.449945057871520726e-01
2.726999999999999869e+00,-1.751415784747248905e-01,1.884982526941562853e+01,3.411652823199954332e-01
2.728000000000000203e+00,-1.561240847422238065e-01,1.918516219558654612e+01,3.295085700218397529e-01
2.729000000000000092e+00,-1.367775196940697602e-01,1.950796790072154607e+01,3.161028402481672606e-01
2.729999999999999982e+00,-1.171155990680329967e-01,1.981587335135200689e+01,2.997080610127472733e-01
2.730999999999999872e+00,-9.715301668994719142e-02,2.010929140481959720e+01,2.871280459224333503e-01
2.732000000000000206e+00,-7.690258483823687874e-02,2.039157229860101594e+01,2.774337416404041301e-01
2.733000000000000096e+00,-5.637487861308633497e-02,2.066384015170007871e+01,2.671019645577142887e-01
2.733999999999999986e+00,-3.558243069166262817e-02,2.092105569114733399e+01,2.473291143368033795e-01
2.734999999999999876e+00,-1.454344772355938877e-02,2.115691024505914797e+01,2.243799934868387913e-01
2.736000000000000210e+00,6.720173412878668179e-03,2.137033202781696417e+01,2.024635720288007201e-01
2.737000000000000099e+00,2.818522266084495451e-02,2.155976646811560826e+01,1.764053085684803568e-01
2.737999999999999989e+00,4.982401493109535340e-02,2.171781807238518169e+01,1.396978999706807167e-01
2.738999999999999879e+00,7.160107355911560223e-02,2.183629918365533129e+01,9.726432256961847767e-02
2.740000000000000213e+00,9.347305237243810905e-02,2.190765844298967480e+01,4.545419609906853342e-02
2.741000000000000103e+00,1.153885426440967726e-01,2.192332210032764550e+01,-1.412688142312001904e-02
2.741999999999999993e+00,1.372860778800689963e-01,2.187174837161678198e+01,-8.902057599860702108e-02
2.742999999999999883e+00,1.590923716752161154e-01,2.174083921867745772e+01,-1.727977298800414951e-01
2.744000000000000217e+00,1.807304677174328411e-01,2.153535286575599628e+01,-2.381749759628813967e-01
2.745000000000000107e+00,2.021354664300148984e-01,2.127464455940815924e+01,-2.832416367327926787e-01
2.745999999999999996e+00,2.232599494518640870e-01,2.097432148429020771e+01,-3.174045135030961751e-01
2.746999999999999886e+00,2.440682861478393750e-01,2.064235190766035188e+01,-3.465346397566083647e-01
2.748000000000000220e+00,2.645339175410281740e-01,2.028891087871728516e+01,-3.603474181295250878e-01
2.749000000000000110e+00,2.846393196419276794e-01,1.992189332308166883e+01,-3.736876931417004721e-01
2.750000000000000000e+00,3.043731280327623412e-01,1.954572345858764137e+01,-3.786520358463473235e-01
2.750999999999999890e+00,3.237321223151450322e-01,1.917226510617773982e+01,-3.682646689734486722e-01
2.752000000000000224e+00,3.427244784354616658e-01,1.881244713445561700e+01,-3.513712744707969682e-01
2.753000000000000114e+00,3.613654442078749196e-01,1.846948441037080713e+01,-3.345541736988298931e-01
2.754000000000000004e+00,3.796729818139452650e-01,1.814559080176989525e+01,-3.132330435029938576e-01
2.754999999999999893e+00,3.976636917763651247e-01,1.783582912306982848e+01,-3.062903138971325712e-01
2.756000000000000227e+00,4.153458206670146424e-01,1.752842865822927010e+01,-3.085106157839913044e-01
2.757000000000000117e+00,4.327194551707165826e-01,1.721884034917454898e+01,-3.106660023254438352e-01
2.758000000000000007e+00,4.497792179944827828e-01,1.690068529835788524e+01,-3.256440993078836277e-01
2.758999999999999897e+00,4.665118326487061595e-01,1.656454401008879884e+01,-3.466384772302962824e-01
2.760000000000000231e+00,4.828988027173041209e-01,1.620939612710720823e+01,-3.636572887328849424e-01
2.761000000000000121e+00,4.989216911963456624e-01,1.583638083097580562e+01,-3.823733035299131666e-01
2.762000000000000011e+00,5.145614552938978514e-01,1.544314736412854394e+01,-4.040936301646066431e-01
2.762999999999999901e+00,5.297963941391631293e-01,1.502673032640215034e+01,-4.287404452881734551e-01
2.764000000000000234e+00,5.446008956866202899e-01,1.458227276851203236e+01,-4.601746704920625097e-01
2.765000000000000124e+00,5.589461724032424028e-01,1.410828066473234621e+01,-4.878095370673097841e-01
2.766000000000000014e+00,5.728030204332440478e-01,1.360541539527086741e+01,-5.179210018556513750e-01
2.766999999999999904e+00,5.861406494928732558e-01,1.306984272398761426e+01,-5.532243407108513589e-01
2.768000000000000238e+00,5.989264608233203502e-01,1.250177993690642531e+01,-5.829012334515265570e-01
2.769000000000000128e+00,6.111306830846398030e-01,1.190666458573261188e+01,-6.073294688961002885e-01
2.770000000000000018e+00,6.227270615457490832e-01,1.128609233648587207e+01,-6.338150295973757897e-01
2.770999999999999908e+00,6.336911452553323221e-01,1.064207508268059854e+01,-6.542194780131641574e-01
2.772000000000000242e+00,6.440018430758982504e-01,9.979320558451201251e+00,-6.712895704456339763e-01
2.773000000000000131e+00,6.536408112596423514e-01,9.298615809037173108e+00,-6.901199283824258623e-01
2.774000000000000021e+00,6.625915393634814743e-01,8.602840398640870134e+00,-7.014308924101836373e-01
2.774999999999999911e+00,6.708393472006699554e-01,7.892775275736112484e+00,-7.186993533993334404e-01
2.776000000000000245e+00,6.783681993270569421e-01,7.164928977038002245e+00,-7.369932439968888138e-01
2.777000000000000135e+00,6.851632211263917194e-01,6.425114621631551337e+00,-7.426354668160147776e-01
2.778000000000000025e+00,6.912142562665170020e-01,5.676955658618981104e+00,-7.536824592091274644e-01
2.778999999999999915e+00,6.965099014942672806e-01,4.914334796881497880e+00,-7.715592642658389844e-01
2.780000000000000249e+00,7.010367878345170611e-01,4.139437883618132474e+00,-7.782345622608918267e-01
2.781000000000000139e+00,7.047831132984545555e-01,3.353213044256838415e+00,-7.942151164616962911e-01
2.782000000000000028e+00,7.077337431956370883e-01,2.548046750108214908e+00,-8.161174718355507229e-01
2.782999999999999918e+00,7.098683089633551768e-01,1.721084785328077960e+00,-8.378064577247222866e-01
2.784000000000000252e+00,7.111623156655505484e-01,8.669286190625662414e-01,-8.705058748063011498e-01
2.785000000000000142e+00,7.115853393197049126e-01,-2.088131075372694212e-02,-9.051139848262851340e-01
2.786000000000000032e+00,7.111091085262284395e-01,-9.315802761994222969e-01,-9.162839460651054369e-01
2.786999999999999922e+00,7.097164832402224066e-01,-1.853670295812442248e+00,-9.278960931609344653e-01
2.788000000000000256e+00,7.073962486210149114e-01,-2.786798942602591644e+00,-9.383612004193643275e-01
2.789000000000000146e+00,7.041367605322270684e-01,-3.732177234973092617e+00,-9.523953843216376169e-01
2.790000000000000036e+00,6.999247248780890995e-01,-4.691894073302963264e+00,-9.670382923381019014e-01
2.790999999999999925e+00,6.947474305931753413e-01,-5.662694496524423471e+00,-9.745625541048185125e-01
2.792000000000000259e+00,6.885974299877870575e-01,-6.637306714252309447e+00,-9.746618813509534407e-01
2.793000000000000149e+00,6.814732476628674318e-01,-7.611057935586786449e+00,-9.728405613179987865e-01
2.794000000000000039e+00,6.733780419418847751e-01,-8.579353506378692984e+00,-9.637505802658089538e-01
2.794999999999999929e+00,6.643188530866901420e-01,-9.539024204010440044e+00,-9.555908149976851673e-01
2.796000000000000263e+00,6.543042975336575973e-01,-1.049008690205462813e+01,-9.465345810906945490e-01
2.797000000000000153e+00,6.433442997644964745e-01,-1.142990863626774178e+01,-9.331088873355363189e-01
2.798000000000000043e+00,6.314503589945977824e-01,-1.235797290352951983e+01,-9.230196471880197651e-01
2.798999999999999932e+00,6.186325799847730567e-01,-1.327758511612004533e+01,-9.162047779930312386e-01
2.800000000000000266e+00,6.048995219637032239e-01,-1.418853092601947452e+01,-9.056868418058235948e-01
2.801000000000000156e+00,5.902645271684905381e-01,-1.508145866440592542e+01,-8.801686349670782006e-01
2.802000000000000046e+00,5.747487505538296793e-01,-1.595009456491595934e+01,-8.571031660529931928e-01
2.802999999999999936e+00,5.583731230448716332e-01,-1.680116045300002980e+01,-8.450286101151441853e-01
2.804000000000000270e+00,5.411521562354041359e-01,-1.764077316593502687e+01,-8.341968157548428353e-01
2.805000000000000160e+00,5.231019845381926769e-01,-1.845957022848774542e+01,-8.033973093505942797e-01
2.806000000000000050e+00,5.042512740032251140e-01,-1.924185084144748004e+01,-7.611639165688678377e-01
2.806999999999999940e+00,4.846376159189677013e-01,-1.998546532706735945e+01,-7.260650546708909969e-01
2.808000000000000274e+00,4.642972461467498313e-01,-2.069527421736839301e+01,-6.935527259311761172e-01
2.809000000000000163e+00,4.432622292210405268e-01,-2.137475963405018575e+01,-6.654181074324235778e-01
2.810000000000000053e+00,4.215630563134168951e-01,-2.202358618119706790e+01,-6.322349868613407198e-01
2.810999999999999943e+00,3.992324405948153854e-01,-2.263764525600597821e+01,-5.958831627564727951e-01
2.812000000000000277e+00,3.763052153264233035e-01,-2.321680528077812866e+01,-5.624368867878281053e-01
2.813000000000000167e+00,3.528153314562889609e-01,-2.376296245949052732e+01,-5.298774706369692167e-01
2.814000000000000057e+00,3.287965008936815092e-01,-2.427469866572439017e+01,-4.935949418307564729e-01
2.814999999999999947e+00,3.042836745825462930e-01,-2.475095395654602726e+01,-4.589156398125248115e-01
2.815999999999999837e+00,2.793122992046726538e-01,-2.519179679920133808e+01,-4.227700454981039302e-01
2.817000000000000171e+00,2.539171851133008029e-01,-2.559843138354229453e+01,-3.904991231838089716e-01
2.818000000000000060e+00,2.281329780018897802e-01,-2.596998283927975848e+01,-3.526037882911118304e-01
2.818999999999999950e+00,2.019978634243825844e-01,-2.630024631573463267e+01,-3.079231646186365579e-01
2.819999999999999840e+00,1.755541048525780246e-01,-2.658727082787449447e+01,-2.661258596610941440e-01
2.821000000000000174e+00,1.488431212745200960e-01,-2.683469632824138884e+01,-2.287251410726945933e-01
2.822000000000000064e+00,1.219036594616821761e-01,-2.704422729743442844e+01,-1.903367973133988089e-01
2.822999999999999954e+00,9.477325132852801315e-02,-2.721658896887389645e+01,-1.543865455655514252e-01
2.823999999999999844e+00,6.748903846282709729e-02,-2.735183676252793461e+01,-1.161090417425248988e-01
2.825000000000000178e+00,4.008978375115680032e-02,-2.744667266081266632e+01,-7.356275482694563106e-02
2.826000000000000068e+00,1.261399473452707448e-02,-2.750490537244677824e+01,-4.290266844127821333e-02
2.826999999999999957e+00,-1.490430932274154630e-02,-2.753170274209046298e+01,-1.069207084609835601e-02
2.827999999999999847e+00,-4.243101516412502161e-02,-2.752170894067648632e+01,3.067967367403745538e-02
2.829000000000000181e+00,-6.992699224465367958e-02,-2.747024522038082139e+01,7.224776691729239975e-02
2.830000000000000071e+00,-9.734968190172511859e-02,-2.737513409376204976e+01,1.179744863202437655e-01
2.830999999999999961e+00,-1.246547047659458535e-01,-2.723491163467943466e+01,1.624704318450006513e-01
2.831999999999999851e+00,-1.517974737530511375e-01,-2.705062633953115281e+01,2.061001584515559371e-01
2.833000000000000185e+00,-1.787314836588130840e-01,-2.681739347199273027e+01,2.603655766252820358e-01
2.834000000000000075e+00,-2.054039937796177939e-01,-2.652762676961665278e+01,3.191678281268729434e-01
2.834999999999999964e+00,-2.317582938248723412e-01,-2.618097332089247686e+01,3.741390693214788898e-01
2.835999999999999854e+00,-2.577399287166405317e-01,-2.578229646264388464e+01,4.232146471757055606e-01
2.837000000000000188e+00,-2.832981958137886225e-01,-2.533423773165225512e+01,4.729028148075463678e-01
2.838000000000000078e+00,-3.083858168148386203e-01,-2.484100427044781156e+01,5.135641076013336415e-01
2.838999999999999968e+00,-3.329613605373958340e-01,-2.431008317466659108e+01,5.482780839611144375e-01
2.839999999999999858e+00,-3.569882231236546910e-01,-2.374364199785108909e+01,5.846042696698895424e-01
2.841000000000000192e+00,-3.804308563876581117e-01,-2.314162453015580923e+01,6.194306657206772870e-01
2.842000000000000082e+00,-4.032555376330002050e-01,-2.250773796052839870e+01,6.483424735341508649e-01
2.842999999999999972e+00,-4.254338214588020417e-01,-2.184882969107522399e+01,6.694740653721914514e-01
2.843999999999999861e+00,-4.469422112486506338e-01,-2.116794988862200810e+01,6.922855395342332185e-01
2.845000000000000195e+00,-4.677560765332223758e-01,-2.045978068052139420e+01,7.240528766669945826e-01
2.846000000000000085e+00,-4.878470781645977139e-01,-1.972222258222928915e+01,7.510633199172155328e-01
2.846999999999999975e+00,-5.071866171998248296e-01,-1.895685548822500976e+01,7.796708680913361222e-01
2.847999999999999865e+00,-5.257455213752474377e-01,-1.816095286262015662e+01,8.121343831183701623e-01
2.849000000000000199e+00,-5.434924941761530848e-01,-1.733299273919104877e+01,8.437858637398455430e-01
2.850000000000000089e+00,-5.603970716531145868e-01,-1.647616221473200682e+01,8.698751851782383637e-01
2.850999999999999979e+00,-5.764347987168868537e-01,-1.559929191281248606e+01,8.838654186607960428e-01
2.851999999999999869e+00,-5.915890321645621563e-01,-1.470917498253817790e+01,8.963684418878167248e-01
2.853000000000000203e+00,-6.058459445844904812e-01,-1.380464985731858896e+01,9.126818085513611623e-01
2.854000000000000092e+00,-6.191945404755265780e-01,-1.289254192475340943e+01,9.115340565789943339e-01
2.854999999999999982e+00,-6.316347579577539229e-01,-1.198789303970136366e+01,8.977637135251007594e-01
2.855999999999999872e+00,-6.431771309780796031e-01,-1.109685300095002525e+01,8.843163639775831752e-01
2.857000000000000206e+00,-6.538367405869816018e-01,-1.022236621685393843e+01,8.646572042145940218e-01
2.858000000000000096e+00,-6.636343530804966750e-01,-9.372858770176225818e+00,8.343576891408311935e-01
2.858999999999999986e+00,-6.725981515480846662e-01,-8.554738164999804440e+00,8.018835212120044575e-01
2.859999999999999876e+00,-6.807591494420580647e-01,-7.767257622946999618e+00,7.730775628936051858e-01
2.861000000000000210e+00,-6.881464633742481185e-01,-7.007370241433013014e+00,7.466972001343697984e-01
2.862000000000000099e+00,-6.947873496454095577e-01,-6.274402300889821760e+00,7.192386809520109336e-01
2.862999999999999989e+00,-7.007053810587041687e-01,-5.561660525699473112e+00,7.062448694286863615e-01
2.863999999999999879e+00,-7.059118969253350695e-01,-4.851371207562293897e+00,7.143337668456738454e-01
2.865000000000000213e+00,-7.104035874433655140e-01,-4.132009828498651061e+00,7.243889912816136034e-01
2.866000000000000103e+00,-7.141713835956117196e-01,-3.403582475993831569e+00,7.324657137280262686e-01
2.866999999999999993e+00,-7.172035298908739920e-01,-2.660710114530746129e+00,7.532790091981446112e-01
2.867999999999999883e+00,-7.194807148074671144e-01,-1.893659718655394508e+00,7.808217825525581857e-01
2.869000000000000217e+00,-7.209752116473917560e-01,-1.095333961193938999e+00,8.158297323703528336e-01
2.870000000000000107e+00,-7.216535060780057131e-01,-2.612549000339525751e-01,8.523283899496200133e-01
2.870999999999999996e+00,-7.214821023963846613e-01,6.040622632761498689e-01,8.783059366705848747e-01
2.871999999999999886e+00,-7.204316081894486246e-01,1.496926150595755400e+00,9.074218379686261882e-01
2.873000000000000220e+00,-7.184728185680513413e-01,2.420653092199015699e+00,9.400320452378948533e-01
2.874000000000000110e+00,-7.155803648482481627e-01,3.364254347407294343e+00,9.471704651786624352e-01
2.875000000000000000e+00,-7.117406282864029432e-01,4.315218776283123781e+00,9.547583925729973275e-01
2.875999999999999890e+00,-7.069480599907098650e-01,5.269917815102970415e+00,9.546396850666959422e-01
2.877000000000000224e+00,-7.012006341710943502e-01,6.224933824128085824e+00,9.553923329835348754e-01
2.878000000000000114e+00,-6.944976831145333040e-01,7.180968288993935467e+00,9.566765967481644095e-01
2.879000000000000004e+00,-6.868403589197190628e-01,8.133680100634723686e+00,9.487470265334138064e-01
2.879999999999999893e+00,-6.782365079733542190e-01,9.074021792094963956e+00,9.319363563870667333e-01
2.881000000000000227e+00,-6.687018992397640860e-01,9.995195675085181364e+00,9.104114095933680817e-01
2.882000000000000117e+00,-6.582550514557631294e-01,1.089849989291679577e+01,8.961970260698607360e-01
2.883000000000000007e+00,-6.469120807040033005e-01,1.178744161060282103e+01,8.816864093021862248e-01
2.883999999999999897e+00,-6.346895480603115258e-01,1.265762367678064493e+01,8.586777230534580196e-01
2.885000000000000231e+00,-6.216071435406725909e-01,1.350718536249737767e+01,8.404456483800074595e-01
2.886000000000000121e+00,-6.076825883425446273e-01,1.434192503375849093e+01,8.290336941422155048e-01
2.887000000000000011e+00,-5.929284940375784130e-01,1.516626357617400700e+01,8.196433906888201948e-01
2.887999999999999901e+00,-5.773575436485577361e-01,1.597563720186728098e+01,7.991038606977242109e-01
2.889000000000000234e+00,-5.609888020817971332e-01,1.676184593165388392e+01,7.733135988754852308e-01
2.890000000000000124e+00,-5.438448568778866399e-01,1.752604447616719341e+01,7.550834901511266350e-01
2.891000000000000014e+00,-5.259473718994824853e-01,1.826892548064105171e+01,7.306785187965899597e-01
2.891999999999999904e+00,-5.073197459701977996e-01,1.898632637792825051e+01,7.041232757778076445e-01
2.893000000000000238e+00,-4.879866421133274845e-01,1.967988133581240717e+01,6.829866399904985785e-01
2.894000000000000128e+00,-4.679739734745754776e-01,2.034545594169164673e+01,6.481625717679876386e-01
2.895000000000000018e+00,-4.473167486898282363e-01,2.096899362780280640e+01,5.989128004543388117e-01
2.895999999999999908e+00,-4.260622515244122388e-01,2.154000070302918601e+01,5.431013499984275184e-01
2.897000000000000242e+00,-4.042635006648966911e-01,2.205750101600197155e+01,4.918992759471435550e-01
2.898000000000000131e+00,-3.819728783579871556e-01,2.252374359781705948e+01,4.405858876830180959e-01
2.899000000000000021e+00,-3.592428853853417703e-01,2.293624234747371204e+01,3.844116116302799258e-01
2.899999999999999911e+00,-3.361263435806888800e-01,2.329684126183208903e+01,3.367862170864740490e-01
2.901000000000000245e+00,-3.126712930246328681e-01,2.361325985027992047e+01,2.960509598091888295e-01
2.902000000000000135e+00,-2.889189546727587987e-01,2.389141685346821120e+01,2.602630465673926308e-01
2.903000000000000025e+00,-2.649070043040204769e-01,2.413248388400848654e+01,2.218710145131509437e-01
2.903999999999999915e+00,-2.406709735925525173e-01,2.433957753892740428e+01,1.923162953246774221e-01
2.905000000000000249e+00,-2.162406992886701518e-01,2.452097106883729793e+01,1.704707644951027889e-01
2.906000000000000139e+00,-1.916402113671570873e-01,2.468000477418883065e+01,1.475966462079626451e-01
2.907000000000000028e+00,-1.668930260569103929e-01,2.481436584630457887e+01,1.211254980235408896e-01
2.907999999999999918e+00,-1.420245484719695195e-01,2.492258932357718137e+01,9.532145652166412741e-02
2.909000000000000252e+00,-1.170616528857041233e-01,2.500320184895358366e+01,6.590359423114044990e-02
2.910000000000000142e+00,-9.203264678190717363e-02,2.505481035864033501e+01,3.731342514236224428e-02
2.911000000000000032e+00,-6.696712841759881740e-02,2.507622636997636079e+01,5.518597529696411819e-03
2.911999999999999922e+00,-4.189641291346587332e-02,2.506520463828953282e+01,-2.756206090334523129e-02
2.913000000000000256e+00,-1.685308119841385371e-02,2.502145879181449928e+01,-5.992963204672185906e-02
2.914000000000000146e+00,8.131293509451119686e-03,2.494729062391544261e+01,-8.840670375138437453e-02
2.915000000000000036e+00,3.302576035318520453e-02,2.484164306355272345e+01,-1.228884169740539489e-01
2.915999999999999925e+00,5.779776492243502567e-02,2.470236607494692649e+01,-1.556655602375470737e-01
2.917000000000000259e+00,8.241513416191613428e-02,2.453237240401528396e+01,-1.843217816257450847e-01
2.918000000000000149e+00,1.068490644517696986e-01,2.433548817569183953e+01,-2.094466750211366746e-01
2.919000000000000039e+00,1.310719525148960340e-01,2.411028795056082430e+01,-2.409537752409008915e-01
2.919999999999999929e+00,1.550518372769015552e-01,2.384948157345023745e+01,-2.806589789802799162e-01
2.921000000000000263e+00,1.787520238702976771e-01,2.355089161334200654e+01,-3.165209412361819075e-01
2.922000000000000153e+00,2.021374454283713096e-01,2.321995150280527298e+01,-3.453592798372923101e-01
2.923000000000000043e+00,2.251762366231764567e-01,2.285763088680500843e+01,-3.792819521632438962e-01
2.923999999999999932e+00,2.478352217442664762e-01,2.246033935537500170e+01,-4.153011106967553490e-01
2.925000000000000266e+00,2.700795441008222997e-01,2.202830535773664522e+01,-4.487668845799576145e-01
2.926000000000000156e+00,2.918757480511560143e-01,2.156410254293076534e+01,-4.796387450318021495e-01
2.927000000000000046e+00,3.131947911537613094e-01,2.107398366227985420e+01,-5.005990162700201251e-01
2.927999999999999936e+00,3.340138014412863954e-01,2.056403691277036572e+01,-5.192944827489568427e-01
2.929000000000000270e+00,3.543115562714725386e-01,2.003147274760184970e+01,-5.458338475880751828e-01
2.930000000000000160e+00,3.740627024361825592e-01,1.947081958181821904e+01,-5.754724839791790503e-01
2.931000000000000050e+00,3.932406272918231860e-01,1.888503012946304693e+01,-5.961064207311509433e-01
2.931999999999999940e+00,4.118229521238686019e-01,1.827961953462782674e+01,-6.147147689392894465e-01
2.933000000000000274e+00,4.297898109978695036e-01,1.765409821337397744e+01,-6.363278735684091414e-01
2.934000000000000163e+00,4.471223283494427103e-01,1.701093648977243689e+01,-6.499955736346790802e-01
2.935000000000000053e+00,4.638058896112648988e-01,1.635618603387186454e+01,-6.595053381664727210e-01
2.935999999999999943e+00,4.798312774941462799e-01,1.569458973189089690e+01,-6.636872657954554500e-01
2.937000000000000277e+00,4.951925400651205345e-01,1.502793541005764766e+01,-6.696213778710430331e-01
