time,disp,vel,accel
9.929999999999999716e+00,-1.365242960048417681e-04,1.226404297345089255e-03,-1.135992760070839713e-01
9.939999999999999503e+00,-1.331226627214527518e-04,-5.460776406672859969e-04,-2.408971115953910669e-01
9.950000000000001066e+00,-1.512245344646593389e-04,-3.074296707974031196e-03,-2.647467018659580562e-01
9.960000000000000853e+00,-1.931473349805836761e-04,-5.310263395210837109e-03,-1.824466355814028384e-01
9.970000000000000639e+00,-2.469467490434099294e-04,-5.449619417354414214e-03,1.545754311526873481e-01
9.980000000000000426e+00,-2.858868422140328964e-04,-2.338399216770179617e-03,4.676686089641596267e-01
9.990000000000000213e+00,-2.873337453807802864e-04,2.049018583420701613e-03,4.098149510740165535e-01
1.000000000000000000e+01,-2.543408166579565178e-04,4.549567161144052116e-03,9.029476447065343248e-02
1.000999999999999979e+01,-2.080214552401171615e-04,4.714305122423819577e-03,-5.734717221469998183e-02
1.001999999999999957e+01,-1.651023509761598436e-04,3.869515730367643555e-03,-1.116107061965351255e-01
1.002999999999999936e+01,-1.342386671141455390e-04,2.303221042035217582e-03,-2.016482314699500344e-01
1.004000000000000092e+01,-1.224527365282830236e-04,5.396507513728571875e-05,-2.482029619096363660e-01
1.005000000000000071e+01,-1.322591192141519731e-04,-2.015241612311075622e-03,-1.656383755800359125e-01
1.006000000000000050e+01,-1.583154139289769417e-04,-3.196017330653918524e-03,-7.051676808853257761e-02
1.007000000000000028e+01,-1.915680202960721480e-04,-3.454503942765122741e-03,1.881944566629178972e-02
1.008000000000000007e+01,-2.249557393059921210e-04,-3.223039859218871424e-03,2.747337104295821675e-02
1.008999999999999986e+01,-2.493230507564995059e-04,-1.650422430882605550e-03,2.870501146242949719e-01
1.009999999999999964e+01,-2.459623202262519424e-04,2.322568536932118240e-03,5.075480789386497271e-01
1.010999999999999943e+01,-1.876042784210011944e-04,9.349039824118030723e-03,8.977461784985329984e-01
1.012000000000000099e+01,-4.784473190764084919e-05,1.860286947855404119e-02,9.530197523886689837e-01
1.013000000000000078e+01,1.701303315927987097e-04,2.499214322153387249e-02,3.248349962072971664e-01
1.014000000000000057e+01,4.103298300347717848e-04,2.304775646686074361e-02,-7.137123471419233312e-01
1.015000000000000036e+01,5.881891687900287500e-04,1.252411128419065114e-02,-1.391016689392094996e+00
1.016000000000000014e+01,6.392249366521361460e-04,-2.316957711769172812e-03,-1.577197109799869601e+00
1.016999999999999993e+01,5.533526147255252679e-04,-1.485750667355300453e-02,-9.309126825568960761e-01
1.017999999999999972e+01,3.846247088199380971e-04,-1.888807450756443268e-02,1.247991157546111118e-01
1.018999999999999950e+01,2.238644749719705237e-04,-1.326397226202908480e-02,1.000021333352458353e+00
1.020000000000000107e+01,1.508360217432052491e-04,-1.341718383723969690e-03,1.384429442308564351e+00
1.021000000000000085e+01,2.014053911474656951e-04,1.145559226457605953e-02,1.175032687351441396e+00
1.022000000000000064e+01,3.538557124210600581e-04,1.903447199014281221e-02,3.407432577619093905e-01
1.023000000000000043e+01,5.332167558394425603e-04,1.683773669353368779e-02,-7.800903170837338862e-01
1.024000000000000021e+01,6.457392317932476736e-04,5.666758497227336600e-03,-1.454105322177536408e+00
1.025000000000000000e+01,6.317504365488731555e-04,-8.464517546102241080e-03,-1.372149886488378989e+00
1.025999999999999979e+01,4.954099138158636227e-04,-1.880358700049966636e-02,-6.956640043911059834e-01
1.026999999999999957e+01,2.943125669857534019e-04,-2.141588236552238039e-02,1.732049313865635654e-01
1.027999999999999936e+01,1.035219568918446516e-04,-1.674223965325936925e-02,7.615236110660381641e-01
1.029000000000000092e+01,-2.507731193942511718e-05,-8.977614112994584256e-03,7.914014969869187510e-01
1.030000000000000071e+01,-7.954855047394766593e-05,-1.916633593909925631e-03,6.207946068300129738e-01
1.031000000000000050e+01,-6.916282841175431443e-05,3.993778006348596039e-03,5.612877132216913534e-01
1.032000000000000028e+01,-8.295350809430730639e-06,8.179717514116120747e-03,2.759001883318135118e-01
1.033000000000000007e+01,7.177206607047012965e-05,7.833765861864051827e-03,-3.450905187822275177e-01
1.033999999999999986e+01,1.225435194241355076e-04,2.320524808869023001e-03,-7.575576918167781226e-01
1.034999999999999964e+01,1.106260268070395061e-04,-4.704023332288222864e-03,-6.473519364146711474e-01
1.035999999999999943e+01,4.412070710596182108e-05,-8.597040607927316364e-03,-1.312515187131473304e-01
1.037000000000000099e+01,-3.615364397324830000e-05,-7.457829607914707309e-03,3.590937187156693078e-01
1.038000000000000078e+01,-8.570640534200058783e-05,-2.452722665835750313e-03,6.419276697001221610e-01
1.039000000000000057e+01,-7.292124735322903350e-05,5.009754263590061180e-03,8.505677161850402346e-01
1.040000000000000036e+01,1.709794520373150272e-05,1.299408424780204574e-02,7.462982806573565941e-01
1.041000000000000014e+01,1.716403637180867394e-04,1.791439945506900430e-02,2.377647607960351461e-01
1.041999999999999993e+01,3.439303733765131338e-04,1.654360247661627523e-02,-5.119241564865804062e-01
1.042999999999999972e+01,4.715558876335818376e-04,8.981500374797463798e-03,-1.000496263877181713e+00
1.043999999999999950e+01,5.168622230377100312e-04,7.976670602817537148e-05,-7.798504698766761667e-01
1.045000000000000107e+01,4.893415871617587919e-04,-5.583893881218423248e-03,-3.528816475726435087e-01
1.046000000000000085e+01,4.289203538984916815e-04,-6.500352771434999254e-03,1.695898695293283076e-01
1.047000000000000064e+01,3.841553424887471715e-04,-2.452649510513902308e-03,6.399507826548911371e-01
1.048000000000000043e+01,3.909475286749105401e-04,3.811086747746576017e-03,6.127964689972045242e-01
1.049000000000000021e+01,4.537908316147209109e-04,8.757573840215497271e-03,3.765009494965800840e-01
1.050000000000000000e+01,5.565804782786383607e-04,1.180035549256799356e-02,2.320553809739194229e-01
1.050999999999999979e+01,6.746075307941543173e-04,1.180505501053519778e-02,-2.311154773804786622e-01
1.051999999999999957e+01,7.713306765223564487e-04,7.539574135105227629e-03,-6.219806977055148955e-01
1.052999999999999936e+01,8.154083915957650343e-04,1.275968879576488621e-03,-6.307403534002329337e-01
1.054000000000000092e+01,8.013714272336593071e-04,-4.083361751997634063e-03,-4.411257729145916517e-01
1.055000000000000071e+01,7.446364668436622697e-04,-7.263630326001773406e-03,-1.949279418862361890e-01
1.056000000000000050e+01,6.697367079885390914e-04,-7.716321445022861387e-03,1.043897180820183568e-01
1.057000000000000028e+01,6.030926403681472403e-04,-5.612492079055507975e-03,3.163761551114518955e-01
1.058000000000000007e+01,5.633915006571992923e-04,-2.327735863134081616e-03,3.405750880728333208e-01
1.058999999999999986e+01,5.522648854570257450e-04,1.024128230993721564e-04,1.454546491738574199e-01
1.059999999999999964e+01,5.521716477553984285e-04,-1.210603634248354557e-04,-1.901492864786989423e-01
1.060999999999999943e+01,5.367198658642792107e-04,-2.969296014799008114e-03,-3.794978437961355477e-01
1.062000000000000099e+01,4.882595235505978967e-04,-6.722772447937254252e-03,-3.711974428315137353e-01
1.063000000000000078e+01,4.035018522168510821e-04,-1.022876181881210780e-02,-3.300004313434569680e-01
1.064000000000000057e+01,2.829878506788447551e-04,-1.387403848878915671e-02,-3.990549026519528142e-01
1.065000000000000036e+01,1.170720544015863647e-04,-1.930912076666252072e-02,-6.879615529227196546e-01
1.066000000000000014e+01,-1.073935670206270591e-04,-2.558400351778016349e-02,-5.670149973008093980e-01
1.066999999999999993e+01,-3.661612627165617144e-04,-2.616953562140676356e-02,4.499085765754884392e-01
1.067999999999999972e+01,-5.809358800354161561e-04,-1.678538784236412520e-02,1.426920979233038622e+00
1.068999999999999950e+01,-6.700351207795266027e-04,-1.034460306457964107e-03,1.723264527948193958e+00
1.070000000000000107e+01,-6.030542804758281129e-04,1.443062836719766207e-02,1.369753206782930999e+00
1.071000000000000085e+01,-4.259121896108242992e-04,2.099778980580310067e-02,-5.632091906184344410e-02
1.072000000000000064e+01,-2.516439958157746918e-04,1.385584895320682297e-02,-1.372067251457412151e+00
1.073000000000000043e+01,-1.822187425918079195e-04,2.920169158653063146e-05,-1.393262200866645539e+00
1.074000000000000021e+01,-2.528850129537070653e-04,-1.416245576396635980e-02,-1.445069290243932603e+00
1.075000000000000000e+01,-4.659657883036702670e-04,-2.845369930602627967e-02,-1.413179418168051260e+00
1.075999999999999979e+01,-8.055025139487839627e-04,-3.945364582299646511e-02,-7.868098852259843845e-01
1.076999999999999957e+01,-1.213969753234385310e-03,-4.223980203412380091e-02,2.295786430005146705e-01
1.077999999999999936e+01,-1.602557979281810270e-03,-3.547784317536118587e-02,1.122813128752007561e+00
1.079000000000000092e+01,-1.888916819744869456e-03,-2.179392491725064968e-02,1.613970522870100677e+00
1.080000000000000071e+01,-2.030346679643511756e-03,-6.492047062477808439e-03,1.446405048084467904e+00
1.081000000000000050e+01,-2.023862151708316886e-03,7.788952649516782401e-03,1.409794894314450264e+00
1.082000000000000028e+01,-1.878797089088041607e-03,2.122405987453827164e-02,1.277226550689847695e+00
1.083000000000000007e+01,-1.620636133353951965e-03,3.040813127227965512e-02,5.595877288584287790e-01
1.083999999999999986e+01,-1.287068951357620439e-03,3.630530512698664641e-02,6.198470420829695904e-01
1.084999999999999964e+01,-8.861987868583746149e-04,4.386872777286251329e-02,8.928374870922035633e-01
1.085999999999999943e+01,-4.173440756614092608e-04,4.990221446653055754e-02,3.138598516414048412e-01
1.087000000000000099e+01,4.174638690584814261e-05,4.191587804692092217e-02,-1.911127135563331247e+00
1.088000000000000078e+01,3.082659930138269863e-04,1.138804317467485144e-02,-4.194439838885880789e+00
1.089000000000000057e+01,2.181087741807932094e-04,-2.941948694128160638e-02,-3.967066184305410914e+00
1.090000000000000036e+01,-2.099573665830349329e-04,-5.619374121148403012e-02,-1.387784669735072640e+00
1.091000000000000014e+01,-7.578320353601733983e-04,-5.338119254394366187e-02,1.950294403243148622e+00
1.091999999999999993e+01,-1.145633384646165464e-03,-2.417907731325474874e-02,3.890128642894632449e+00
1.092999999999999972e+01,-1.193506434410084071e-03,1.460446736047102748e-02,3.866580291850523210e+00
1.093999999999999950e+01,-9.020969902087977877e-04,4.367742147978623257e-02,1.948010532012516727e+00
1.095000000000000107e+01,-4.401503419236681906e-04,4.871190817723969335e-02,-9.411131925218247929e-01
1.096000000000000085e+01,-3.895001061729400223e-05,3.152815808403514053e-02,-2.495636826119082663e+00
1.097000000000000064e+01,1.473023229973455109e-04,5.722308638892767418e-03,-2.665533062909393180e+00
1.098000000000000043e+01,8.733681296387330885e-05,-1.771541064558720957e-02,-2.022010793986602550e+00
1.099000000000000021e+01,-1.621194991138258010e-04,-3.217585176995260698e-02,-8.700774308864769324e-01
1.100000000000000000e+01,-4.972419472001932171e-04,-3.484863784732088188e-02,3.355202154128242853e-01
1.100999999999999979e+01,-7.982104011910514524e-04,-2.534505295085076604e-02,1.565196763881198549e+00
1.101999999999999957e+01,-9.564473894649153140e-04,-6.302344703922005409e-03,2.243344885504553687e+00
1.102999999999999936e+01,-9.050373784352519144e-04,1.658434690985468446e-02,2.333993437250784453e+00
1.104000000000000092e+01,-6.471902648547194978e-04,3.498507580625179886e-02,1.346152342028639204e+00
