Period,Sae
0.8794394394394395,0.7038574485521762
0.8814404404404405,0.7022595873757466
0.8834414414414414,0.7006689645326426
0.8854424424424424,0.6990855309493905
0.8874434434434435,0.6975092379951181
0.8894444444444445,0.6959400374765771
0.8914454454454455,0.6943778816332306
0.8934464464464464,0.6928227231324078
0.8954474474474474,0.691274515064524
0.8974484484484485,0.6897332109383626
0.8994494494494495,0.688198764676423
0.9014504504504505,0.6866711306103277
0.9034514514514514,0.6851502634762916
0.9054524524524524,0.683636118410652
0.9074534534534534,0.6821286509454567
0.9094544544544545,0.6806278170041109
0.9114554554554555,0.6791335728970813
0.9134564564564565,0.6776458753176563
0.9154574574574574,0.6761646813377625
0.9174584584584584,0.6746899484038358
0.9194594594594595,0.6732216343327454
0.9214604604604605,0.671759697307773
0.9234614614614615,0.6703040958746415
0.9254624624624624,0.668854788937598
0.9274634634634634,0.6674117357555455
0.9294644644644645,0.6659748959382252
0.9314654654654655,0.6645442294424492
0.9334664664664665,0.6631196965683788
0.9354674674674675,0.6617012579558539
0.9374684684684684,0.6602888745807667
0.9394694694694695,0.6588825077514837
0.9414704704704705,0.657482119105312
0.9434714714714715,0.6560876706050112
0.9454724724724725,0.6546991245353494
0.9474734734734734,0.6533164434997032
0.9494744744744745,0.6519395904166996
0.9514754754754755,0.6505685285169023
0.9534764764764765,0.6492032213395372
0.9554774774774775,0.6478436327292614
0.9574784784784784,0.6464897268329708
0.9594794794794795,0.645141468096649
0.9614804804804805,0.6437988212622551
0.9634814814814815,0.6424617513646498
0.9654824824824825,0.6411302237285605
0.9674834834834835,0.6398042039655836
0.9694844844844845,0.638483657971224
0.9714854854854855,0.6371685519219712
0.9734864864864865,0.6358588522724118
0.9754874874874875,0.6345545257523766
0.9774884884884885,0.6332555393641239
0.9794894894894896,0.6319618603795566
0.9814904904904905,0.6306734563374736
0.9834914914914915,0.6293902950408546
0.9854924924924925,0.6281123445541779
0.9874934934934935,0.6268395732007712
0.9894944944944944,0.6255719495601945
0.9914954954954955,0.6243094424656538
0.9934964964964965,0.6230520210014479
0.9954974974974975,0.6217996545004434
0.9974984984984985,0.620552312541583
0.9994994994994995,0.6193099649474212
1.0015005005005004,0.618072581781691
1.0035015015015014,0.6168401333468995
1.0055025025025024,0.6156125901819518
1.0075035035035034,0.6143899230598036
1.0095045045045044,0.6131721029851414
1.0115055055055053,0.6119591011920903
1.0135065065065063,0.6107508891419497
1.0155075075075075,0.6095474385209543
1.0175085085085085,0.6083487212380632
1.0195095095095095,0.6071547094227729
1.0215105105105104,0.605965375422959
1.0235115115115114,0.6047806918027401
1.0255125125125124,0.6036006313403685
1.0275135135135134,0.6024251670261456
1.0295145145145144,0.6012542720603608
1.0315155155155153,0.6000879198512544
1.0335165165165163,0.5989260840130056
1.0355175175175173,0.5977687383637416
1.0375185185185185,0.5966158569235712
1.0395195195195195,0.5954674139126416
1.0415205205205205,0.5943233837492156
1.0435215215215214,0.5931837410477727
1.0455225225225224,0.5920484606171319
1.0475235235235234,0.5909175174585944
1.0495245245245244,0.5897908867641098
1.0515255255255254,0.5886685439144616
1.0535265265265263,0.5875504644774736
1.0555275275275273,0.5864366242062379
1.0575285285285285,0.5853269990373612
1.0595295295295295,0.5842215650892326
1.0615305305305305,0.5831202986603098
1.0635315315315315,0.5820231762274253
1.0655325325325324,0.5809301744441115
1.0675335335335334,0.5798412701389449
1.0695345345345344,0.5787564403139084
1.0715355355355354,0.5776756621427718
1.0735365365365364,0.5765989129694918
1.0755375375375373,0.575526170306628
1.0775385385385385,0.5744574118337775
1.0795395395395395,0.5733926153960277
1.0815405405405405,0.572331759002424
1.0835415415415415,0.5712748208244569
1.0855425425425425,0.5702217791945647
1.0875435435435434,0.5691726126046522
1.0895445445445444,0.5681272997046273
1.0915455455455454,0.5670858193009518
1.0935465465465464,0.5660481503552098
1.0955475475475474,0.5650142719826909
1.0975485485485486,0.5639841634509887
1.0995495495495495,0.5629578041786153
