elem_id,n1,n2,x_mid,y_mid,z_mid,x1,y1,z1,x2,y2,z2,length,orientation,element_type,N_max,V_max,M_max,sigma_axial,sigma_bending,sigma_combined,tau_shear,utilization,shear_utilization
1049,21,62,4000.0,8000.0,57000.0,0.0,8000.0,51000.0,8000.0,8000.0,63000.0,14422.205101855958,vertical,brace_xz,2.919866377347987e-06,4.379799912516387e-06,0.003439671679370987,8.110739937077741e-08,9.554643553808297e-05,9.562754293745376e-05,1.8249166302151613e-07,7.96896191145448e-06,7.299666520860646e-08
1050,60,23,4000.0,8000.0,57000.0,8000.0,8000.0,51000.0,0.0,8000.0,63000.0,14422.205101855958,vertical,brace_xz,2.3773482271902932e-07,2.377497601197953e-06,0.013657532279823047,6.6037450755285926e-09,0.0003793758966617513,0.0003793825004068268,9.906240004991471e-08,3.161520836723557e-05,3.962496001996588e-08
1051,60,101,12000.0,8000.0,57000.0,8000.0,8000.0,51000.0,16000.0,8000.0,63000.0,14422.205101855958,vertical,brace_xz,4.714776389451682e-06,1.0355348567455098e-05,0.06312245667911931,1.3096601081810227e-07,0.001753401574419981,0.001753532540430799,4.314728569772958e-07,0.00014612771170256658,1.725891427909183e-07
1052,99,62,12000.0,8000.0,57000.0,16000.0,8000.0,51000.0,8000.0,8000.0,63000.0,14422.205101855958,vertical,brace_xz,5.5342757223182255e-06,0.00010173792150571558,0.5588486786429616,1.5372988117550626e-07,0.015523574406748933,0.015523728136630109,4.23908006273815e-06,0.0012936440113858424,1.69563202509526e-06
1053,138,179,28000.0,8000.0,57000.0,24000.0,8000.0,51000.0,32000.0,8000.0,63000.0,14422.205101855958,vertical,brace_xz,5.5362246947347516e-06,0.00010173792265187468,0.5588486751849155,1.5378401929818753e-07,0.015523574310692099,0.015523728094711397,4.239080110494778e-06,0.0010349152063140932,1.6956320441979113e-06
1054,177,140,28000.0,8000.0,57000.0,32000.0,8000.0,51000.0,24000.0,8000.0,63000.0,14422.205101855958,vertical,brace_xz,4.718026861490972e-06,1.0355346252230846e-05,0.06312243109394662,1.3105630170808255e-07,0.0017534008637207397,0.0017535319200224478,4.3147276050961863e-07,0.00011690212800149651,1.7258910420384744e-07
1055,177,218,36000.0,8000.0,57000.0,32000.0,8000.0,51000.0,40000.0,8000.0,63000.0,14422.205101855958,vertical,brace_xz,2.3811770050180321e-07,2.3774949296965256e-06,0.013657512288083946,6.614380569494534e-09,0.0003793753413356652,0.0003793819557162347,9.906228873735523e-08,2.5292130381082312e-05,3.962491549494209e-08
1056,216,179,36000.0,8000.0,57000.0,40000.0,8000.0,51000.0,32000.0,8000.0,63000.0,14422.205101855958,vertical,brace_xz,2.922520612884679e-06,4.383781266160045e-06,0.0034397034471243173,8.118112813568552e-08,9.554731797567548e-05,9.562849910381116e-05,1.8265755275666854e-07,6.375233273587411e-06,7.306302110266741e-08
1057,34,75,4000.0,16000.0,57000.0,0.0,16000.0,51000.0,8000.0,16000.0,63000.0,14422.205101855958,vertical,brace_xz,0.052913374884840145,0.07937023926414932,0.01203578393970824,0.0014698159690233374,0.00033432733165856225,0.0018041433006818998,0.0033070933026728886,0.00012027622004545999,0.0013228373210691555
1058,73,36,4000.0,16000.0,57000.0,8000.0,16000.0,51000.0,0.0,16000.0,63000.0,14422.205101855958,vertical,brace_xz,0.05169450366213385,0.07754162796466946,0.01228160738287362,0.0014359584350592735,0.0003411557606353783,0.0017771141956946519,0.0032309011651945607,0.000148092849641221,0.0012923604660778243
1059,73,114,12000.0,16000.0,57000.0,8000.0,16000.0,51000.0,16000.0,16000.0,63000.0,14422.205101855958,vertical,brace_xz,0.07869306492046242,0.11803957095684378,0.07570115593749122,0.002185918470012845,0.002102809887152534,0.004288728357165379,0.004918315456535157,0.0002859152238110253,0.001967326182614063
1060,112,75,12000.0,16000.0,57000.0,16000.0,16000.0,51000.0,8000.0,16000.0,63000.0,14422.205101855958,vertical,brace_xz,0.06530576616613536,0.09795839889184561,0.5575801351555691,0.0018140490601704267,0.015488337087654699,0.017302386147825127,0.004081599953826901,0.0014418655123187606,0.0016326399815307605
1061,151,192,28000.0,16000.0,57000.0,24000.0,16000.0,51000.0,32000.0,16000.0,63000.0,14422.205101855958,vertical,brace_xz,0.06532829686682719,0.09799219494198802,0.5575801464137796,0.0018146749129674218,0.015488337400382768,0.01730301231335019,0.0040830081225828345,0.001153534154223346,0.0016332032490331337
1062,190,153,28000.0,16000.0,57000.0,32000.0,16000.0,51000.0,24000.0,16000.0,63000.0,14422.205101855958,vertical,brace_xz,0.07865721707721782,0.11798579919660203,0.07570117649342963,0.002184922696589384,0.002102810458150823,0.004287733154740207,0.004916074966525085,0.00035731109622835056,0.001966429986610034
1063,190,231,36000.0,16000.0,57000.0,32000.0,16000.0,51000.0,40000.0,16000.0,63000.0,14422.205101855958,vertical,brace_xz,0.051710940421919045,0.07756628310022767,0.012281587372999782,0.0014364150117199734,0.0003411552048055495,0.001777570216525523,0.0032319284625094862,0.00011850468110170153,0.0012927713850037945
1064,229,192,36000.0,16000.0,57000.0,40000.0,16000.0,51000.0,32000.0,16000.0,63000.0,14422.205101855958,vertical,brace_xz,0.05288667228489228,0.0793301853648828,0.01203575864183493,0.0014690742301358966,0.0003343266289398592,0.0018034008590757558,0.0033054243902034502,0.00015028340492297964,0.00132216975608138
1065,10,51,4000.0,0.0,69000.0,0.0,0.0,63000.0,8000.0,0.0,75000.0,14422.205101855958,vertical,brace_xz,0.022860577654769898,0.03429071636888245,0.0352064825789782,0.0006350160459658305,0.0009779578494160611,0.0016129738953818916,0.0014287798487034355,0.0001344144912818243,0.0005715119394813742
1066,49,12,4000.0,0.0,69000.0,8000.0,0.0,63000.0,0.0,0.0,75000.0,14422.205101855958,vertical,brace_xz,0.03469930606959015,0.05204877493936677,0.022642120658497418,0.0009638696130441709,0.0006289477960693728,0.0015928174091135437,0.002168698955806949,0.00010618782727423625,0.0008674795823227796
1067,49,90,12000.0,0.0,69000.0,8000.0,0.0,63000.0,16000.0,0.0,75000.0,14422.205101855958,vertical,brace_xz,0.06715835612683137,0.10073778833446034,0.05940166067846521,0.0018655098924119824,0.001650046129957367,0.0035155560223693494,0.004197407847269181,0.00029296300186411247,0.0016789631389076726
1068,88,51,12000.0,0.0,69000.0,16000.0,0.0,63000.0,8000.0,0.0,75000.0,14422.205101855958,vertical,brace_xz,0.05292646925156156,0.07939003959522736,0.06120147394802383,0.0014701797014322656,0.001700040943000662,0.0031702206444329277,0.003307918316467807,0.00021134804296219517,0.0013231673265871227
1069,127,168,28000.0,0.0,69000.0,24000.0,0.0,63000.0,32000.0,0.0,75000.0,14422.205101855958,vertical,brace_xz,0.0529418715924679,0.07941314310514747,0.06120146677106726,0.0014706075442352195,0.0017000407436407574,0.003170648287875977,0.0033088809627144777,0.0002642206906563314,0.0013235523850857911
1070,166,129,28000.0,0.0,69000.0,32000.0,0.0,63000.0,24000.0,0.0,75000.0,14422.205101855958,vertical,brace_xz,0.06712961209597389,0.10069467229155021,0.05940167655285082,0.0018647114471103858,0.0016500465709125226,0.0035147580180229085,0.004195611345481259,0.00023431720120152723,0.0016782445381925038
1071,166,207,36000.0,0.0,69000.0,32000.0,0.0,63000.0,40000.0,0.0,75000.0,14422.205101855958,vertical,brace_xz,0.03471189800025926,0.052067662828032726,0.022642099628612047,0.0009642193888960907,0.0006289472119058901,0.0015931666008019807,0.0021694859511680303,0.00013276388340016505,0.0008677943804672121
1072,205,168,36000.0,0.0,69000.0,40000.0,0.0,63000.0,32000.0,0.0,75000.0,14422.205101855958,vertical,brace_xz,0.022839354018449533,0.03425888091541716,0.035206507488061936,0.000634426500512487,0.0009779585413350537,0.0016123850418475407,0.001427453371475715,0.00010749233612316937,0.000570981348590286
1073,23,64,4000.0,8000.0,69000.0,0.0,8000.0,63000.0,8000.0,8000.0,75000.0,14422.205101855958,vertical,brace_xz,3.03999094274488e-06,5.196642601867931e-06,0.029058923093583565,8.444419285402444e-08,0.000807192308155099,0.000807276752347953,2.1652677507783044e-07,6.727306269566275e-05,8.661071003113218e-08
1074,62,25,4000.0,8000.0,69000.0,8000.0,8000.0,63000.0,0.0,8000.0,75000.0,14422.205101855958,vertical,brace_xz,9.627629682120727e-07,3.4811268337474463e-06,0.019874733004481317,2.674341578366869e-08,0.0005520759167911477,0.0005521026602069314,1.4504695140614359e-07,4.6008555017244285e-05,5.801878056245743e-08
1075,62,103,12000.0,8000.0,69000.0,8000.0,8000.0,63000.0,16000.0,8000.0,75000.0,14422.205101855958,vertical,brace_xz,4.511929119459565e-06,1.1144255946165583e-05,0.06246409576687648,1.2533136442943236e-07,0.0017351137713021245,0.001735239102666554,4.643439977568993e-07,0.00014460325855554618,1.8573759910275973e-07
1076,101,64,12000.0,8000.0,69000.0,16000.0,8000.0,63000.0,8000.0,8000.0,75000.0,14422.205101855958,vertical,brace_xz,4.929397171926332e-06,1.1385072052542788e-05,0.06555293865582543,1.3692769922017588e-07,0.0018209149626618173,0.0018210518903610375,4.7437800218928285e-07,0.0001517543241967531,1.8975120087571314e-07
1077,140,181,28000.0,8000.0,69000.0,24000.0,8000.0,63000.0,32000.0,8000.0,75000.0,14422.205101855958,vertical,brace_xz,4.930349063092643e-06,1.1385073112332325e-05,0.0655529487265423,1.3695414064146231e-07,0.0018209152424039528,0.0018210521965445943,4.743780463471802e-07,0.00012140347976963961,1.8975121853887208e-07
1078,179,142,28000.0,8000.0,69000.0,32000.0,8000.0,63000.0,24000.0,8000.0,75000.0,14422.205101855958,vertical,brace_xz,4.513896472805247e-06,1.1144254492040104e-05,0.062464077042839065,1.2538601313347908e-07,0.001735113251189974,0.0017352386372031074,4.6434393716833766e-07,0.00011568257581354049,1.8573757486733506e-07
1079,179,220,36000.0,8000.0,69000.0,32000.0,8000.0,63000.0,40000.0,8000.0,75000.0,14422.205101855958,vertical,brace_xz,9.63399517842999e-07,3.481130637488068e-06,0.019874751553633427,2.6761097717861083e-08,0.000552076432045373,0.0005521031931430908,1.4504710989533615e-07,3.680687954287272e-05,5.801884395813446e-08
1080,218,181,36000.0,8000.0,69000.0,40000.0,8000.0,63000.0,32000.0,8000.0,75000.0,14422.205101855958,vertical,brace_xz,3.0417500457328277e-06,5.196638406820169e-06,0.029058894883820886,8.449305682591188e-08,0.0008071915245505802,0.0008072760176074061,2.1652660028417375e-07,5.3818401173827074e-05,8.66106401136695e-08
1081,36,77,4000.0,16000.0,69000.0,0.0,16000.0,63000.0,8000.0,16000.0,75000.0,14422.205101855958,vertical,brace_xz,0.02285676664606873,0.03428499985422257,0.035206476971346365,0.0006349101846130203,0.0009779576936485102,0.0016128678782615304,0.0014285416605926073,0.00010752452521743536,0.0005714166642370429
1082,75,38,4000.0,16000.0,69000.0,8000.0,16000.0,63000.0,0.0,16000.0,75000.0,14422.205101855958,vertical,brace_xz,0.03469965439663445,0.05204929742798669,0.02264211842598438,0.0009638792887954014,0.0006289477340551216,0.001592827022850523,0.002168720726166112,0.00013273558523754358,0.0008674882904664448
1083,75,116,12000.0,16000.0,69000.0,8000.0,16000.0,63000.0,16000.0,16000.0,75000.0,14422.205101855958,vertical,brace_xz,0.0671565275919031,0.10073504552911144,0.05940166964130792,0.0018654590997750863,0.00165004637892522,0.0035155054787003063,0.004197293563712977,0.00023436703191335374,0.0016789174254851907
1084,114,77,12000.0,16000.0,69000.0,16000.0,16000.0,63000.0,8000.0,16000.0,75000.0,14422.205101855958,vertical,brace_xz,0.05292285777609765,0.07938462237974023,0.06120149656178598,0.001470079382669379,0.0017000415711607218,0.003170120953830101,0.0033076925991558427,0.0002641767461525084,0.001323077039662337
1085,153,194,28000.0,16000.0,69000.0,24000.0,16000.0,63000.0,32000.0,16000.0,75000.0,14422.205101855958,vertical,brace_xz,0.0529382628851775,0.07940773004192166,0.061201489383287476,0.0014705073023660417,0.0017000413717579853,0.003170548674124027,0.0033086554184134026,0.00021136991160826846,0.001323462167365361
1086,192,155,28000.0,16000.0,69000.0,32000.0,16000.0,63000.0,24000.0,16000.0,75000.0,14422.205101855958,vertical,brace_xz,0.0671277794948031,0.10069192338683686,0.05940168551552575,0.0018646605415223083,0.0016500468198757153,0.0035147073613980236,0.004195496807784869,0.000292892280116502,0.0016781987231139477
1087,192,233,36000.0,16000.0,69000.0,32000.0,16000.0,63000.0,40000.0,16000.0,75000.0,14422.205101855958,vertical,brace_xz,0.03471224772899032,0.05206818741918121,0.022642097395780315,0.0009642291035830645,0.0006289471498827866,0.0015931762534658511,0.0021695078091325507,0.00010621175023105674,0.0008678031236530202
1088,231,194,36000.0,16000.0,69000.0,40000.0,16000.0,63000.0,32000.0,16000.0,75000.0,14422.205101855958,vertical,brace_xz,0.022835539469697522,0.03425315909068054,0.035206501880932085,0.0006343205408249311,0.0009779583855814469,0.001612278926406378,0.0014272149621116891,0.0001343565772005315,0.0005708859848446757
1089,51,274,12000.0,0.0,81000.0,8000.0,0.0,75000.0,16000.0,0.0,87000.0,14422.205101855958,vertical,brace_xz,0.0821908858661058,0.1232859707550673,0.796395525454937,0.0022830801629473833,0.022122097929303804,0.02440517809225119,0.005136915448127804,0.0020337648410209326,0.0020547661792511213
1090,90,235,12000.0,0.0,81000.0,16000.0,0.0,75000.0,8000.0,0.0,87000.0,14422.205101855958,vertical,brace_xz,0.015868191056413412,0.023802265732911217,0.07927011465892664,0.0004407830849003726,0.002201947629414629,0.0026427307143150015,0.000991761072204634,0.0001761820476210001,0.00039670442888185364
1091,129,352,28000.0,0.0,81000.0,24000.0,0.0,75000.0,32000.0,0.0,87000.0,14422.205101855958,vertical,brace_xz,0.015880730755181125,0.023821075281888707,0.07927011223075561,0.00044113140986614237,0.0022019475619654335,0.002643078971831576,0.0009925448034120295,0.00022025658098596466,0.0003970179213648118
1092,168,313,28000.0,0.0,81000.0,32000.0,0.0,75000.0,24000.0,0.0,87000.0,14422.205101855958,vertical,brace_xz,0.08216712050683073,0.12325032272222664,0.7963955009491134,0.0022824200140786313,0.022122097248586485,0.024404517262665116,0.0051354301134261095,0.0016269678175110077,0.002054172045370444
1093,64,287,12000.0,8000.0,81000.0,8000.0,8000.0,75000.0,16000.0,8000.0,87000.0,14422.205101855958,vertical,brace_xz,3.5981579190606883e-06,0.00014540525146902207,0.7989072867966156,9.994883108501912e-08,0.022191869077683765,0.02219196902651485,6.058552144542586e-06,0.001849330752209571,2.4234208578170346e-06
1094,103,248,12000.0,8000.0,81000.0,16000.0,8000.0,75000.0,8000.0,8000.0,87000.0,14422.205101855958,vertical,brace_xz,3.6286853410211e-06,7.222350459608176e-06,0.05240649768327233,1.007968150283639e-07,0.0014557360467575648,0.0014558368435725931,3.009312691503407e-07,0.00012131973696438276,1.203725076601363e-07
1095,142,365,28000.0,8000.0,81000.0,24000.0,8000.0,75000.0,32000.0,8000.0,87000.0,14422.205101855958,vertical,brace_xz,3.6289437331369612e-06,7.222350962856982e-06,0.052406506773177326,1.008039925871378e-07,0.0014557362992549258,0.001455837103247513,3.009312901190409e-07,9.705580688316753e-05,1.2037251604761636e-07
1096,181,326,28000.0,8000.0,81000.0,32000.0,8000.0,75000.0,24000.0,8000.0,87000.0,14422.205101855958,vertical,brace_xz,3.5990674797717612e-06,0.0001454052516416576,0.7989072955932608,9.99740966603267e-08,0.022191869322035023,0.022191969296131684,6.058552151735733e-06,0.0014794646197421122,2.4234208606942932e-06
1097,77,300,12000.0,16000.0,81000.0,8000.0,16000.0,75000.0,16000.0,16000.0,87000.0,14422.205101855958,vertical,brace_xz,0.08218834177149778,0.12328215461562501,0.7963955153332825,0.0022830094936527163,0.022122097648146738,0.024405107141799453,0.005136756442317709,0.0016270071427866302,0.0020547025769270836
1098,116,261,12000.0,16000.0,81000.0,16000.0,16000.0,75000.0,8000.0,16000.0,87000.0,14422.205101855958,vertical,brace_xz,0.015864680530508605,0.023796999942718285,0.07927013433664525,0.00044068557029190567,0.0022019481760179233,0.002642633746309829,0.0009915416642799287,0.00022021947885915243,0.00039661666571197147
1099,155,378,28000.0,16000.0,81000.0,24000.0,16000.0,75000.0,32000.0,16000.0,87000.0,14422.205101855958,vertical,brace_xz,0.015877221732285,0.02381581174620935,0.07927013190620345,0.0004410339370079167,0.0022019481085056515,0.002642982045513568,0.0009923254894253896,0.00017619880303423787,0.0003969301957701558
1100,194,339,28000.0,16000.0,81000.0,32000.0,16000.0,75000.0,24000.0,16000.0,87000.0,14422.205101855958,vertical,brace_xz,0.08216457357529271,0.12324650232738948,0.7963954908255426,0.002282349265980353,0.022122096967376187,0.02440444623335654,0.005135270930307895,0.0020337038527797114,0.002054108372123158
1101,235,276,12000.0,0.0,93000.0,8000.0,0.0,87000.0,16000.0,0.0,99000.0,14422.205101855958,vertical,brace_xz,0.0443802535445304,0.06657042159421951,0.11235485088530729,0.0012327848206814,0.0031209680801474247,0.0043537529008288245,0.0027737675664258133,0.0003628127417357354,0.0011095070265703254
1102,274,237,12000.0,0.0,93000.0,16000.0,0.0,87000.0,8000.0,0.0,99000.0,14422.205101855958,vertical,brace_xz,0.031393584508304054,0.047090526247006,0.7909518585397864,0.0008720440141195571,0.02197088495943851,0.02284292897355807,0.001962105260291917,0.0015228619315705379,0.0007848421041167668
1103,313,354,28000.0,0.0,93000.0,24000.0,0.0,87000.0,32000.0,0.0,99000.0,14422.205101855958,vertical,brace_xz,0.031401297791949535,0.04710209617048128,0.7909518728851181,0.0008722582719985982,0.02197088535791995,0.022843143629918548,0.00196258734043672,0.0019035953024932122,0.000785034936174688
1104,352,315,28000.0,0.0,93000.0,32000.0,0.0,87000.0,24000.0,0.0,99000.0,14422.205101855958,vertical,brace_xz,0.044367004540997186,0.06655054808654677,0.11235485306325176,0.0012324167928054774,0.003120968140645882,0.00435338493345136,0.0027729395036061154,0.00029022566223009066,0.0011091758014424463
1105,248,289,12000.0,8000.0,93000.0,8000.0,8000.0,87000.0,16000.0,8000.0,99000.0,14422.205101855958,vertical,brace_xz,2.1606540218962247e-06,1.3189940986339767e-05,0.08596111615746235,6.001816727489513e-08,0.0023878087821517318,0.002387868800319007,5.495808744308237e-07,0.00019898906669325056,2.1983234977232949e-07
1106,287,250,12000.0,8000.0,93000.0,16000.0,8000.0,87000.0,8000.0,8000.0,99000.0,14422.205101855958,vertical,brace_xz,2.540502465977146e-06,0.00014327494992714761,0.7933368324702182,7.056951294380962e-08,0.02203713423528384,0.022037204804796786,5.9697895802978175e-06,0.0018364337337330656,2.387915832119127e-06
1107,326,367,28000.0,8000.0,93000.0,24000.0,8000.0,87000.0,32000.0,8000.0,99000.0,14422.205101855958,vertical,brace_xz,2.5408363491980294e-06,0.00014327495007647462,0.7933368306197744,7.057878747772304e-08,0.022037134183882624,0.022037204762670102,5.969789586519776e-06,0.0014691469841780068,2.3879158346079106e-06
1108,365,328,28000.0,8000.0,93000.0,32000.0,8000.0,87000.0,24000.0,8000.0,99000.0,14422.205101855958,vertical,brace_xz,2.161369512176966e-06,1.318994046976641e-05,0.08596110593539805,6.003804200491572e-08,0.002387808498205501,0.002387868536247506,5.495808529069338e-07,0.00015919123574983373,2.1983234116277353e-07
1109,261,302,12000.0,16000.0,93000.0,8000.0,16000.0,87000.0,16000.0,16000.0,99000.0,14422.205101855958,vertical,brace_xz,0.044377774027276516,0.06656670231516189,0.11235485821305319,0.0012327159452021254,0.003120968283695922,0.004353684228898047,0.0027736125964650787,0.0002902456152598698,0.0011094450385860314
1110,300,263,12000.0,16000.0,93000.0,16000.0,16000.0,87000.0,8000.0,16000.0,99000.0,14422.205101855958,vertical,brace_xz,0.031390530234115525,0.04708594483007021,0.7909518421944557,0.0008719591731698757,0.021970884505401547,0.022842843678571423,0.001961914367919592,0.0019035703065476185,0.0007847657471678367
1111,339,380,28000.0,16000.0,93000.0,24000.0,16000.0,87000.0,32000.0,16000.0,99000.0,14422.205101855958,vertical,brace_xz,0.03139824401075912,0.047097515493043335,0.7909518565390012,0.000872173444743309,0.021970884903861145,0.022843058348604454,0.0019623964788768058,0.0015228705565736302,0.0007849585915507223
1112,378,341,28000.0,16000.0,93000.0,32000.0,16000.0,87000.0,24000.0,16000.0,99000.0,14422.205101855958,vertical,brace_xz,0.044364523812618614,0.06654682699080082,0.112354860389627,0.0012323478836838504,0.0031209683441563055,0.004353316227840156,0.002772784457950034,0.000362776352320013,0.0011091137831800136
1113,237,278,12000.0,0.0,105000.0,8000.0,0.0,99000.0,16000.0,0.0,111000.0,14422.205101855958,vertical,brace_xz,0.016849006363669306,0.025273371807834108,0.09191180705428367,0.0004680279545463696,0.0025531057515078798,0.0030211337060542494,0.0010530571586597544,0.00025176114217118745,0.0004212228634639018
1114,276,239,12000.0,0.0,105000.0,16000.0,0.0,99000.0,8000.0,0.0,111000.0,14422.205101855958,vertical,brace_xz,0.03840163234796782,0.05760223376013077,0.09156274212069411,0.0010667120096657728,0.0025434095033526143,0.0036101215130183873,0.002400093073338782,0.00024067476753455915,0.0009600372293355128
1115,315,356,28000.0,0.0,105000.0,24000.0,0.0,99000.0,32000.0,0.0,111000.0,14422.205101855958,vertical,brace_xz,0.03840628014078172,0.05760920544801104,0.09156274124093407,0.0010668411150217144,0.0025434094789148353,0.00361025059393655,0.0024003835603337935,0.00030085421616137914,0.0009601534241335174
1116,354,317,28000.0,0.0,105000.0,32000.0,0.0,99000.0,24000.0,0.0,111000.0,14422.205101855958,vertical,brace_xz,0.01684116224095186,0.025261605623864765,0.09191181018329894,0.00046781006224866275,0.0025531058384249705,0.003020915900673633,0.0010525669009943653,0.0002013943933782422,0.0004210267603977461
1117,250,291,12000.0,8000.0,105000.0,8000.0,8000.0,99000.0,16000.0,8000.0,111000.0,14422.205101855958,vertical,brace_xz,1.8663960610858464e-06,1.7741904366424818e-05,0.0975369692949378,5.18443350301624e-08,0.0027093602581927164,0.0027094121025277467,7.392460152677007e-07,0.00022578434187731222,2.956984061070803e-07
1118,289,252,12000.0,8000.0,105000.0,16000.0,8000.0,99000.0,8000.0,8000.0,111000.0,14422.205101855958,vertical,brace_xz,2.27626539186579e-06,1.7751412442543158e-05,0.0976137374554503,6.322959421849417e-08,0.0027114927070958413,0.0027115559366900598,7.396421851059649e-07,0.00022596299472417165,2.9585687404238595e-07
1119,328,369,28000.0,8000.0,105000.0,24000.0,8000.0,99000.0,32000.0,8000.0,111000.0,14422.205101855958,vertical,brace_xz,2.276122515812694e-06,1.7751413305078397e-05,0.09761374395227636,6.32256254392415e-08,0.0027114928875632324,0.0027115561131886715,7.396422210449332e-07,0.00018077040754591143,2.9585688841797327e-07
1120,367,330,28000.0,8000.0,105000.0,32000.0,8000.0,99000.0,24000.0,8000.0,111000.0,14422.205101855958,vertical,brace_xz,1.8666185824790536e-06,1.7741903204638964e-05,0.09753696008555332,5.185051617997371e-08,0.002709360002376481,0.002709411852892661,7.392459668599569e-07,0.00018062745685951074,2.9569838674398276e-07
1121,263,304,12000.0,16000.0,105000.0,8000.0,16000.0,99000.0,16000.0,16000.0,111000.0,14422.205101855958,vertical,brace_xz,0.01684704978063429,0.02527043693016702,0.09191181457402257,0.0004679736050176191,0.0025531059603895157,0.0030210795654071346,0.0010529348720902925,0.00020140530436047564,0.000421173948836117
1122,302,265,12000.0,16000.0,105000.0,16000.0,16000.0,99000.0,8000.0,16000.0,111000.0,14422.205101855958,vertical,brace_xz,0.038398991896576466,0.05759827308327601,0.09156275522234322,0.0010666386637937907,0.0025434098672873114,0.003610048531081102,0.0023999280451365004,0.0003008373775900918,0.0009599712180546002
1123,341,382,28000.0,16000.0,105000.0,24000.0,16000.0,99000.0,32000.0,16000.0,111000.0,14422.205101855958,vertical,brace_xz,0.03840364014151373,0.057605245449342105,0.09156275434152823,0.0010667677817087146,0.002543409842820229,0.0036101776245289433,0.0024002185603892545,0.00024067850830192955,0.0009600874241557018
1124,380,343,28000.0,16000.0,105000.0,32000.0,16000.0,99000.0,24000.0,16000.0,111000.0,14422.205101855958,vertical,brace_xz,0.016839205236053464,0.025258670113402337,0.09191181770286447,0.00046775570100148514,0.0025531060473017904,0.0030208617483032754,0.0010524445880584305,0.00025173847902527295,0.00042097783522337224
1125,239,280,12000.0,0.0,117000.0,8000.0,0.0,111000.0,16000.0,0.0,123000.0,14422.205101855958,vertical,brace_xz,0.03329637656294705,0.049944755256735134,0.7906168794320382,0.0009248993489707515,0.02196157998422328,0.022886479333194033,0.0020810314690306304,0.0019072066110995026,0.0008324125876122522
1126,278,241,12000.0,0.0,117000.0,16000.0,0.0,111000.0,8000.0,0.0,123000.0,14422.205101855958,vertical,brace_xz,0.013198333435382141,0.019797076654410713,0.11189397788129629,0.0003666203732050595,0.00310816605225823,0.0034747864254632897,0.0008248781939337797,0.0002316524283642193,0.00032995127757351185
1127,317,358,28000.0,0.0,117000.0,24000.0,0.0,111000.0,32000.0,0.0,123000.0,14422.205101855958,vertical,brace_xz,0.013201276195861615,0.019801490794231612,0.11189397863840152,0.00036670211655171153,0.0031081660732889312,0.0034748681898406427,0.0008250621164263172,0.0002895723491533869,0.00033002484657052684
1128,356,319,28000.0,0.0,117000.0,32000.0,0.0,111000.0,24000.0,0.0,123000.0,14422.205101855958,vertical,brace_xz,0.03329123822004004,0.04993704774264923,0.7906168669785969,0.0009247566172233345,0.021961579638294357,0.02288633625551769,0.0020807103226103845,0.001525755750367846,0.0008322841290441538
1129,252,293,12000.0,8000.0,117000.0,8000.0,8000.0,111000.0,16000.0,8000.0,123000.0,14422.205101855958,vertical,brace_xz,8.883090034522953e-07,0.00014319143867176713,0.7929534606640258,2.4675250095897094e-08,0.02202648501844516,0.022026509693695257,5.9663099446569634e-06,0.0018355424744746047,2.386523977862785e-06
1130,291,254,12000.0,8000.0,117000.0,16000.0,8000.0,111000.0,8000.0,8000.0,123000.0,14422.205101855958,vertical,brace_xz,1.3498565650569643e-06,1.286106955337535e-05,0.085066871371879,3.749601569602679e-08,0.002362968649218861,0.002363006145234557,5.358778980573062e-07,0.0001969171787695464,2.1435115922292248e-07
1131,330,371,28000.0,8000.0,117000.0,24000.0,8000.0,111000.0,32000.0,8000.0,123000.0,14422.205101855958,vertical,brace_xz,1.3496014401726851e-06,1.2861070251645155e-05,0.08506687668074264,3.74889288936857e-08,0.0023629687966872956,0.002363006285616189,5.358779271518814e-07,0.0001575337523744126,2.1435117086075254e-07
1132,369,332,28000.0,8000.0,117000.0,32000.0,8000.0,111000.0,24000.0,8000.0,123000.0,14422.205101855958,vertical,brace_xz,8.88132310179726e-07,0.00014319143819444165,0.7929534600871166,2.4670341949436833e-08,0.022026485002419906,0.022026509672761856,5.966309924768402e-06,0.0014684339781841237,2.3865239699073607e-06
1133,265,306,12000.0,16000.0,117000.0,8000.0,16000.0,111000.0,16000.0,16000.0,123000.0,14422.205101855958,vertical,brace_xz,0.033294288881471394,0.049941623737116886,0.7906168723840953,0.0009248413578186498,0.02196157978844709,0.02288642114626574,0.002080900989046537,0.0015257614097510493,0.0008323603956186148
1134,304,267,12000.0,16000.0,117000.0,16000.0,16000.0,111000.0,8000.0,16000.0,123000.0,14422.205101855958,vertical,brace_xz,0.013196929156740724,0.01979497023672295,0.11189398835299387,0.0003665813654650201,0.0031081663431387187,0.003474747708603739,0.0008247904265301229,0.0002895623090503116,0.00032991617061204915
1135,343,384,28000.0,16000.0,117000.0,24000.0,16000.0,111000.0,32000.0,16000.0,123000.0,14422.205101855958,vertical,brace_xz,0.013199872307030387,0.019799384961258937,0.11189398910773192,0.00036666311963973294,0.0031081663641036646,0.0034748294837433974,0.000824974373385789,0.00023165529891622648,0.0003299897493543156
