elem_id,type,tower,length,axial_force_N,shear_Vy_N,shear_Vz_N,torsion_Nmm,moment_My_Nmm,moment_Mz_Nmm,axial_stress_MPa,bending_stress_MPa,combined_stress_MPa,shear_stress_MPa
27,column,tower1,90.0,-7.964150382975613,0.07739363494453967,2673.6808718709663,-12.82834392444013,-494.8485628143167,11.148127231496947,-0.22122639952710035,14.055463612383713,14.276690011910814,111.40336970796261
28,column,tower1,90.0,-8.264302335452122,0.35118196563346177,2666.8674166830806,-17.823667909198477,-509.074370696028,1.7430877609334832,-0.22956395376255895,14.189373846026708,14.418937799789267,111.11947665856187
29,column,tower1,90.0,-8.240018808293728,0.6203169099173328,2670.3236164286573,-22.675561570725918,-508.5203017081711,-7.508181733604612,-0.22888941134149243,14.334124540049325,14.563013951390818,111.26348701993962
30,column,tower1,90.0,-7.438809413690693,1.1210136017301664,2697.8821058893773,-35.617378824460985,-476.67113422577654,-21.491672344920158,-0.20663359482474147,13.837855738074907,14.044489332899648,112.41176411620827
31,column,tower1,90.0,-10.551269001667452,9.417438014950047,4840.216976594908,-446.7061752923657,-637.0053863748501,52.77409614511455,-0.29309080560187367,19.16054118111013,19.453631986712004,201.67608909055548
32,column,tower1,90.0,-11.048889479478134,4.055702165884997,4474.4252998256015,-204.79131005500574,-666.8776066689641,15.933011508631507,-0.3069135966521704,18.966961616044323,19.273875212696492,186.43446407946232
33,column,tower1,90.0,-11.32127195345248,0.5208276232111342,4461.112554518395,-26.076118061937063,-679.8808387402565,1.8837872690946766,-0.31447977648479114,18.937906278037538,19.25238605452233,185.8796910383868
34,column,tower1,90.0,-11.259732458259593,-3.063168735993601,4474.909346954393,154.2317692553761,-678.5126540583457,-12.086174266219453,-0.3127703460627665,19.183300786793477,19.496071132856244,186.45459980648744
35,column,tower1,90.0,-11.080926368330777,-8.535586966350378,4808.003691850672,399.38217118978446,-663.9272039460052,-48.5718154460694,-0.3078035102314105,19.791639427557627,20.099442937789036,200.33380285014377
36,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,beam_x,tower1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,beam_y,tower1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,shear_wall_xz,tower1,102.95630140987001,-1754.9237794747735,-0.5843257484789902,-3162.1571320967614,37.931991567121216,-39.62909010487405,7.1950413075379664,-48.74788276318815,1.3006703170114449,50.048553080199596,131.75654942019509
95,shear_wall_xz,tower1,102.95630140987001,795.3864576094537,-4.278715399072504,-1454.739220054763,221.51568721845814,-717.876716716301,161.97354801862954,22.09406826692927,24.440285131525847,46.53435339845512,60.61439634889826
96,shear_wall_xz,tower1,102.95630140987001,-1124.3752117421561,-2.129121082315325,-2024.5424342760023,99.22719892275045,-93.00551089721716,-53.26248505941844,-31.232644770615448,4.062999887684322,35.29564465829977,84.3559814094411
97,shear_wall_xz,tower1,102.95630140987001,253.5457624646531,1.311323686493528,-469.21055543097896,-37.38945144370223,-442.6918910241835,-5.575670626113755,7.042937846240364,12.451876712508259,19.494814558748622,19.550516159784387
98,shear_wall_xz,tower1,102.95630140987001,-599.9019305728165,-1.0669799245871896,-1076.880572944117,42.39521617278977,-178.35732655088117,0.911474440193512,-16.663942515911568,4.97968891641874,21.64363143233031,44.870045897047405
99,shear_wall_xz,tower1,102.95630140987001,-145.61287853344447,-2.0874583175541996,254.9134524238261,97.57177703738803,-289.42506280960544,53.29807574328464,-4.0448021814845685,9.520087182024724,13.564889363509293,10.621749969342076
100,shear_wall_xz,tower1,102.95630140987001,-145.61287853344442,2.0874583175542,-254.913452423826,-97.57177703738806,-289.42506280960544,53.29807574328465,-4.044802181484567,9.520087182024724,13.564889363509291,10.62174996934207
101,shear_wall_xz,tower1,102.95630140987001,-599.9019305728165,1.06697992458719,1076.880572944117,-42.39521617278979,-178.35732655088117,0.9114744401935013,-16.663942515911568,4.97968891641874,21.64363143233031,44.870045897047405
102,shear_wall_xz,tower1,102.95630140987001,253.545762464653,-1.3113236864935278,469.21055543097873,37.38945144370222,-442.6918910241835,-5.5756706261137445,7.042937846240361,12.451876712508259,19.49481455874862,19.55051615978438
103,shear_wall_xz,tower1,102.95630140987001,-1124.3752117421561,2.129121082315325,2024.5424342760023,-99.22719892275047,-93.00551089721722,-53.26248505941845,-31.232644770615448,4.062999887684324,35.29564465829977,84.3559814094411
104,shear_wall_xz,tower1,102.95630140987001,795.3864576094536,4.278715399072504,1454.7392200547629,-221.5156872184581,-717.8767167163012,161.97354801862957,22.094068266929266,24.440285131525854,46.53435339845512,60.614396348898254
105,shear_wall_xz,tower1,102.95630140987001,-1754.9237794747733,0.5843257484789904,3162.1571320967614,-37.931991567121216,-39.62909010487411,7.195041307537959,-48.747882763188144,1.3006703170114462,50.04855308019959,131.75654942019509
106,shear_wall_xz,tower1,102.95630140987001,-1784.0818305235591,0.07054982967896248,-3213.9238593081673,-10.74871710487414,-59.65040929687703,-17.488634416347292,-49.55782862565442,2.142751214256231,51.70057983991066,133.91349417010406
107,shear_wall_xz,tower1,102.95630140987001,749.1174548258036,3.849862037039325,-1371.9198486156342,-195.24744573644205,-732.1962858771617,-146.11455613571763,20.808818189605656,24.39752338924665,45.2063415788523,57.163552096631044
108,shear_wall_xz,tower1,102.95630140987001,-1152.7697086841029,1.7115287156313193,-2074.916766136264,-78.35344474236476,-113.72491753095977,46.59715318581306,-32.02138079678063,4.45339085324369,36.47477165002432,86.45489466780171
109,shear_wall_xz,tower1,102.95630140987001,211.5099930966755,-1.5681973376652747,-394.1605624209578,54.36501072743297,-460.1288896144554,16.088724143853945,5.875277586018764,13.228267048841925,19.10354463486069,16.423486750163768
110,shear_wall_xz,tower1,102.95630140987001,-637.6153457330654,0.8655423480491125,-1144.0255859470824,-34.39132649702219,-198.754551764153,-0.7393950991693465,-17.711537381474038,5.5414985239811765,23.253035905455214,47.667746390472374
