t_s,Ux_T1_cm,Ux_T2_cm,Uy_T1_cm,Uy_T2_cm
8.9800,-0.37203751,-0.37200739,-0.00025433,-0.00026640
9.0000,-0.46226439,-0.46220673,-0.00022042,-0.00023556
9.0200,-0.21721541,-0.21716884,-0.00003530,-0.00004281
9.0400,0.16167111,0.16166696,0.00018646,0.00019232
9.0600,0.40201027,0.40196711,0.00031849,0.00033100
9.0800,0.37498863,0.37492796,0.00025490,0.00026785
9.1000,0.13617728,0.13614933,0.00000190,0.00000574
9.1200,-0.16010639,-0.16008987,-0.00026733,-0.00027214
9.1400,-0.34134921,-0.34129639,-0.00040161,-0.00041303
9.1600,-0.30421216,-0.30416184,-0.00030215,-0.00031209
9.1800,-0.07102758,-0.07101669,-0.00005041,-0.00005254
9.2000,0.20124277,0.20121250,0.00022854,0.00023476
9.2200,0.32541841,0.32536317,0.00036761,0.00037892
9.2400,0.19877461,0.19874349,0.00032559,0.00033148
9.2600,-0.08393656,-0.08392999,0.00015839,0.00015628
9.2800,-0.29783631,-0.29779152,-0.00005985,-0.00007018
9.3000,-0.29694543,-0.29690127,-0.00019656,-0.00020604
9.3200,-0.09160280,-0.09158768,-0.00020960,-0.00021278
9.3400,0.18894490,0.18892103,-0.00013116,-0.00012503
9.3600,0.36642459,0.36637677,-0.00007157,-0.00005931
9.3800,0.31284785,0.31281460,-0.00005266,-0.00004281
9.4000,0.07694559,0.07694276,-0.00007430,-0.00007137
9.4200,-0.16197474,-0.16194264,-0.00010539,-0.00011115
9.4400,-0.27048747,-0.27045123,-0.00008321,-0.00009169
9.4600,-0.22472780,-0.22470707,0.00004152,0.00003387
9.4800,-0.06333333,-0.06334303,0.00020688,0.00020503
9.5000,0.12598121,0.12595206,0.00029603,0.00030003
9.5200,0.22236588,0.22233861,0.00024695,0.00025431
9.5400,0.14821335,0.14820559,0.00007800,0.00008304
9.5600,-0.05437839,-0.05435940,-0.00011621,-0.00011818
9.5800,-0.22486627,-0.22483890,-0.00024511,-0.00025218
9.6000,-0.22992297,-0.22990228,-0.00024867,-0.00025656
9.6200,-0.07605433,-0.07605738,-0.00011900,-0.00012114
9.6400,0.11186846,0.11185006,0.00006186,0.00006533
9.6600,0.19584940,0.19582807,0.00021335,0.00021994
9.6800,0.13779819,0.13778939,0.00024897,0.00025340
9.7000,0.00821526,0.00822275,0.00015774,0.00015786
9.7200,-0.08666562,-0.08665162,-0.00001180,-0.00001463
9.7400,-0.08855368,-0.08854291,-0.00017175,-0.00017475
9.7600,-0.03625424,-0.03625573,-0.00025153,-0.00025244
9.7800,-0.00618202,-0.00618833,-0.00019437,-0.00019475
9.8000,-0.00006968,-0.00007696,-0.00004594,-0.00004562
9.8200,0.01339492,0.01339512,0.00009968,0.00009977
9.8400,0.03439414,0.03439778,0.00019673,0.00019804
9.8600,0.04732352,0.04732747,0.00019513,0.00019647
9.8800,0.04361717,0.04361667,0.00011785,0.00011925
9.9000,0.02921061,0.02920321,-0.00003375,-0.00003267
9.9200,0.00389682,0.00389139,-0.00016350,-0.00016365
9.9400,-0.01986820,-0.01987198,-0.00023628,-0.00023643
9.9600,-0.04425200,-0.04424396,-0.00020564,-0.00020758
9.9800,-0.05728219,-0.05727331,-0.00007514,-0.00007650
10.0000,-0.03064843,-0.03063982,0.00008216,0.00008074
10.0200,0.01756188,0.01755946,0.00020640,0.00020725
10.0400,0.03616049,0.03615135,0.00024791,0.00024901
10.0600,0.00568470,0.00567619,0.00021283,0.00021299
10.0800,-0.04024510,-0.04024829,0.00009860,0.00009749
10.1000,-0.06709931,-0.06709085,-0.00003566,-0.00003820
10.1200,-0.05314784,-0.05313850,-0.00013642,-0.00013773
10.1400,-0.00754100,-0.00753227,-0.00017480,-0.00017543
10.1600,0.03716314,0.03716100,-0.00013800,-0.00013652
10.1800,0.07732379,0.07731521,-0.00006820,-0.00006593
10.2000,0.11599860,0.11598643,-0.00001589,-0.00001212
10.2200,0.12930230,0.12929304,-0.00001016,-0.00000594
10.2400,0.08575577,0.08575519,-0.00004007,-0.00003736
10.2600,-0.00985017,-0.00984488,-0.00006462,-0.00006476
10.2800,-0.10411384,-0.10410391,-0.00005745,-0.00006107
10.3000,-0.12868276,-0.12867719,-0.00000677,-0.00001084
10.3200,-0.05742389,-0.05742355,0.00005940,0.00005733
10.3400,0.05824183,0.05823535,0.00010739,0.00010944
10.3600,0.12215053,0.12214272,0.00010073,0.00010475
10.3800,0.07046903,0.07046555,0.00005534,0.00005776
10.4000,-0.06682819,-0.06682486,0.00000016,-0.00000194
10.4200,-0.18281027,-0.18279990,-0.00002320,-0.00002928
10.4400,-0.18051060,-0.18050100,-0.00000653,-0.00001235
10.4600,-0.06106936,-0.06106411,0.00004537,0.00004327
10.4800,0.07669351,0.07668968,0.00009322,0.00009593
10.5000,0.12770426,0.12769667,0.00011110,0.00011521
10.5200,0.06831908,0.06831101,0.00007302,0.00007550
10.5400,-0.05840176,-0.05840244,0.00000614,0.00000412
10.5600,-0.17171928,-0.17171172,-0.00002973,-0.00003522
10.5800,-0.18832534,-0.18831246,-0.00001386,-0.00002006
10.6000,-0.09359226,-0.09358149,0.00004765,0.00004453
10.6200,0.05040802,0.05040852,0.00010772,0.00010945
10.6400,0.16295969,0.16295073,0.00011713,0.00012220
10.6600,0.20553937,0.20552219,0.00003239,0.00003929
10.6800,0.16395180,0.16393834,-0.00013584,-0.00013077
10.7000,0.04985462,0.04985031,-0.00028350,-0.00028163
10.7200,-0.08029782,-0.08028879,-0.00034124,-0.00034396
10.7400,-0.15656506,-0.15654825,-0.00023961,-0.00024478
10.7600,-0.12251501,-0.12250318,-0.00003433,-0.00003819
10.7800,0.00017370,0.00017551,0.00019600,0.00019566
10.8000,0.12755925,0.12754530,0.00033985,0.00034432
10.8200,0.17333932,0.17332261,0.00031939,0.00032476
10.8400,0.09900600,0.09899361,0.00015521,0.00015869
10.8600,-0.04042023,-0.04041738,-0.00007345,-0.00007495
10.8800,-0.13797909,-0.13796528,-0.00026555,-0.00026998
10.9000,-0.13466825,-0.13465232,-0.00033459,-0.00033899
10.9200,-0.05052670,-0.05051779,-0.00024186,-0.00024360
10.9400,0.06397849,0.06397324,-0.00005203,-0.00004974
10.9600,0.13824303,0.13822939,0.00012539,0.00012979
10.9800,0.10327031,0.10325592,0.00023490,0.00023843
11.0000,-0.01878767,-0.01879048,0.00025332,0.00025258
11.0200,-0.12350457,-0.12349616,0.00017504,0.00017105
11.0400,-0.13670422,-0.13668963,0.00005110,0.00004644
11.0600,-0.05403456,-0.05402537,-0.00006181,-0.00006348
11.0800,0.06895974,0.06895779,-0.00014470,-0.00014251
11.1000,0.15059903,0.15058691,-0.00018594,-0.00018096
11.1200,0.14202416,0.14200990,-0.00019228,-0.00018760
11.1400,0.05679625,0.05679033,-0.00015413,-0.00015237
11.1600,-0.03826573,-0.03826136,-0.00008375,-0.00008496
11.1800,-0.07593135,-0.07591947,0.00000799,0.00000533
11.2000,-0.04248526,-0.04247705,0.00009469,0.00009340
11.2200,0.01844175,0.01844178,0.00015249,0.00015295
11.2400,0.05917273,0.05916332,0.00015186,0.00015390
11.2600,0.05663997,0.05662850,0.00008176,0.00008368
11.2800,-0.00712160,-0.00712619,-0.00001920,-0.00001939
11.3000,-0.10644437,-0.10643699,-0.00007398,-0.00007739
11.3200,-0.15192940,-0.15191402,-0.00007306,-0.00007807
11.3400,-0.08519684,-0.08518420,-0.00002163,-0.00002450
11.3600,0.05192067,0.05191993,0.00003126,0.00003309
11.3800,0.14204584,0.14203431,0.00006844,0.00007294
11.4000,0.11720088,0.11718440,0.00006764,0.00007185
11.4200,-0.00774232,-0.00774843,0.00002103,0.00002052
11.4400,-0.14334302,-0.14333545,0.00000085,-0.00000372
11.4600,-0.16766375,-0.16764739,-0.00001476,-0.00002026
11.4800,-0.06617523,-0.06616034,0.00000472,0.00000222
11.5000,0.09061185,0.09061026,0.00002387,0.00002722
11.5200,0.20078574,0.20077254,0.00000295,0.00000911
11.5400,0.17685942,0.17683758,-0.00005446,-0.00004814
11.5600,0.01597172,0.01596296,-0.00011374,-0.00011357
11.5800,-0.17120750,-0.17119989,-0.00010501,-0.00011028
11.6000,-0.24848406,-0.24846179,-0.00003580,-0.00004411
11.6200,-0.17049579,-0.17047366,0.00010674,0.00010099
11.6400,0.02452203,0.02452569,0.00022357,0.00022460
11.6600,0.21750632,0.21749193,0.00023721,0.00024389
11.6800,0.27377201,0.27374217,0.00010958,0.00011908
11.7000,0.14265284,0.14263467,-0.00009985,-0.00009561
11.7200,-0.09276782,-0.09276704,-0.00027353,-0.00027607
11.7400,-0.26999223,-0.26996673,-0.00031920,-0.00032843
11.7600,-0.25644858,-0.25641881,-0.00018972,-0.00019802
11.7800,-0.04163651,-0.04162288,0.00002611,0.00002466
11.8000,0.22018818,0.22017569,0.00021529,0.00022237
11.8200,0.32495506,0.32492168,0.00027342,0.00028437
11.8400,0.19038449,0.19035760,0.00018841,0.00019442
11.8600,-0.08667653,-0.08668231,0.00001112,0.00000866
11.8800,-0.31738654,-0.31736114,-0.00013465,-0.00014540
11.9000,-0.34926322,-0.34922766,-0.00015951,-0.00017059
11.9200,-0.17150035,-0.17147404,-0.00005024,-0.00005613
11.9400,0.08936849,0.08936513,0.00011385,0.00011706
11.9600,0.26114588,0.26111791,0.00021792,0.00022637
11.9800,0.24262046,0.24258726,0.00020277,0.00021078
12.0000,0.06292605,0.06290979,0.00006238,0.00006456
12.0200,-0.15790088,-0.15788648,-0.00009836,-0.00010376
12.0400,-0.26645024,-0.26641871,-0.00018403,-0.00019256
12.0600,-0.17120478,-0.17117521,-0.00015976,-0.00016580
12.0800,0.08015230,0.08015339,-0.00007635,-0.00007349
12.1000,0.31576774,0.31574179,-0.00000918,0.00000083
12.1200,0.36817536,0.36813620,-0.00000920,0.00000311
12.1400,0.19510130,0.19507725,-0.00008647,-0.00008014
12.1600,-0.10373096,-0.10372403,-0.00015663,-0.00015997
12.1800,-0.34202636,-0.34199341,-0.00013417,-0.00014529
12.2000,-0.36643672,-0.36639809,0.00001188,-0.00000030
12.2200,-0.16343235,-0.16341626,0.00021662,0.00021141
12.2400,0.13439574,0.13438184,0.00036631,0.00037043
12.2600,0.34692541,0.34688789,0.00034193,0.00035348
12.2800,0.35014254,0.35010834,0.00010862,0.00011991
12.3000,0.13976691,0.13975596,-0.00022718,-0.00022243
12.3200,-0.15357847,-0.15355842,-0.00048641,-0.00049145
12.3400,-0.34358876,-0.34355181,-0.00052192,-0.00053313
12.3600,-0.30917971,-0.30914975,-0.00029149,-0.00030170
12.3800,-0.05945044,-0.05944676,0.00008992,0.00008790
12.4000,0.25200852,0.25198319,0.00041121,0.00041935
12.4200,0.41645548,0.41641723,0.00050635,0.00051998
12.4400,0.31383130,0.31380373,0.00032157,0.00033191
12.4600,-0.00160328,-0.00160239,-0.00001820,-0.00001824
12.4800,-0.32923355,-0.32920612,-0.00033098,-0.00034157
12.5000,-0.46737718,-0.46733833,-0.00042457,-0.00043996
12.5200,-0.33409720,-0.33407136,-0.00024973,-0.00026051
12.5400,-0.00717729,-0.00717724,0.00008410,0.00008369
12.5600,0.32109946,0.32107262,0.00036501,0.00037561
12.5800,0.45250439,0.45246837,0.00042487,0.00043957
12.6000,0.30482236,0.30479755,0.00022944,0.00023946
12.6200,-0.02315882,-0.02315711,-0.00010200,-0.00010284
12.6400,-0.30715817,-0.30713307,-0.00038494,-0.00039494
12.6600,-0.37116027,-0.37112769,-0.00046580,-0.00047805
12.6800,-0.19008357,-0.19006362,-0.00029076,-0.00029702
12.7000,0.12292036,0.12291410,0.00000442,0.00000853
12.7200,0.36426860,0.36424167,0.00025614,0.00026783
12.7400,0.38180820,0.38177407,0.00032236,0.00033515
12.7600,0.16427540,0.16425837,0.00018460,0.00018969
12.7800,-0.15335428,-0.15334668,-0.00003650,-0.00004129
12.8000,-0.36443905,-0.36440948,-0.00020918,-0.00022126
12.8200,-0.34135632,-0.34132470,-0.00021987,-0.00023100
12.8400,-0.11575571,-0.11574205,-0.00008196,-0.00008562
12.8600,0.14990575,0.14989559,0.00011857,0.00012336
12.8800,0.28539721,0.28536818,0.00024783,0.00025752
12.9000,0.21155648,0.21153211,0.00023381,0.00024048
12.9200,-0.01107345,-0.01108012,0.00010697,0.00010687
12.9400,-0.21823071,-0.21821231,-0.00005474,-0.00006215
12.9600,-0.26526850,-0.26524029,-0.00015177,-0.00016037
12.9800,-0.12979215,-0.12977273,-0.00015110,-0.00015536
13.0000,0.07518901,0.07518733,-0.00006346,-0.00006100
13.0200,0.19958778,0.19956584,0.00004078,0.00004756
13.0400,0.16227046,0.16224728,0.00010396,0.00010914
13.0600,-0.00259156,-0.00260202,0.00010722,0.00010744
13.0800,-0.18568292,-0.18566918,0.00008272,0.00007641
13.1000,-0.27114078,-0.27111439,0.00008237,0.00007372
13.1200,-0.20147425,-0.20145041,0.00010960,0.00010280
13.1400,-0.00922223,-0.00921833,0.00014097,0.00014066
13.1600,0.20441148,0.20439178,0.00009997,0.00010668
13.1800,0.30800479,0.30797568,-0.00002987,-0.00001997
13.2000,0.23350845,0.23348603,-0.00021343,-0.00020551
13.2200,0.02936005,0.02936233,-0.00036046,-0.00035982
13.2400,-0.16316180,-0.16314153,-0.00037824,-0.00038329
13.2600,-0.22366671,-0.22363998,-0.00024464,-0.00025217
13.2800,-0.14805553,-0.14804182,0.00002997,0.00002522
13.3000,-0.00189347,-0.00189974,0.00032299,0.00032292
13.3200,0.13332598,0.13330570,0.00048906,0.00049327
13.3400,0.18953110,0.18950829,0.00043186,0.00043814
13.3600,0.14329000,0.14328076,0.00016987,0.00017436
13.3800,0.02491531,0.02492084,-0.00018382,-0.00018283
13.4000,-0.09711308,-0.09709521,-0.00046131,-0.00046465
13.4200,-0.14641328,-0.14639779,-0.00054040,-0.00054500
13.4400,-0.09044513,-0.09043923,-0.00039054,-0.00039364
13.4600,0.03301354,0.03300589,-0.00009036,-0.00008917
13.4800,0.13683651,0.13682228,0.00022097,0.00022539
13.5000,0.14610294,0.14609131,0.00041622,0.00042099
13.5200,0.05572040,0.05571727,0.00042365,0.00042547
13.5400,-0.06893246,-0.06892574,0.00026414,0.00026177
13.5600,-0.14489378,-0.14488422,0.00002221,0.00001759
13.5800,-0.13683172,-0.13682318,-0.00018589,-0.00019044
13.6000,-0.06886642,-0.06886408,-0.00027712,-0.00027915
13.6200,0.01294649,0.01294566,-0.00023029,-0.00023001
13.6400,0.08263649,0.08263177,-0.00010010,-0.00009721
13.6600,0.11651716,0.11651263,0.00002850,0.00003207
13.6800,0.09926845,0.09926384,0.00011494,0.00011828
13.7000,0.04275308,0.04275018,0.00011531,0.00011660
13.7200,-0.02242852,-0.02242823,0.00006872,0.00006786
13.7400,-0.05073052,-0.05072990,-0.00001677,-0.00001825
13.7600,-0.03581693,-0.03581319,-0.00008434,-0.00008578
13.7800,-0.00838174,-0.00838073,-0.00010801,-0.00010789
13.8000,0.00128998,0.00129299,-0.00007547,-0.00007573
13.8200,-0.00836074,-0.00836139,-0.00000585,-0.00000576
13.8400,-0.02625341,-0.02625318,0.00006593,0.00006484
13.8600,-0.04490496,-0.04490551,0.00012960,0.00012831
13.8800,-0.05343618,-0.05343527,0.00015558,0.00015382
13.9000,-0.04467560,-0.04467238,0.00014799,0.00014639
13.9200,-0.00908059,-0.00907953,0.00009105,0.00009093
13.9400,0.04243986,0.04244037,-0.00000306,-0.00000194
13.9600,0.07351810,0.07351333,-0.00010709,-0.00010440
13.9800,0.05952249,0.05951921,-0.00017966,-0.00017795
14.0000,0.01278006,0.01277722,-0.00019722,-0.00019655
14.0200,-0.03613964,-0.03613708,-0.00014487,-0.00014622
14.0400,-0.06303386,-0.06302913,-0.00003290,-0.00003479
14.0600,-0.06546895,-0.06546335,0.00010675,0.00010456
14.0800,-0.05052782,-0.05052442,0.00023032,0.00022865
14.1000,-0.01700228,-0.01700390,0.00027823,0.00027773
14.1200,0.02700819,0.02700390,0.00022154,0.00022224
14.1400,0.05980899,0.05980238,0.00007509,0.00007720
14.1600,0.05994670,0.05994389,-0.00011092,-0.00010910
14.1800,0.02060903,0.02060972,-0.00025825,-0.00025735
14.2000,-0.04177688,-0.04177096,-0.00030347,-0.00030494
14.2200,-0.08023866,-0.08023148,-0.00021361,-0.00021621
14.2400,-0.04701803,-0.04701491,-0.00004903,-0.00005051
14.2600,0.02577791,0.02577620,0.00012579,0.00012647
14.2800,0.06661891,0.06661189,0.00025678,0.00025914
14.3000,0.05462408,0.05461858,0.00027805,0.00027964
14.3200,0.01759563,0.01759229,0.00018146,0.00018208
14.3400,-0.00519791,-0.00519686,0.00000087,0.00000058
14.3600,-0.00211054,-0.00210772,-0.00018284,-0.00018281
14.3800,-0.00282407,-0.00282097,-0.00029315,-0.00029316
14.4000,-0.02997831,-0.02997483,-0.00026651,-0.00026749
14.4200,-0.05126384,-0.05126225,-0.00012776,-0.00012933
14.4400,-0.02796615,-0.02796546,0.00005620,0.00005511
14.4600,0.02516449,0.02516131,0.00020477,0.00020574
14.4800,0.05216910,0.05216619,0.00027207,0.00027366
14.5000,0.01633638,0.01633370,0.00024068,0.00024147
14.5200,-0.07165302,-0.07165096,0.00013621,0.00013377
14.5400,-0.14402780,-0.14402174,0.00002571,0.00002101
14.5600,-0.11105553,-0.11104908,-0.00007115,-0.00007486
14.5800,0.03778047,0.03778326,-0.00014064,-0.00013968
14.6000,0.21525979,0.21525210,-0.00019665,-0.00018933
14.6200,0.27422536,0.27421319,-0.00024151,-0.00023269
14.6400,0.12408986,0.12407861,-0.00021882,-0.00021433
14.6600,-0.16308616,-0.16308422,-0.00011416,-0.00011951
14.6800,-0.39245641,-0.39243890,0.00010855,0.00009561
14.7000,-0.36747132,-0.36744951,0.00035296,0.00034100
14.7200,-0.08068170,-0.08066712,0.00050708,0.00050394
14.7400,0.27043349,0.27042341,0.00046579,0.00047508
14.7600,0.43218441,0.43215958,0.00019617,0.00020988
14.7800,0.30267675,0.30264697,-0.00019804,-0.00018770
14.8000,0.00478358,0.00477220,-0.00058547,-0.00058554
14.8200,-0.25015609,-0.25014199,-0.00074391,-0.00075215
14.8400,-0.29048084,-0.29045075,-0.00059737,-0.00060679
14.8600,-0.09646656,-0.09643845,-0.00019790,-0.00020145
14.8800,0.18462218,0.18462181,0.00025392,0.00026040
14.9000,0.33257514,0.33255044,0.00055846,0.00056892
14.9200,0.22883419,0.22879588,0.00060431,0.00061227
14.9400,-0.04877787,-0.04879754,0.00039215,0.00039026
14.9600,-0.31049506,-0.31048395,0.00006795,0.00005798
14.9800,-0.39170506,-0.39166723,-0.00020002,-0.00021283
15.0000,-0.25657190,-0.25653109,-0.00028763,-0.00029603
15.0200,-0.00049713,-0.00048245,-0.00020052,-0.00020029
15.0400,0.22563656,0.22561913,-0.00002968,-0.00002252
15.0600,0.30571115,0.30566959,0.00009385,0.00010420
15.0800,0.20082501,0.20079278,0.00011102,0.00011727
15.1000,-0.02195925,-0.02196393,0.00005054,0.00005004
15.1200,-0.20522352,-0.20519506,-0.00002455,-0.00003165
15.1400,-0.20751278,-0.20747661,-0.00007148,-0.00007816
15.1600,-0.04047286,-0.04045522,-0.00008221,-0.00008369
15.1800,0.14789389,0.14788057,-0.00004521,-0.00004035
15.2000,0.22228970,0.22225451,-0.00001905,-0.00001149
15.2200,0.12603358,0.12600621,-0.00001736,-0.00001341
15.2400,-0.08417257,-0.08417457,-0.00000905,-0.00001141
15.2600,-0.26768921,-0.26765945,0.00003411,0.00002510
15.2800,-0.30044718,-0.30040880,0.00013419,0.00012439
15.3000,-0.12966324,-0.12964247,0.00023222,0.00022783
15.3200,0.15974094,0.15972750,0.00023157,0.00023665
15.3400,0.37081794,0.37077776,0.00009960,0.00011182
15.3600,0.35239082,0.35235247,-0.00014716,-0.00013570
15.3800,0.12496921,0.12495768,-0.00038922,-0.00038511
15.4000,-0.13027130,-0.13024980,-0.00052704,-0.00053138
15.4200,-0.23081361,-0.23077611,-0.00046544,-0.00047325
15.4400,-0.11208512,-0.11206171,-0.00022362,-0.00022722
15.4600,0.12116069,0.12115406,0.00008238,0.00008623
15.4800,0.25453652,0.25450288,0.00032665,0.00033531
15.5000,0.14371510,0.14368309,0.00043322,0.00043789
15.5200,-0.12736532,-0.12737145,0.00040450,0.00040035
15.5400,-0.30506122,-0.30503723,0.00024127,0.00023116
15.5600,-0.22870109,-0.22866500,0.00001998,0.00001217
15.5800,0.03713484,0.03715238,-0.00018673,-0.00018522
15.6000,0.26836760,0.26835697,-0.00032560,-0.00031698
15.6200,0.28447426,0.28444033,-0.00036312,-0.00035339
15.6400,0.09916434,0.09913666,-0.00030745,-0.00030443
15.6600,-0.11514995,-0.11515359,-0.00016168,-0.00016547
15.6800,-0.17725900,-0.17723614,0.00001948,0.00001343
15.7000,-0.04699071,-0.04696145,0.00018066,0.00017890
15.7200,0.16158968,0.16159924,0.00024941,0.00025473
15.7400,0.28536233,0.28534343,0.00017852,0.00018774
15.7600,0.22088937,0.22085190,-0.00001570,-0.00000815
15.7800,-0.02100094,-0.02102550,-0.00021774,-0.00021842
15.8000,-0.30974600,-0.30973750,-0.00028485,-0.00029468
15.8200,-0.45955676,-0.45951410,-0.00014520,-0.00016029
15.8400,-0.35817189,-0.35812393,0.00015207,0.00014045
15.8600,-0.06357998,-0.06355889,0.00045978,0.00045764
15.8800,0.23097070,0.23094935,0.00060656,0.00061419
15.9000,0.33357931,0.33353104,0.00049101,0.00050197
15.9200,0.19270996,0.19266974,0.00015110,0.00015746
15.9400,-0.07820521,-0.07820870,-0.00026506,-0.00026759
15.9600,-0.28619844,-0.28616160,-0.00054566,-0.00055510
15.9800,-0.28663171,-0.28658224,-0.00057249,-0.00058175
16.0000,-0.09295811,-0.09292946,-0.00033585,-0.00033904
16.0200,0.15139513,0.15138152,0.00003375,0.00003891
16.0400,0.28410021,0.28405690,0.00035038,0.00035952
16.0600,0.23044814,0.23040484,0.00047462,0.00048221
16.0800,0.04928692,0.04927401,0.00036532,0.00036675
16.1000,-0.12217659,-0.12215331,0.00009945,0.00009535
16.1200,-0.17263205,-0.17259309,-0.00019251,-0.00019816
16.1400,-0.09188755,-0.09186136,-0.00037890,-0.00038200
16.1600,0.04650632,0.04650029,-0.00039992,-0.00039819
16.1800,0.14331116,0.14328140,-0.00027785,-0.00027319
16.2000,0.13020144,0.13017046,-0.00007520,-0.00007077
16.2200,0.02157332,0.02156620,0.00013486,0.00013542
16.2400,-0.08824748,-0.08822829,0.00028094,0.00027806
16.2600,-0.11411146,-0.11408200,0.00031520,0.00031127
16.2800,-0.04763718,-0.04762175,0.00024407,0.00024251
16.3000,0.05066299,0.05065245,0.00008607,0.00008777
16.3200,0.10007693,0.10005043,-0.00009596,-0.00009271
16.3400,0.06987589,0.06985324,-0.00024816,-0.00024567
16.3600,-0.01107637,-0.01107565,-0.00031006,-0.00031052
16.3800,-0.08830364,-0.08828192,-0.00024918,-0.00025189
16.4000,-0.11504519,-0.11501672,-0.00007623,-0.00008012
16.4200,-0.07538903,-0.07537617,0.00014357,0.00014120
16.4400,0.00488649,0.00487604,0.00031757,0.00031766
16.4600,0.06775611,0.06773047,0.00036827,0.00037054
16.4800,0.06255249,0.06253186,0.00027993,0.00028200
16.5000,-0.00883727,-0.00883737,0.00009338,0.00009314
16.5200,-0.09448309,-0.09446287,-0.00010815,-0.00011124
16.5400,-0.12474335,-0.12471772,-0.00023766,-0.00024174
16.5600,-0.06745464,-0.06744262,-0.00025948,-0.00026164
16.5800,0.03415969,0.03415109,-0.00017242,-0.00017132
16.6000,0.10237859,0.10235669,-0.00002794,-0.00002447
16.6200,0.08887186,0.08885460,0.00011192,0.00011481
16.6400,0.00130621,0.00130540,0.00019455,0.00019470
16.6600,-0.10737236,-0.10735569,0.00021481,0.00021123
16.6800,-0.16408357,-0.16406248,0.00018575,0.00018042
16.7000,-0.12431932,-0.12430820,0.00012346,0.00011932
16.7200,-0.00922375,-0.00922986,0.00004100,0.00004067
16.7400,0.11446429,0.11444634,-0.00005428,-0.00005053
16.7600,0.17721319,0.17719630,-0.00015723,-0.00015144
16.7800,0.14109686,0.14109154,-0.00024067,-0.00023599
16.8000,0.02337875,0.02338754,-0.00026218,-0.00026140
16.8200,-0.10796006,-0.10794439,-0.00018523,-0.00018873
16.8400,-0.17123367,-0.17122155,-0.00001763,-0.00002327
16.8600,-0.12438817,-0.12438664,0.00018398,0.00017985
16.8800,0.00549707,0.00548794,0.00033062,0.00033076
16.9000,0.13521261,0.13519962,0.00034190,0.00034623
16.9200,0.18533887,0.18532901,0.00019540,0.00020147
16.9400,0.13134728,0.13134496,-0.00006606,-0.00006176
16.9600,0.00474841,0.00475320,-0.00032185,-0.00032165
16.9800,-0.12345864,-0.12345005,-0.00044716,-0.00045112
17.0000,-0.17703989,-0.17703071,-0.00036879,-0.00037464
17.0200,-0.11389695,-0.11389194,-0.00011981,-0.00012349
17.0400,0.03459051,0.03458948,0.00017442,0.00017542
17.0600,0.17134567,0.17133740,0.00037843,0.00038407
17.0800,0.19968706,0.19967530,0.00039300,0.00039949
17.1000,0.09490336,0.09489434,0.00023044,0.00023351
17.1200,-0.06779771,-0.06779936,-0.00003210,-0.00003425
17.1400,-0.17752796,-0.17751911,-0.00025877,-0.00026472
17.1600,-0.16439729,-0.16438434,-0.00034948,-0.00035469
17.1800,-0.04641877,-0.04640723,-0.00027677,-0.00027843
17.2000,0.09354570,0.09354639,-0.00009004,-0.00008680
17.2200,0.16526041,0.16525042,0.00010035,0.00010574
17.2400,0.11330155,0.11328690,0.00022344,0.00022719
17.2600,-0.03295113,-0.03296005,0.00025072,0.00024970
17.2800,-0.16845713,-0.16845196,0.00020172,0.00019604
17.3000,-0.18736679,-0.18735234,0.00010957,0.00010349
17.3200,-0.06656064,-0.06654545,0.00000360,0.00000118
17.3400,0.11859946,0.11860120,-0.00009987,-0.00009585
17.3600,0.24354540,0.24353245,-0.00020189,-0.00019401
17.3800,0.21845897,0.21843808,-0.00027295,-0.00026566
17.4000,0.05767516,0.05766164,-0.00028352,-0.00028161
17.4200,-0.13174589,-0.13174141,-0.00019337,-0.00019773
17.4400,-0.22490207,-0.22488284,-0.00001449,-0.00002179
17.4600,-0.16820939,-0.16818687,0.00020710,0.00020138
17.4800,-0.00538639,-0.00537906,0.00037300,0.00037297
17.5000,0.14945293,0.14944127,0.00039287,0.00039760
17.5200,0.18583298,0.18580801,0.00024518,0.00025147
17.5400,0.07693002,0.07691155,-0.00001145,-0.00000896
17.5600,-0.10068794,-0.10068643,-0.00025210,-0.00025531
17.5800,-0.21535912,-0.21533722,-0.00036602,-0.00037308
17.6000,-0.17626465,-0.17623682,-0.00030319,-0.00030905
17.6200,-0.00432716,-0.00431460,-0.00011101,-0.00011108
17.6400,0.17829444,0.17828362,0.00010687,0.00011259
17.6600,0.24223376,0.24220494,0.00024187,0.00024993
17.6800,0.14868338,0.14865814,0.00023888,0.00024360
17.7000,-0.02759084,-0.02759696,0.00011548,0.00011466
17.7200,-0.16764686,-0.16762912,-0.00004937,-0.00005498
17.7400,-0.19020560,-0.19017756,-0.00015647,-0.00016269
17.7600,-0.08612437,-0.08610584,-0.00016778,-0.00017060
17.7800,0.07582874,0.07582512,-0.00010548,-0.00010303
17.8000,0.18580634,0.18578275,-0.00002457,-0.00001837
17.8200,0.16581791,0.16579291,0.00003212,0.00003751
17.8400,0.02941194,0.02940247,0.00005147,0.00005255
17.8600,-0.12762800,-0.12761428,0.00004925,0.00004497
17.8800,-0.19893668,-0.19891097,0.00005452,0.00004805
17.9000,-0.14192178,-0.14190195,0.00007570,0.00007098
17.9200,0.00120868,0.00120877,0.00009722,0.00009725
17.9400,0.14011262,0.14009307,0.00007784,0.00008247
